ResponseID,SiteCountry,City,Sample,DataCollection,Gender,Age,Origin,Degree,Major,Attention,Tightness_Q1,Tightness_Q2,Tightness_Q3,Tightness_Q4,Tightness_Q5,Tightness_Q6,Tightness_Q1_adjusted,Tightness_Q2_adjusted,Tightness_Q3_adjusted,Tightness_Q4_adjusted,Tightness_Q5_adjusted,Tightness_Q6_adjusted
19463,Peru,Lima,Non-Student,2,2,29,1,4, ,4,5,6,4,2,4,3,3.4,4.4,2.4,3.6,2.4,1.4
19464,Peru,Lima,Non-Student,2,1,29,1,4, ,4,6,5,5,2,3,2,2.74,1.74,1.74,5.26,-.26,-1.26
19465,Peru,Lima,Non-Student,2,2,29,2,3, ,5,5,5,5,2,4,5,2.74,2.74,2.74,4.26,1.74,2.74
19619,Peru,Lima,Student,2,2,30,1,5,3,4,4,3,3,4,4,4,2.02,1.02,1.02,5.98,2.02,2.02
19620,Peru,Lima,Student,2,2,30,1,2,3,4,5,3,3,2,5,1,3.32,1.32,1.32,3.68,3.32,-.68
19762,Peru,Lima,Non-Student,2,2,30,1,2, ,4,5,3,3,4,4,2,2.76,.76,.76,6.24,1.76,-.24
19763,Peru,Lima,Non-Student,2,1,30,1,4, ,4,6,5,3,1,6,1,3.7,2.7,.7,3.3,3.7,-1.3
19764,Peru,Lima,Non-Student,2,1,30,1,2, ,4,5,6,3,5,6,1,2.68,3.68,.68,7.32,3.68,-1.32
19765,Peru,Lima,Non-Student,2,1,30,1,4, ,4,5,5,4,5,5,4,2.98,2.98,1.98,7.02,2.98,1.98
19766,Peru,Lima,Non-Student,2,2,30,2,2, ,4,6,6,4,1,6,4,4.04,4.04,2.04,2.96,4.04,2.04
19767,Peru,Lima,Non-Student,2,1,30,1,2, ,4,2,3,5,5,5,1,.46,1.46,3.46,6.54,3.46,-.54
19976,Peru,Lima,Non-Student,2,2,31,1,2, ,4,5,5,4,2,3,5,3.16,3.16,2.16,3.84,1.16,3.16
19977,Peru,Lima,Non-Student,2,1,31,1,2, ,4,3,4,4,3,4,4,.8,1.8,1.8,5.2,1.8,1.8
19978,Peru,Lima,Non-Student,2,2,31,1,5, ,4,5,4,3,2,2,4,3.3,2.3,1.3,3.7,.3,2.3
19979,Peru,Lima,Non-Student,2,2,31,1,2, ,4,4,6,6,2,5,5,2.94,4.94,4.94,3.06,3.94,3.94
19980,Peru,Lima,Non-Student,2,1,31,1,2, ,4,6,6,2,2,2,1,3.52,3.52,-.48,4.48,-.48,-1.48
19981,Peru,Lima,Non-Student,2,2,31,2,5, ,4,6,1,2,6,6,1,3.9,-1.1,-.1,8.1,3.9,-1.1
20093,Peru,Lima,Student,2,1,32,1,5,3,4,3,3,3,3,4,3,.92,.92,.92,5.08,1.92,.92
20193,Peru,Lima,Non-Student,2,1,32,1,4, ,4,4,5,2,5,3,4,1.7,2.7,-.3,7.3,.7,1.7
20194,Peru,Lima,Non-Student,2,2,32,1,5, ,4,4,3,3,4,3,2,1.78,.78,.78,6.22,.78,-.22
20195,Peru,Lima,Non-Student,2,1,32,1,4, ,4,6,1,1,1,1,1,3.86,-1.14,-1.14,3.14,-1.14,-1.14
20196,Peru,Lima,Non-Student,2,2,32,1,2, ,4,4,3,4,3,4,2,2.66,1.66,2.66,4.34,2.66,.66
20197,Peru,Lima,Non-Student,2,2,32,1,2, , ,5,3,2,4,3,2,2.94,.94,-.0600000000000001,6.06,.94,-.0600000000000001
20198,Peru,Lima,Non-Student,2,2,32,2,5, ,4,6,5,2,1,1,1,3.94,2.94,-.0600000000000001,3.06,-1.06,-1.06
20199,Peru,Lima,Non-Student,2,1,32,1,1, ,4,5,3,3,1,5,2,2.5,.5,.5,3.5,2.5,-.5
20200,Peru,Lima,Non-Student,2,2,32,2,5, ,4,2,2,2,1,4,1,-.22,-.22,-.22,3.22,1.78,-1.22
20320,Peru,Lima,Student,2,2,33,1,3,3,4,1,3,3,1,3,1,-.98,1.02,1.02,2.98,1.02,-.98
20435,Peru,Lima,Non-Student,2,2,33,1,4, ,4,5,1,4,2,1,1,3.00186116798234,-.998138832017661,2.00186116798234,3.99813883201766,-.998138832017661,-.998138832017661
20534,Peru,Lima,Student,2,2,34,1,4,1,4,3,4,3,5,3,2,.84,1.84,.84,7.16,.84,-.16
20535,Peru,Lima,Student,2,1,34,1,5,3,4,4,3,3,4,3,3,1.74,.74,.74,6.26,.74,.74
20607,Peru,Lima,Non-Student,2,2,34,1,4, ,4,6,2,2,2,4,1,3.78,-.22,-.22,4.22,1.78,-1.22
20608,Peru,Lima,Non-Student,2,2,34,1,4, ,4,6,4,3,2,3,2,4.02,2.02,1.02,3.98,1.02,.02
20609,Peru,Lima,Non-Student,2,1,34,2,5, ,4,6,6,6,1,6,6,3.82,3.82,3.82,3.18,3.82,3.82
20610,Peru,Lima,Non-Student,2,2,34,1,2, ,4,2,2,2,2,6,1,-.12,-.12,-.12,4.12,3.88,-1.12
20611,Peru,Lima,Non-Student,2,2,34,1,5, ,4,4,5,5,3,6,6,1.86,2.86,2.86,5.14,3.86,3.86
20718,Peru,Lima,Student,2,1,35,1,6,1,4,6,6,6,1,6,6,3.5,3.5,3.5,3.5,3.5,3.5
20719,Peru,Lima,Student,2,2,35,1,2,3,4,2,5,2,1,3,1,-.14,2.86,-.14,3.14,.86,-1.14
20720,Peru,Lima,Student,2,2,35,1,4,3,4,5,5,3,3,4,4,3.24,3.24,1.24,4.76,2.24,2.24
20721,Peru,Lima,Student,2,2,35,1,1,3,4,5,5,5,2,5,3,3.24,3.24,3.24,3.76,3.24,1.24
20796,Peru,Lima,Non-Student,2,2,35,1,2, ,4,6,6,4,3,4,4,4.28,4.28,2.28,4.72,2.28,2.28
20797,Peru,Lima,Non-Student,2,2,35,1,2, ,4,5,4,5,2,3,4,2.14,1.14,2.14,4.86,.14,1.14
20798,Peru,Lima,Non-Student,2,2,35,1,4, ,3,6,1,1,1,1,1,5.74,.74,.74,1.26,.74,.74
20799,Peru,Lima,Non-Student,2,3,35,1,5, ,2,5,5,2,3,5,2,3.4549010379741,3.4549010379741,.454901037974097,4.5450989620259,3.4549010379741,.454901037974097
20800,Peru,Lima,Non-Student,2,2,35,1,2, ,4,6,1,1,1,2,1,3.78,-1.22,-1.22,3.22,-.22,-1.22
20801,Peru,Lima,Non-Student,2,2,35,1,2, ,4,6,6,6,1,5,5,4.16,4.16,4.16,2.84,3.16,3.16
20802,Peru,Lima,Non-Student,2,1,35,1,4, ,4,6,6,1,6,6,4,4.14,4.14,-.86,7.86,4.14,2.14
20803,Peru,Lima,Non-Student,2,2,35,1,4, ,4,5,4,4,2,4,3,3.06,2.06,2.06,3.94,2.06,1.06
20949,Peru,Lima,Non-Student,2,2,36,1,2, ,4,5,5,4,1,4,4,3.10751788314753,3.10751788314753,2.10751788314753,2.89248211685247,2.10751788314753,2.10751788314753
20950,Peru,Lima,Non-Student,2,2,36,1,4, ,4,4,5,3,3,4,3,1.88602573276177,2.88602573276177,.886025732761769,5.11397426723823,1.88602573276177,.886025732761769
21092,Peru,Lima,Non-Student,2,2,37,2,4, ,4,6,4,2,3,4,2,4.38,2.38,.38,4.62,2.38,.38
21093,Peru,Lima,Non-Student,2,2,37,1,5, ,4,6,1,4,3,4,3,4.28,-.72,2.28,4.72,2.28,1.28
21094,Peru,Lima,Non-Student,2,1,37,1,4, ,4,2,2,4,1,3,2,-.4,-.4,1.6,3.4,.6,-.4
21095,Peru,Lima,Non-Student,2,2,37,1,4, ,4,5,5,4,4,4,4,2.26,2.26,1.26,6.74,1.26,1.26
21096,Peru,Lima,Non-Student,2,2,37,1,4, ,4,5,4,4,4,4,2,2.54,1.54,1.54,6.46,1.54,-.46
21097,Peru,Lima,Non-Student,2,2,37,1,4, ,4,5,4,4,2,4,4,2.68,1.68,1.68,4.32,1.68,1.68
21190,Peru,Lima,Student,2,2,38,1,2,3,4,6,2,2,2,2,1,4.18,.18,.18,3.82,.18,-.82
21246,Peru,Lima,Non-Student,2,1,38,1,5, ,4,5,3,3,2,4,2,2.32,.32,.32,4.68,1.32,-.68
21316,Peru,Lima,Student,2,2,39,1,5,3,4,4,6,6,1,6,1,2.5,4.5,4.5,2.5,4.5,-.5
21354,Peru,Lima,Non-Student,2,2,39,1,2, ,4,5,3,3,4,3,2,3.86,1.86,1.86,5.14,1.86,.86
21355,Peru,Lima,Non-Student,2,1,39,1,4, ,4,5,5,5,5,6,4,2.6,2.6,2.6,7.4,3.6,1.6
21356,Peru,Lima,Non-Student,2,1,39,1,5, ,4,2,1,1,3,3,2,.14,-.86,-.86,4.86,1.14,.14
21440,Peru,Lima,Student,2,2,40,1,5,1,4,5,1,4,4,4,4,2.84,-1.16,1.84,6.16,1.84,1.84
21441,Peru,Lima,Student,2,2,40,2,4,3,4,6,4,6,2,6,3,3.32,1.32,3.32,4.68,3.32,.32
21495,Peru,Lima,Non-Student,2,2,40,1,4, ,4,5,6,6,2,5,4,3.4,4.4,4.4,3.6,3.4,2.4
21582,Peru,Lima,Non-Student,2,2,41,1,4, ,4,6,6,6,1,2,1,3.55297852604883,3.55297852604883,3.55297852604883,3.44702147395117,-.447021473951172,-1.44702147395117
21704,Peru,Lima,Non-Student,2,2,42,1,4, ,4,4,5,5,2,5,2,2.16,3.16,3.16,3.84,3.16,.16
21766,Peru,Lima,Student,2,2,43,1,1,3,4,6,5,4,1,4,3,3.72,2.72,1.72,3.28,1.72,.72
21809,Peru,Lima,Non-Student,2,3,43,1,1, ,4,4,4,4,3,4,1,1.94,1.94,1.94,5.06,1.94,-1.06
21810,Peru,Lima,Non-Student,2,1,43,1,5, ,4,5,6,3,4,3,1,2.96,3.96,.96,6.04,.96,-1.04
21811,Peru,Lima,Non-Student,2,2,43,1,5, ,4,1,2,1,5,4,2,-.78,.22,-.78,6.78,2.22,.22
21812,Peru,Lima,Non-Student,2,2,43,1,2, ,4,4,3,4,4,3,2,2.62,1.62,2.62,5.38,1.62,.62
21922,Peru,Lima,Non-Student,2,1,44,1,4, ,4,4,5,2,6,3,2,2.22,3.22,.22,7.78,1.22,.22
21966,Peru,Lima,Student,2,2,45,1,4,3,3,6,6,6,2,6,3,3.85132679792626,3.85132679792626,3.85132679792626,4.14867320207374,3.85132679792626,.851326797926263
22038,Peru,Lima,Student,2,2,46,1,2,3,4,4,5,4,2,5,2,1.88,2.88,1.88,4.12,2.88,-.12
22093,Peru,Lima,Student,2,1,47,1,4,3,4,3,2,2,1,3,1,1.04,.04,.04,2.96,1.04,-.96
22124,Peru,Lima,Non-Student,2,2,47,1,2, ,4,4,4,4,4,4,4,2,2,2,6,2,2
22125,Peru,Lima,Non-Student,2,2,47,1,4, ,4,6,4,4,3,4,2,3.84,1.84,1.84,5.16,1.84,-.16
22191,Peru,Lima,Non-Student,2,2,48,2,4, ,4,5,5,2,2,4,2,3.36,3.36,.36,3.64,2.36,.36
22226,Peru,Lima,Student,2,2,49,1,1,3,4,3,2,1,3,4,4,1.35593322716041,.355933227160413,-.644066772839587,4.64406677283959,2.35593322716041,2.35593322716041
22244,Peru,Lima,Non-Student,2,1,49,1,2, ,5,2,2,2,4,2,1,.76,.76,.76,5.24,.76,-.24
22245,Peru,Lima,Non-Student,2,2,49,1,5, ,4,4,5,5,4,5,4,2.26,3.26,3.26,5.74,3.26,2.26
22246,Peru,Lima,Non-Student,2,1,49,1,4, ,4,6,6,1,2,4,1,4.08,4.08,-.92,3.92,2.08,-.92
22247,Peru,Lima,Non-Student,2,2,49,1,4, ,4,6,5,6,1,6,2,4,3,4,3,4,0
22287,Peru,Lima,Student,2,2,50,1,4,3,4,4,5,3,4,3,3,2.64,3.64,1.64,5.36,1.64,1.64
22288,Peru,Lima,Student,2,2,50,1,2,3,4,5,4,6,3,5,4,2.73940768864918,1.73940768864918,3.73940768864918,5.26059231135082,2.73940768864918,1.73940768864918
22330,Peru,Lima,Non-Student,2,2,50,1,2, ,2,3,5,5,3,5,4,.56,2.56,2.56,5.44,2.56,1.56
22331,Peru,Lima,Non-Student,2,2,50,1,4, ,4,4,4,3,3,4,4,2.26,2.26,1.26,4.74,2.26,2.26
22367,Peru,Lima,Student,2,1,51,1,1,4,4,3,4,4,1,2,2,.76,1.76,1.76,3.24,-.24,-.24
22391,Peru,Lima,Non-Student,2,2,51,1,4, ,4,4,2,4,3,5,1,1.8,-.2,1.8,5.2,2.8,-1.2
22392,Peru,Lima,Non-Student,2,1,51,1,2, ,4,3,1,1,3,4,1,.34,-1.66,-1.66,5.66,1.34,-1.66
22411,Peru,Lima,Student,2,2,52,2,5,5,4,1,3,2,4,4,2,-.92,1.08,.0800000000000001,5.92,2.08,.0800000000000001
22412,Peru,Lima,Student,2,2,52,1,3,5,4,4,2,2,3,4,2,2.18,.18,.18,4.82,2.18,.18
22435,Peru,Lima,Non-Student,2,1,52,1,2, ,4,6,5,5,2,5,4,4.36,3.36,3.36,3.64,3.36,2.36
22455,Peru,Lima,Student,2,2,53,1,4,3,4,4,3,4,5,2,1,1.86,.86,1.86,7.14,-.14,-1.14
22494,Peru,Lima,Student,2,2,54,1,1,3,4,6,6,4,2,5,2,4.4,4.4,2.4,3.6,3.4,.4
22495,Peru,Lima,Student,2,2,54,1,3,3,3,2,3,4,2,5,3,-.44,.56,1.56,4.44,2.56,.56
22535,Peru,Lima,Student,2,2,55,1,4,3,2,6,6,4,1,1,2,3.98,3.98,1.98,3.02,-1.02,-.02
22536,Peru,Lima,Student,2,2,55,2,3,1,4,2,5,5,3,5,4,-.38,2.62,2.62,5.38,2.62,1.62
22537,Peru,Lima,Student,2,2,55,2,2,1,4,3,6,3,3,2,4,1.44,4.44,1.44,4.56,.44,2.44
22538,Peru,Lima,Student,2,2,55,2,2,3,4,3,3,3,2,2,4,1.74,1.74,1.74,3.26,.74,2.74
22539,Peru,Lima,Student,2,2,55,1,4,3, ,5,4,2,1,5,3,2.74,1.74,-.26,3.26,2.74,.74
22559,Peru,Lima,Non-Student,2,2,55,1,6, ,4,6,4,4,3,4,4,4.76,2.76,2.76,4.24,2.76,2.76
22583,Peru,Lima,Student,2,2,56,1,4,3,4,4,2,2,1,5,1,2.7,.7,.7,2.3,3.7,-.3
22636,Peru,Lima,Non-Student,2,2,57,1,2, ,4,5,4,3,3,2,2,2.38,1.38,.38,5.62,-.62,-.62
22637,Peru,Lima,Non-Student,2,2,57,1,4, ,4,3,5,4,3,4,2,.7,2.7,1.7,5.3,1.7,-.3
22638,Peru,Lima,Non-Student,2,2,57,1,4, ,4,5,4,4,2,6,3,3.22,2.22,2.22,3.78,4.22,1.22
22639,Peru,Lima,Non-Student,2,2,57,1,4, ,4,6,6,1,2,2,1,3.38,3.38,-1.62,4.62,-.62,-1.62
22668,Peru,Lima,Non-Student,2,2,58,1,4, ,4,5,1,5,2,5,3,3.1,-.9,3.1,3.9,3.1,1.1
22669,Peru,Lima,Non-Student,2,2,58,2,4, ,4,6,6,4,3,5,1,4.06,4.06,2.06,4.94,3.06,-.94
22670,Peru,Lima,Non-Student,2,2,58,1,5, ,4,6,2,2,5,4,1,4.68,.68,.68,6.32,2.68,-.32
22713,Peru,Lima,Non-Student,2,1,60,1,4, ,4,6,5,1,4,4,1,4.12,3.12,-.88,5.88,2.12,-.88
22760,Peru,Lima,Non-Student,2,2,63,1,2, ,4,6,4,4,3,3,4,3.94,1.94,1.94,5.06,.94,1.94
22761,Peru,Lima,Non-Student,2,2,63,2,4, ,4,6,6,6,1,6,6,3.78,3.78,3.78,3.22,3.78,3.78
22762,Peru,Lima,Non-Student,2,2,63,1,2, ,5,6,6,5,2,6,4,4.34030605852022,4.34030605852022,3.34030605852022,3.65969394147978,4.34030605852022,2.34030605852022
22763,Peru,Lima,Non-Student,2,2,63,1,2, ,1,5,6,6,1,6,5,2.46,3.46,3.46,3.54,3.46,2.46
22764,Peru,Lima,Non-Student,2,2,63,1,5, , ,5,2,2,5,2,2,3.28,.28,.28,6.72,.28,.28
22779,Peru,Lima,Non-Student,2,1,64,1,3, ,4,6,1,1,1,6,1,3.07628759120131,-1.92371240879869,-1.92371240879869,3.92371240879869,3.07628759120131,-1.92371240879869
22780,Peru,Lima,Non-Student,2,1,64,1,2, ,4,6,2,2,3,5,2,3.88,-.12,-.12,5.12,2.88,-.12
22781,Peru,Lima,Non-Student,2,2,64,1,2, , ,5,3,3,3,3,2,3.38,1.38,1.38,4.62,1.38,.38
22782,Peru,Lima,Non-Student,2,2,64,1,2, ,4,6,6,5,2,6,2,3.78,3.78,2.78,4.22,3.78,-.22
22783,Peru,Lima,Non-Student,2,2,64,1,4, ,4,4,5,3,3,4,3,2.44,3.44,1.44,4.56,2.44,1.44
22798,Peru,Lima,Non-Student,2,1,65,1,2, ,4,5,5,5,2,5,4,3.54,3.54,3.54,3.46,3.54,2.54
22826,Peru,Lima,Non-Student,2,1,69,1,5, ,4,5,6,5,2,5,6,3.5,4.5,3.5,3.5,3.5,4.5
22834,Peru,Lima,Non-Student,2,2,70,1,4, , ,6,6,5,3,4,2,3.88,3.88,2.88,5.12,1.88,-.12
22843,Peru,Lima,Non-Student,2,2,72,1,1, ,3,6,6,6,2,6,5,4.09236065538212,4.09236065538212,4.09236065538212,3.90763934461788,4.09236065538212,3.09236065538212
 3098,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3099,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3100,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3101,Poland,Warsaw,Student,2, , , , , , ,4.98204005270729,4.62894447162837,4.37615624465573,3.02162966987777,4.4330183411998,3.85312047174278,2.64161741402312,2.28852183294421,2.03573360597156,5.36205230856194,2.09259570251564,1.51269783305862
 3102,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3103,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3104,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3105,Poland,Warsaw,Student,2, , , , , , ,5,4,4,5,4,4,2.75065937817302,1.75065937817302,1.75065937817302,7.24934062182698,1.75065937817302,1.75065937817302
 3106,Poland,Warsaw,Student,2, , , , , , ,4.92310785597356,4.62318936083271,4.29705442068728,3.03840392087049,4.32768372522474,3.70559562362074,2.44020787946144,2.1402893843206,1.81415444417517,5.52130389738261,1.84478374871263,1.22269564710863
 3107,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3108,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3109,Poland,Warsaw,Student,2, , , , , , ,5.03122865589154,4.64208445952999,4.30688460353078,2.96036972588501,4.40859014814536,3.58621292368782,2.86172965271335,2.4725854563518,2.13738560035259,5.1298687290632,2.23909114496717,1.41671392050963
 3110,Poland,Warsaw,Student,2, , , , , , ,4,4,4,3,5,5,1.46520448154118,1.46520448154118,1.46520448154118,5.53479551845882,2.46520448154118,2.46520448154118
 3111,Poland,Warsaw,Student,2, , , , , , ,4,4,5,4,6,5,1.46424713532653,1.46424713532653,2.46424713532653,6.53575286467347,3.46424713532653,2.46424713532653
 3112,Poland,Warsaw,Student,2, , , , , , ,4,3,1,3,3,2,1.98985581808254,.989855818082541,-1.01014418191746,5.01014418191746,.989855818082541,-.0101441819174593
 3113,Poland,Warsaw,Student,2, , , , , , ,4.61814008138392,4.36884511703721,4.25736522919005,3.08731548845162,4.09582695563954,3.78208000856199,2.1425452552248,1.89325029087809,1.78177040303093,5.56291031461074,1.62023212948042,1.30648518240287
 3114,Poland,Warsaw,Student,2, , , , , , ,5,4,4,1,1,3,2.83772946879694,1.83772946879694,1.83772946879694,3.16227053120306,-1.16227053120306,.837729468796944
 3115,Poland,Warsaw,Student,2, , , , , , ,4,3,3,5,4,2,1.79609749854616,.796097498546162,.796097498546162,7.20390250145384,1.79609749854616,-.203902501453838
 3116,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3117,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3118,Poland,Warsaw,Student,2, , , , , , ,5,5,4,3,3,4,2.79259729601811,2.79259729601811,1.79259729601811,5.20740270398189,.792597296018107,1.79259729601811
 3119,Poland,Warsaw,Student,2, , , , , , ,5,4,5,2,3,4,2.64128484573437,1.64128484573437,2.64128484573437,4.35871515426563,.64128484573437,1.64128484573437
 3120,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3121,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3122,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3123,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3124,Poland,Warsaw,Student,2, , , , , , ,4.57135774048511,4.39632242040917,4.10405191061319,3.20134349809195,4.09341442604572,3.84172673695239,2.14066985254485,1.96563453246891,1.67336402267293,5.63203138603221,1.66272653810546,1.41103884901213
 3125,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3126,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3127,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3128,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3129,Poland,Warsaw,Student,2, , , , , , ,4.63263472166015,4.30683050906976,3.92245783268302,3.47091783957395,4.17839379662209,3.48097821853753,2.12730871925425,1.80150450666386,1.41713183027713,5.97624384197984,1.67306779421619,.975652216131632
 3130,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3131,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3132,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3133,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3134,Poland,Warsaw,Student,2, , , , , , ,5.42867462645263,4.99440804613889,4.9719285764211,2.29242236500267,4.84890740249843,4.29148687334215,3.469301404205,3.03503482389125,3.01255535417346,4.2517955872503,2.88953418025079,2.33211365109451
 3135,Poland,Warsaw,Student,2, , , , , , ,4.88683461533878,4.57854826260504,4.34565922428775,2.7577973134391,4.36600832768312,3.809008978992,2.65004678826853,2.34176043553479,2.10887139721749,4.99458514050935,2.12922050061287,1.57222115192175
 3136,Poland,Warsaw,Student,2, , , , , , ,2,5,2,5,5,4,-.195618005795221,2.80438199420478,-.195618005795221,7.19561800579522,2.80438199420478,1.80438199420478
 3137,Poland,Warsaw,Student,2, , , , , , ,5,3,4,4,6,4,2.71992038411351,.71992038411351,1.71992038411351,6.28007961588649,3.71992038411351,1.71992038411351
 3138,Poland,Warsaw,Student,2, , , , , , ,6,4,4,4,5,4,3.75675514558504,1.75675514558504,1.75675514558504,6.24324485441496,2.75675514558504,1.75675514558504
 3139,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3140,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3141,Poland,Warsaw,Student,2, , , , , , ,5,5,5,4,4,4,2.62405977474106,2.62405977474106,2.62405977474106,6.37594022525894,1.62405977474106,1.62405977474106
 3142,Poland,Warsaw,Student,2, , , , , , ,4.97301634391043,4.64495798456002,4.35781106455693,2.96075823130673,4.43286174666354,3.76041821305149,2.71639234977068,2.38833399042027,2.10118707041717,5.21738222544649,2.17623775252378,1.50379421891174
 3983,Poland,Warsaw,Non-Student,2, , , , , ,4,6,3,2,5,4,4,3.43262641300429,.43262641300429,-.56737358699571,7.56737358699571,1.43262641300429,1.43262641300429
 3984,Poland,Warsaw,Non-Student,2,3, , ,6, , ,1,1,1,6,1,1,-4,-4,-4,11,-4,-4
 3985,Poland,Warsaw,Non-Student,2, , , , , ,2,5,6,6,1,6,3,3.61435696584146,4.61435696584146,4.61435696584146,2.38564303415854,4.61435696584146,1.61435696584146
