"","Country","City","Move","Location","lon","lat","type","loctype","address","north","south","east","west"
"1313","Slovenia","Administrative unit Maribor",-28.0534615384615,"Administrative unit Maribor, Slovenia",15.7156253,46.4781749,"administrative_area_level_1","approximate","administrative unit maribor, slovenia",46.6342958,46.4086274,15.8177822,15.5169924
"1314","Slovenia","Ajdovscina",-28.8781446540881,"Ajdovscina, Slovenia",13.909914,45.8869025,"locality","approximate","5270 ajdovšcina, slovenia",45.9068796,45.8652066,13.9250956,13.8808621
"1315","Slovenia","Brezice",-31.8852201257862,"Brezice, Slovenia",15.5964652,45.9088102,"locality","approximate","8250 brežice, slovenia",45.9408957,45.8930075,15.6281685,15.5797608
"1316","Slovenia","Celje",-26.2044871794872,"Celje, Slovenia",15.2677063,46.2397495,"locality","approximate","celje, slovenia",46.2649277,46.2067368,15.2977829,15.2114242
"1317","Slovenia","Cerknica",-31.1176470588235,"Cerknica, Slovenia",14.392177,45.7966255,"administrative_area_level_1","approximate","cerknica, slovenia",45.8942314,45.5796949,14.5787575,14.2518962
"1318","Slovenia","Crnomelj",-28.0833333333333,"Crnomelj, Slovenia",15.1930773,45.5714837,"locality","approximate","8340 crnomelj, slovenia",45.59965,45.5460565,15.2236525,15.165933
"1319","Slovenia","Domzale",-23.1794871794872,"Domzale, Slovenia",14.5944171,46.1419417,"locality","approximate","1230 domžale, slovenia",46.1514012,46.112468,14.6112884,14.5766171
"1320","Slovenia","Dravograd",-28.521978021978,"Dravograd, Slovenia",15.0246021,46.589219,"locality","approximate","2370 dravograd, slovenia",46.5990855,46.5792596,15.0373244,15.0069603
"1321","Slovenia","Gornja Radgona",-27.490099009901,"Gornja Radgona, Slovenia",15.9910847,46.6767099,"locality","approximate","gornja radgona, slovenia",46.6846593,46.6586933,16.0169898,15.9758496
"1322","Slovenia","Grosuplje",-28.9103641456583,"Grosuplje, Slovenia",14.658899,45.9557645,"locality","approximate","1290 grosuplje, slovenia",45.9878805,45.9430472,14.6758637,14.6435568
"1323","Slovenia","Idrija",-35.0797872340426,"Idrija, Slovenia",14.0278459,46.0029454,"locality","approximate","5280 idrija, slovenia",46.0273159,45.9806064,14.057244,13.9910771
"1324","Slovenia","Ilirska Bistrica",-32.4086021505376,"Ilirska Bistrica, Slovenia",14.2418616,45.570099,"locality","approximate","6250 ilirska bistrica, slovenia",45.5976891,45.5553652,14.3981604,14.2257751
"1325","Slovenia","Izola",-28.7206349206349,"Izola, Slovenia",13.6600802,45.5374048,"locality","approximate","6310 izola, slovenia",45.5481856,45.5142565,13.6940814,13.6463316
"1326","Slovenia","Jesenice",-31.9905128205128,"Jesenice, Slovenia",14.0526057,46.4367047,"locality","approximate","4270 jesenice, slovenia",46.4501715,46.4210423,14.0812469,14.0084605
"1327","Slovenia","Kamnik",-27.1610644257703,"Kamnik, Slovenia",14.6072968,46.2221964,"locality","approximate","1241 kamnik, slovenia",46.245163,46.1980487,14.6428399,14.5902802
"1328","Slovenia","Kocevje",-26.6089108910891,"Kocevje, Slovenia",14.8633128,45.6409009,"locality","approximate","1330 kocevje, slovenia",45.6612108,45.6119211,14.8861107,14.8144785
"1329","Slovenia","Koper",-27.2879487179487,"Koper, Slovenia",13.7301877,45.548059,"locality","approximate","6000 koper, slovenia",45.557699,45.5234682,13.7607302,13.6895796
"1330","Slovenia","Kranj",-31.875,"Kranj, Slovenia",14.3555417,46.2428344,"locality","approximate","4000 kranj, slovenia",46.2704589,46.198773,14.3992928,14.3060005
"1331","Slovenia","Krsko",-25.8813813813814,"Krsko, Slovenia",15.4921312,45.9589978,"locality","approximate","8270 krško, slovenia",45.9853468,45.9360264,15.5130312,15.4666032
"1332","Slovenia","Lasko",-30.1944444444444,"Lasko, Slovenia",15.2359979,46.1542793,"locality","approximate","3270 laško, slovenia",46.1771218,46.1451113,15.2548406,15.2226445
"1333","Slovenia","Lenart",-28.2346278317152,"Lenart, Slovenia",15.8251259,46.5515015,"administrative_area_level_2","approximate","municipality of lenart, slovenia",46.6138452,46.494476,15.8695626,15.7503131
"1334","Slovenia","Lendava",-25.6365079365079,"Lendava, Slovenia",16.453063,46.5644783,"locality","approximate","9220 lendava, slovenia",46.5751146,46.5476736,16.4729848,16.4138543
"1335","Slovenia","Litija",-28.6056105610561,"Litija, Slovenia",14.8266015,46.0592305,"locality","approximate","1270 litija, slovenia",46.073628,46.0477392,14.8490818,14.8034047
"1336","Slovenia","Ljubljana",-29.2461538461538,"Ljubljana, Slovenia",14.5057515,46.0569465,"locality","approximate","ljubljana, slovenia",46.1422017,45.990033,14.6446963,14.4195019
"1337","Slovenia","Ljutomer",-28.6600660066007,"Ljutomer, Slovenia",16.197814,46.5193583,"locality","approximate","9240 ljutomer, slovenia",46.5448579,46.5052073,16.2174697,16.167963
"1338","Slovenia","Logatec",-33.2133956386293,"Logatec, Slovenia",14.2351451,45.917611,"locality","approximate","logatec, slovenia",45.9531231,45.8844378,14.2955564,14.1717294
"1339","Slovenia","Metlika",-56.5,"Metlika, Slovenia",15.3176752,45.6473994,"locality","approximate","8330 metlika, slovenia",45.6678447,45.6331496,15.3524822,15.2820696
"1340","Slovenia","Mozirje",-28.7706270627063,"Mozirje, Slovenia",14.9599807,46.3392772,"locality","approximate","3330 mozirje, slovenia",46.3516621,46.3253918,14.9753351,14.9433924
"1341","Slovenia","Municipality of Hrastnik",-27.6413043478261,"Municipality of Hrastnik, Slovenia",15.1120216,46.1394304,"administrative_area_level_2","approximate","municipality of hrastnik, slovenia",46.1839515,46.0860703,15.1889296,15.0577757
"1342","Slovenia","Murska Sobota",-25.7173076923077,"Murska Sobota, Slovenia",16.1610293,46.6581381,"locality","approximate","9000 murska sobota, slovenia",46.6840267,46.6226685,16.2032004,16.1393097
"1343","Slovenia","Nova Gorica",-31.423717948718,"Nova Gorica, Slovenia",13.6493044,45.9549755,"locality","approximate","nova gorica, slovenia",45.9668771,45.9457426,13.6625232,13.6335026
"1344","Slovenia","Novo Mesto",-26.8237179487179,"Novo Mesto, Slovenia",15.1710089,45.8010824,"locality","approximate","8000 novo mesto, slovenia",45.8389841,45.7681929,15.2119462,15.127425
"1345","Slovenia","Ormoz",-29.813829787234,"Ormoz, Slovenia",16.1508154,46.4086282,"locality","approximate","2270 ormož, slovenia",46.4156206,46.3876704,16.1776242,16.128301
"1346","Slovenia","Pesnica",-30.7830188679245,"Pesnica, Slovenia",15.5543464,46.6373877,"locality","approximate","2201 pesnica, slovenia",46.6487427,46.6278036,15.5811768,15.5424122
"1347","Slovenia","Piran",-24.2599388379205,"Piran, Slovenia",13.5682895,45.528319,"locality","approximate","6330 piran, slovenia",45.5306107,45.5174117,13.5752889,13.5628854
"1348","Slovenia","Postojna",-29.9,"Postojna, Slovenia",14.2133245,45.7749704,"locality","approximate","6230 postojna, slovenia",45.8089095,45.7388591,14.326014,14.1801071
"1349","Slovenia","Ptuj",-25.1032051282051,"Ptuj, Slovenia",15.8696884,46.4199535,"locality","approximate","2250 ptuj, slovenia",46.4587718,46.3856254,15.9180402,15.8237933
"1350","Slovenia","Radlje ob Dravi",-32.2743055555556,"Radlje ob Dravi, Slovenia",15.2255472,46.614358,"locality","approximate","2360 radlje ob dravi, slovenia",46.6191192,46.6070295,15.2356657,15.2033572
"1351","Slovenia","Radovljica",-28.3925641025641,"Radovljica, Slovenia",14.1740042,46.3437361,"locality","approximate","4240 radovljica, slovenia",46.3553924,46.3284814,14.1977016,14.1554444
"1352","Slovenia","Ravne na Koroskem",-25.0131578947368,"Ravne na Koroskem, Slovenia",14.9660445,46.5448323,"locality","approximate","2390 ravne na koroškem, slovenia",46.5489776,46.5341932,14.9775721,14.9472544
"1353","Slovenia","Ribnica",-27.5978260869565,"Ribnica, Slovenia",14.7265782,45.7400303,"locality","approximate","1310 ribnica, slovenia",45.7731152,45.7043966,14.7646492,14.6829771
"1354","Slovenia","Ruse",-29.5597826086957,"Ruse, Slovenia",15.5073987,46.5399962,"locality","approximate","2342 ruše, slovenia",46.5540659,46.5305317,15.5300521,15.4850029
"1355","Slovenia","Sentjur",-29.7244224422442,"Sentjur, Slovenia",15.3945807,46.2157774,"locality","approximate","3230 šentjur, slovenia",46.2292159,46.190612,15.4258272,15.3784398
"1356","Slovenia","Sevnica",-29.4686468646865,"Sevnica, Slovenia",15.2979868,46.0129508,"locality","approximate","8290 sevnica, slovenia",46.0263166,46.0033516,15.3319916,15.2884441
"1357","Slovenia","Sezana",-35.5574712643678,"Sezana, Slovenia",13.8738185,45.7093519,"locality","approximate","6210 sežana, slovenia",45.7290231,45.6805328,13.8946603,13.8292526
"1358","Slovenia","Skofja Loka",-30.4986111111111,"Skofja Loka, Slovenia",14.3058337,46.1671294,"locality","approximate","4220 škofja loka, slovenia",46.1796641,46.1543495,14.3454528,14.2863019
"1359","Slovenia","Slovenj Gradec",-32.1747572815534,"Slovenj Gradec, Slovenia",15.0768162,46.5075851,"locality","approximate","2380 slovenj gradec, slovenia",46.5183186,46.4874225,15.1006887,15.056726
"1360","Slovenia","Slovenska Bistrica",-28.7366946778711,"Slovenska Bistrica, Slovenia",15.5727869,46.3919813,"locality","approximate","2310 slovenska bistrica, slovenia",46.4034978,46.3749754,15.5960519,15.5426134
"1361","Slovenia","Slovenske Konjice",-28.4428571428571,"Slovenske Konjice, Slovenia",15.4214708,46.3369191,"locality","approximate","3210 slovenske konjice, slovenia",46.3451701,46.3302031,15.4486172,15.4101433
"1362","Slovenia","Smarje pri Jelsah",-23.4285714285714,"Smarje pri Jelsah, Slovenia",15.5190353,46.2287025,"locality","approximate","3240 šmarje pri jelšah, slovenia",46.2359701,46.2236306,15.5324245,15.5001446
"1363","Slovenia","Tolmin",-26.8783333333333,"Tolmin, Slovenia",13.7319838,46.1857188,"locality","approximate","5220 tolmin, slovenia",46.192658,46.1730367,13.7411589,13.7133538
"1364","Slovenia","Trbovlje",-27.535,"Trbovlje, Slovenia",15.0453137,46.1503563,"locality","approximate","1420 trbovlje, slovenia",46.1716084,46.1139747,15.0648983,15.0132381
"1365","Slovenia","Trebnje",-30.7673267326733,"Trebnje, Slovenia",15.0125985,45.9081708,"locality","approximate","8210 trebnje, slovenia",45.9228233,45.8970172,15.0344809,14.9921395
"1366","Slovenia","Trzic",-29.9191919191919,"Trzic, Slovenia",14.3006623,46.3593514,"administrative_area_level_2","approximate","municipality of tržic, slovenia",46.4470528,46.313828,14.4421319,14.2333
"1367","Slovenia","Velenje",-25.6699475065617,"Velenje, Slovenia",15.1106582,46.3622743,"locality","approximate","3320 velenje, slovenia",46.3809067,46.346456,15.1443209,15.0634323
"1368","Slovenia","Vrhnika",-30.9795597484277,"Vrhnika, Slovenia",14.2973873,45.966583,"locality","approximate","1360 vrhnika, slovenia",45.9783576,45.9045486,14.3161392,14.2396743
"1369","Slovenia","Zagorje ob Savi",-32.1897689768977,"Zagorje ob Savi, Slovenia",14.9945975,46.1345186,"locality","approximate","1410 zagorje ob savi, slovenia",46.1428459,46.1116695,15.0149749,14.9775918
"1370","Slovenia","Zalec",-26.5319444444444,"Zalec, Slovenia",15.1650282,46.251984,"locality","approximate","3310 žalec, slovenia",46.2575649,46.2355865,15.180459,15.1406234
"1371","South Africa","Eastern Cape",-31.2230769230769,"Eastern Cape, South Africa",26.419389,-32.2968402,"administrative_area_level_1","approximate","eastern cape, south africa",-30.0018012,-34.2136378,30.1947187,22.7357412
"1372","South Africa","Free State",-27.4923076923077,"Free State, South Africa",26.7967849,-28.4541105,"administrative_area_level_1","approximate","free state, south africa",-26.6687389,-30.69408,29.7851298,24.3466211
"1373","South Africa","Gauteng",-34.5384615384615,"Gauteng, South Africa",28.1122679,-26.2707593,"administrative_area_level_1","approximate","gauteng, south africa",-25.1096099,-26.92383,29.0984187,27.1563401
"1374","South Africa","KwaZulu-Natal",-32.1215384615385,"KwaZulu-Natal, South Africa",30.8958242,-28.5305539,"administrative_area_level_1","approximate","kwazulu-natal, south africa",-26.80442,-31.0853648,32.8909911,28.8734801
"1375","South Africa","Limpopo",-23.0753846153846,"Limpopo, South Africa",29.4179324,-23.4012946,"administrative_area_level_1","approximate","limpopo, south africa",-22.1250298,-25.4227899,31.8838412,26.4075388
"1376","South Africa","Mpumalanga",-22.5215384615385,"Mpumalanga, South Africa",30.5279096,-25.565336,"administrative_area_level_1","approximate","mpumalanga, south africa",-23.9812388,-27.5061488,32.0335878,28.2434599
"1377","South Africa","North West",-28.0215384615385,"North West, South Africa",25.2837585,-26.6638599,"administrative_area_level_1","approximate","north west, south africa",-24.6366783,-28.1132199,28.2983488,22.6290299
"1378","South Africa","Northern Cape",-27.2223076923077,"Northern Cape, South Africa",21.8568586,-29.0466808,"administrative_area_level_1","approximate","northern cape, south africa",-24.76586,-32.9449877,25.54933,16.4518911
"1379","South Africa","Western Cape",-42.1215384615385,"Western Cape, South Africa",21.8568586,-33.2277918,"administrative_area_level_1","approximate","western cape, south africa",-30.4302599,-47.1313489,38.2216904,17.7575637
"1380","Spain","Andalusia",-40.7276923076923,"Andalusia, Spain",-4.7277528,37.5442706,"administrative_area_level_1","approximate","andalusia, spain",38.7290872,35.9376148,-1.6301238,-7.5228775
"1381","Spain","Aragon",-35.1861538461538,"Aragon, Spain",-0.9056623,41.5976275,"administrative_area_level_1","approximate","aragon, spain",42.9244952,39.846778,0.7713066,-2.1736712
"1382","Spain","Asturias",-35.0984615384615,"Asturias, Spain",-5.8593267,43.3613953,"administrative_area_level_1","approximate","asturias, spain",43.6665323,42.8825428,-4.5105944,-7.1824889
"1383","Spain","Balearic Islands",-34.8923076923077,"Balearic Islands, Spain",2.7356328,39.3587759,"archipelago","approximate","balearic islands, spain",40.1149239,38.6026279,4.3359635,1.135302
"1384","Spain","Basque Country",-36.7384615384615,"Basque Country, Spain",-2.6189273,42.9896248,"administrative_area_level_1","approximate","basque country, spain",43.4572461,42.4722552,-1.7293434,-3.4492758
"1385","Spain","Canary Islands",-46.8153846153846,"Canary Islands, Spain",-16.6291304,28.2915637,"administrative_area_level_1","approximate","canary islands, spain",29.463514,27.425414,-13.31543,-18.391113
"1386","Spain","Cantabria",-36.0861538461538,"Cantabria, Spain",-3.9878427,43.1828396,"administrative_area_level_1","approximate","cantabria, spain",43.5136929,42.7580498,-3.149652,-4.8517782
"1387","Spain","Castile-La Mancha",-40.1153846153846,"Castile-La Mancha, Spain",-3.097702,39.2795607,"administrative_area_level_1","approximate","castile-la mancha, spain",41.3276321,38.0224402,-0.9157932,-5.4061835
"1388","Spain","Castile and Leon",-38.9323076923077,"Castile and Leon, Spain",-4.3976357,41.8356821,"administrative_area_level_1","approximate","castile and león, spain",43.2386326,40.0824504,-1.7753716,-7.0770536
"1389","Spain","Catalonia",-40.8015384615385,"Catalonia, Spain",1.5208624,41.5911589,"administrative_area_level_1","approximate","catalonia, spain",42.861424,40.5230466,3.3325539,0.1591811
"1390","Spain","Ceuta",-43.8076923076923,"Ceuta, Spain",-5.3213455,35.8893874,"locality","approximate","ceuta, spain",35.9070527,35.8710601,-5.2783392,-5.3587124
"1391","Spain","Community of Madrid",-44.4234615384615,"Community of Madrid, Spain",-3.7038322,40.4167515,"administrative_area_level_1","approximate","community of madrid, madrid, spain",41.1658447,39.8847195,-3.0529833,-4.579076
"1392","Spain","Extremadura",-36.2538461538462,"Extremadura, Spain",-6.0679194,39.4937392,"administrative_area_level_1","approximate","extremadura, spain",40.4866513,37.941026,-4.6475773,-7.54168
"1393","Spain","Galicia",-35.9876923076923,"Galicia, Spain",-8.1338558,42.5750554,"administrative_area_level_1","approximate","galicia, spain",43.7923795,41.8074776,-6.7339532,-9.3015156
"1394","Spain","La Rioja",-37.9261538461538,"La Rioja, Spain",-2.539603,42.2870733,"administrative_area_level_1","approximate","la rioja, spain",42.6442647,41.9190339,-1.6787014,-3.1342713
"1395","Spain","Melilla",-41.1220512820513,"Melilla, Spain",-2.9380973,35.2922775,"locality","approximate","melilla, spain",35.3030924,35.2694723,-2.9232595,-2.9657935
"1396","Spain","Navarre",-38.5538461538462,"Navarre, Spain",-1.6760691,42.6953909,"administrative_area_level_1","approximate","navarre, spain",43.315026,41.9098937,-0.7240298,-2.5000827
"1397","Spain","Region of Murcia",-35.9353846153846,"Region of Murcia, Spain",-1.366216,38.1398141,"administrative_area_level_1","approximate","region of murcia, murcia, spain",38.7550852,37.3737526,-0.6479829,-2.3444114
"1398","Spain","Valencian Community",-40.8815384615385,"Valencian Community, Spain",-0.7532809,39.4840108,"administrative_area_level_1","approximate","valencian community, spain",40.7886312,37.8438987,0.6912276,-1.5289447
"1399","Sweden","Blekinge County",-6.31115384615385,"Blekinge County, Sweden",15.0180058,56.2783837,"administrative_area_level_1","approximate","blekinge county, sweden",56.5022141,55.9893039,16.0711019,14.3528851
"1400","Sweden","Dalarna County",0.638461538461539,"Dalarna County, Sweden",14.6663653,61.0917012,"administrative_area_level_1","approximate","dalarna county, sweden",62.280241,59.852169,16.74354,12.1376657
"1401","Sweden","Gavleborg County",-4.79769230769231,"Gavleborg County, Sweden",16.1534214,61.3011993,"administrative_area_level_1","approximate","gavleborg county, sweden",62.37083,60.201385,17.6417039,14.459403
"1402","Sweden","Gotland County",-5.7224358974359,"Gotland County, Sweden",18.4867447,57.4684121,"administrative_area_level_1","approximate","gotland county, sweden",58.3998071,56.903099,19.3505099,17.9535839
"1403","Sweden","Halland County",-3.99038461538462,"Halland County, Sweden",12.8033993,56.8966805,"administrative_area_level_1","approximate","halland county, sweden",57.5731741,56.324419,13.7176809,11.8219939
"1404","Sweden","Jamtland County",-13.5296153846154,"Jamtland County, Sweden",14.95918,63.1711922,"administrative_area_level_1","approximate","jamtland county, sweden",65.072469,61.569695,17.0648909,11.9745822
"1405","Sweden","Jonkoping County",-3.13153846153846,"Jonkoping County, Sweden",14.3439174,57.3708434,"administrative_area_level_1","approximate","jonkoping county, sweden",58.153372,56.885171,15.6562501,13.0688451
"1406","Sweden","Kalmar County",-3.98730769230769,"Kalmar County, Sweden",16.1849349,57.2350156,"administrative_area_level_1","approximate","kalmar county, sweden",58.141144,56.1925301,17.152663,15.3360812
"1407","Sweden","Kronoberg County",-12.3261538461538,"Kronoberg County, Sweden",14.4114673,56.7183403,"administrative_area_level_1","approximate","kronoberg county, sweden",57.238187,56.3566439,15.844141,13.2767319
"1408","Sweden","Norrbotten County",-3.55,"Norrbotten County, Sweden",20.3991966,66.8309216,"administrative_area_level_1","approximate","norrbotten county, sweden",69.0606525,65.0591447,24.1624078,15.3772267
"1409","Sweden","Orebro County",-8.89461538461538,"Orebro County, Sweden",15.0065731,59.535036,"administrative_area_level_1","approximate","örebro county, sweden",60.122104,58.655094,15.796493,14.243871
"1410","Sweden","Ostergotland County",2.39538461538462,"Ostergotland County, Sweden",15.5197844,58.3453635,"administrative_area_level_1","approximate","östergötland county, sweden",59.0199621,57.702259,17.145681,14.537858
"1411","Sweden","Skane County",5.23692307692308,"Skane County, Sweden",13.5957692,55.9902572,"administrative_area_level_1","approximate","skåne county, sweden",56.5426059,55.3353771,14.5844781,12.4417551
"1412","Sweden","Sodermanland County",-9.14423076923077,"Sodermanland County, Sweden",16.7518899,59.0336349,"administrative_area_level_1","approximate","södermanland county, sweden",59.525169,58.5616659,17.7475409,15.5932
"1413","Sweden","Stockholm County",-8.32153846153846,"Stockholm County, Sweden",18.1384383,59.6024958,"administrative_area_level_1","approximate","stockholm county, sweden",60.256313,58.7356979,19.3518131,17.2375371
"1414","Sweden","Uppsala County",-6.01423076923077,"Uppsala County, Sweden",17.2714588,60.0092262,"administrative_area_level_1","approximate","uppsala county, sweden",60.732118,59.4050129,18.7728361,16.6783359
"1415","Sweden","Varmland County",-1.08923076923077,"Varmland County, Sweden",13.2354024,59.7294065,"administrative_area_level_1","approximate","varmland county, sweden",61.0663584,58.8269481,14.48975,11.6911282
"1416","Sweden","Vasterbotten County",-1.78192307692308,"Vasterbotten County, Sweden",16.5161694,65.3337311,"administrative_area_level_1","approximate","västerbotten county, sweden",66.340329,63.391159,21.62189,14.260424
"1417","Sweden","Vasternorrland County",-10.7846153846154,"Vasternorrland County, Sweden",17.7292444,63.4276473,"administrative_area_level_1","approximate","västernorrland county, sweden",64.0022349,62.139791,19.3665461,14.7763021
"1418","Sweden","Vastmanland County",-12.0319230769231,"Vastmanland County, Sweden",16.2158953,59.6713879,"administrative_area_level_1","approximate","västmanland county, sweden",60.1906571,59.216259,16.9458588,15.4174699
"1419","Sweden","Vastra Gotaland County",8.21538461538461,"Vastra Gotaland County, Sweden",13.0596425,58.2527926,"administrative_area_level_1","approximate","västra götaland county, sweden",59.2620341,57.14008,14.7173771,10.961968
"1420","Switzerland","Aargau",-7.22423076923077,"Aargau, Switzerland",8.2554295,47.3876664,"administrative_area_level_1","approximate","aargau, switzerland",47.6209201,47.13755,8.45517,7.7134701
"1421","Switzerland","Appenzell Ausserrhoden",-18.1211538461538,"Appenzell Ausserrhoden, Switzerland",9.3000916,47.366481,"administrative_area_level_1","approximate","appenzell ausserrhoden, switzerland",47.4690301,47.24695,9.63088,9.1910399
"1422","Switzerland","Appenzell Innerrhoden",-19.3602150537634,"Appenzell Innerrhoden, Switzerland",9.4316573,47.3161925,"administrative_area_level_1","approximate","appenzell innerrhoden, switzerland",47.43874,47.2339999,9.61748,9.30981
"1423","Switzerland","Basel-Landschaft",-18.249358974359,"Basel-Landschaft, Switzerland",7.7644002,47.4418122,"administrative_area_level_1","approximate","basel-landschaft, switzerland",47.56441,47.33792,7.9618001,7.32527
"1424","Switzerland","Basel City",-29.4957692307692,"Basel City, Switzerland",7.592768,47.5619253,"administrative_area_level_1","approximate","basel city, switzerland",47.600916,47.51931,7.693803,7.5548396
"1425","Switzerland","Canton of Bern",-15.1107692307692,"Canton of Bern, Switzerland",7.7080701,46.7988621,"administrative_area_level_1","approximate","canton of bern, switzerland",47.3452599,46.3264299,8.45544,6.8616301
"1426","Switzerland","Canton of Zug",-24.3160256410256,"Canton of Zug, Switzerland",8.5154749,47.1661505,"administrative_area_level_1","approximate","canton of zug, switzerland",47.24849,47.08092,8.70103,8.3948599
"1427","Switzerland","Fribourg",-16.1711538461538,"Fribourg, Switzerland",7.1619719,46.8064773,"locality","approximate","fribourg, switzerland",46.82144,46.78489,7.1838299,7.1357
"1428","Switzerland","Geneva",-26.7126923076923,"Geneva, Switzerland",6.1431577,46.2043907,"locality","approximate","geneva, switzerland",46.232399,46.17766,6.177857,6.1103201
"1429","Switzerland","Glarus",-12.3062015503876,"Glarus, Switzerland",9.0679,47.0411232,"locality","approximate","8750 glarus, switzerland",47.0594099,46.96721,9.0776001,8.89289
"1430","Switzerland","Grisons",-29.6907692307692,"Grisons, Switzerland",9.5780257,46.6569871,"administrative_area_level_1","approximate","grisons, switzerland",47.06496,46.1690499,10.4923401,8.6509399
"1431","Switzerland","Jura",-23.1160256410256,"Jura, Switzerland",7.1430608,47.3444474,"administrative_area_level_1","approximate","jura, switzerland",47.50452,47.15048,7.55821,6.84042
"1432","Switzerland","Lucerne",-16.8473076923077,"Lucerne, Switzerland",8.3093072,47.0501682,"locality","approximate","lucerne, switzerland",47.08349,47.0260199,8.35814,8.2064701
"1433","Switzerland","Neuchatel",-23.9103846153846,"Neuchatel, Switzerland",6.9292732,46.9899874,"locality","approximate","neuchâtel, switzerland",47.06389,46.9254,6.99177,6.89341
"1434","Switzerland","Nidwalden",-25.9265384615385,"Nidwalden, Switzerland",8.3849982,46.9267016,"administrative_area_level_1","approximate","nidwalden, switzerland",47.0199699,46.77149,8.57489,8.2182101
"1435","Switzerland","Obwalden",-23.7538461538462,"Obwalden, Switzerland",8.251249,46.877858,"administrative_area_level_1","approximate","obwalden, switzerland",46.98021,46.75307,8.50664,8.04235
"1436","Switzerland","Schaffhausen",-18.6910256410256,"Schaffhausen, Switzerland",8.6380489,47.6958897,"locality","approximate","schaffhausen, switzerland",47.74462,47.68589,8.7058599,8.5858301
"1437","Switzerland","Schwyz",-14.9660256410256,"Schwyz, Switzerland",8.6529884,47.0207138,"locality","approximate","schwyz, switzerland",47.06635,46.98516,8.7787901,8.60339
"1438","Switzerland","Solothurn",-17.638717948718,"Solothurn, Switzerland",7.532291,47.2088348,"locality","approximate","4500 solothurn, switzerland",47.22025,47.19591,7.55223,7.50923
"1439","Switzerland","St. Gallen",-7.88576923076923,"St. Gallen, Switzerland",9.3767173,47.4244818,"locality","approximate","st gallen, switzerland",47.4530299,47.3950999,9.4353001,9.29144
"1440","Switzerland","Thurgau",-5.77884615384615,"Thurgau, Switzerland",9.0557371,47.6037856,"administrative_area_level_1","approximate","thurgau, switzerland",47.6954101,47.3757001,9.4764901,8.66793
"1441","Switzerland","Ticino",-22.6430769230769,"Ticino, Switzerland",8.8004529,46.331734,"administrative_area_level_1","approximate","ticino, switzerland",46.63241,45.81792,9.15973,8.38218
"1442","Switzerland","Uri",-26.5429487179487,"Uri, Switzerland",8.6025153,46.7738629,"administrative_area_level_1","approximate","uri, switzerland",46.99331,46.52757,8.95788,8.39746
"1443","Switzerland","Valais",-24.6661538461538,"Valais, Switzerland",7.5449226,46.1904614,"administrative_area_level_1","approximate","valais, switzerland",46.6539699,45.85827,8.4785401,6.77046
"1444","Switzerland","Vaud",-19.3015384615385,"Vaud, Switzerland",6.536765,46.5613135,"administrative_area_level_1","approximate","vaud, switzerland",46.9867099,46.1870301,7.2492599,6.06401
"1445","Switzerland","Zurich",-15.6723076923077,"Zurich, Switzerland",8.541694,47.3768866,"locality","approximate","zürich, switzerland",47.43468,47.32023,8.6253701,8.4480599
"1446","Tanzania","Arusha Region",-13.4123076923077,"Arusha Region, Tanzania",36.6829927,-3.3869254,"locality","approximate","arusha, tanzania",-3.3338411,-3.4624464,36.7436028,36.6108228
"1447","Tanzania","Dar es Salam",-11.3276923076923,"Dar es Salam, Tanzania",39.2083284,-6.792354,"locality","approximate","dar es salaam, tanzania",-6.5888991,-6.9502833,39.4817113,39.0268707
"1448","Tanzania","Dodoma Region",-8.71538461538461,"Dodoma Region, Tanzania",36.2630846,-6.5738228,"administrative_area_level_1","approximate","dodoma region, tanzania",-4.315104,-7.3793625,36.9648132,35.0535163
"1449","Tanzania","Geita Region",3.46739130434783,"Geita Region, Tanzania",32.2653887,-2.8242257,"administrative_area_level_2","approximate","geita, tanzania",-2.1862869,-3.3293662,32.5840262,31.7744693
"1450","Tanzania","Iringa Region",-11.1769230769231,"Iringa Region, Tanzania",35.6860723,-7.768059,"locality","approximate","iringa, tanzania",-7.723391,-7.8153173,35.7300982,35.6575782
"1451","Tanzania","Kagera Region",-10.9504132231405,"Kagera Region, Tanzania",31.2626366,-1.3001115,"administrative_area_level_1","approximate","kagera region, tanzania",-0.9853161,-3.365359,32.7482189,30.4058644
"1452","Tanzania","Kigoma Region",0.198198198198198,"Kigoma Region, Tanzania",30.5279096,-4.6497952,"administrative_area_level_1","approximate","kigoma region, tanzania",-2.8317402,-6.803467,31.4932575,29.3840144
"1453","Tanzania","Kilimanjaro Region",-8.08346153846154,"Kilimanjaro Region, Tanzania",37.8087693,-4.1336927,"administrative_area_level_1","approximate","kilimanjaro region, tanzania",-2.8519963,-4.6160216,38.4052258,36.8904074
"1454","Tanzania","Mara Region",0.361538461538462,"Mara Region, Tanzania",34.1531947,-1.7753538,"administrative_area_level_1","approximate","mara region, tanzania",-0.9997171,-2.5007979,35.2667045,32.7441976
"1455","Tanzania","Mbeya Region",-6.77692307692308,"Mbeya Region, Tanzania",33.4607744,-8.9094014,"locality","approximate","mbeya, tanzania",-8.8495453,-8.9608863,33.5444067,33.360494
"1456","Tanzania","Mjini Magharibi Region",-20.9615384615385,"Mjini Magharibi Region, Tanzania",39.2583293,-6.2298136,"administrative_area_level_1","approximate","mjini magharibi region, tanzania",-6.0281637,-6.4379827,39.3568118,39.1272095
