"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"18","Bahrain","BH","","","2020-04-11",-38,-15,-44,-37,-20,15,-30.8,2020-04-11,"",2020-02-25,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Bahrain","Yes",2020-02-24,2020-02-24,2811,8,1,33,34,34,34,7.218410042,NA,2.171019377,5.021757322,6,20.3934426229508,18.65625,22.3103448275862,3.65409482758621,63.7377049180328,62.65625,64.9310344827586,2.27478448275862,"BHR","GDP per capita, PPP (constant 2011 international $)",41973.11293,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.713999987,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",6.9,"Population ages 15-64 (% of total population)",78.319356,"Population ages 65 and above (% of total population)",2.426333878,10.6447845239369,"Bahrain","Hospital beds (per 1,000 people)",2.1,NA,NA,NA,"BHR",0.4127088,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",698585,665,1050.5,24.21,1.05,17.27,16900,89.1,281.3,2.82,5.63,91.55,1,17.8,4.14,0.005,0.387,0.608,1.14517202631033e-05,0.00402384820744791,-11.3773705979301,1.43146503288791e-06,-13.4568121396099
"19","Bangladesh","BD","","","2020-04-11",-76,-55,-34,-72,-58,25,-59,2020-04-11,"",2020-03-19,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Bangladesh","Yes",2020-03-09,2020-03-09,6462,155,0,10,57,20,20,NA,NA,2.157782516,NA,4,30.2950819672131,28.375,32.4137931034483,4.03879310344828,42.6065573770492,40.90625,44.4827586206897,3.57650862068966,"BGD","GDP per capita, PPP (constant 2011 international $)",3879.161524,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.190000057,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",25.6,"Population ages 15-64 (% of total population)",67.13558688,"Population ages 65 and above (% of total population)",5.15839064,8.26337430720205,"Bangladesh","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"BGD",-0.6402364,"BGD",0.081136711,-0.19806775,0.15436757,0.11328817,0.90646327,-0.17336532,"ASIA (EX. NEAR EAST)         ",147365352,144000,1023.4,0.4,-0.71,62.6,1900,43.1,7.3,62.11,3.07,34.82,2,29.8,8.27,0.199,0.198,0.603,1.05180761893067e-06,4.38501989259999e-05,-13.7650003321107,0,NA
"20","Barbados","BB","","","2020-04-11",-77,-62,-67,-81,-67,25,-70.8,2020-04-11,"",2020-03-28,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Barbados","Yes",2020-03-18,2020-03-18,80,6,0,1,66,11,11,NA,NA,NA,NA,NA,26.9016393442623,26.875,26.9310344827586,0.0560344827586192,74.983606557377,75.6875,74.2068965517241,-1.48060344827586,"BRB","GDP per capita, PPP (constant 2011 international $)",16463.51743,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.33100033,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",13,"Population ages 15-64 (% of total population)",66.85435789,"Population ages 65 and above (% of total population)",15.80269396,9.70890214702716,"Barbados","Hospital beds (per 1,000 people)",6.2,NA,NA,NA,"BRB",0.3949094,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",279912,431,649.5,22.51,-0.31,12.5,15700,97.4,481.9,37.21,2.33,60.46,2,12.71,8.67,0.06,0.16,0.78,2.14353082397325e-05,0.0002858041098631,-10.7504710778109,0,NA
"21","Belarus","BY","","","2020-04-11",-31,-7,5,-27,-22,4,-16.4,2020-04-11,"",NA,"None","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Belarus","No",2020-02-28,2020-02-28,12208,79,0,0,NA,30,30,7.480052322,4.613157895,2.233022636,7.40105194,6,4.62295081967213,3.09375,6.31034482758621,3.21659482758621,79.8688524590164,82.78125,76.6551724137931,-6.12607758620689,"BLR","GDP per capita, PPP (constant 2011 international $)",17741.86223,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.59499979,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.5,"Population ages 15-64 (% of total population)",68.28890878,"Population ages 65 and above (% of total population)",14.84514817,9.78368222386044,"Belarus","Hospital beds (per 1,000 people)",11,2017,83.47,21,"BLR",-0.8329659,NA,NA,NA,NA,NA,NA,NA,"C.W. OF IND. STATES ",10293011,207600,49.6,0,2.54,13.37,6100,99.6,319.1,29.55,0.6,69.85,4,11.16,14.02,0.093,0.316,0.591,7.67511081062674e-06,0.00118604750349533,-11.7775278267286,0,NA
"22","Belgium","BE","","","2020-04-11",-79,-25,-20,-60,-47,20,-46.2,2020-04-11,"",2020-03-17,"Full","https://www.businessinsider.com/countries-on-lockdown-coronavirus-italy-2020-3?r=US&IR=T#the-uk-went-into-full-coronavirus-lockdown-on-monday-evening-7","Yes",2020-02-04,2020-02-04,47334,7331,14,12,55,54,54,NA,NA,NA,NA,NA,9.50819672131148,9.125,9.93103448275862,0.806034482758621,78.6393442622951,78.96875,78.2758620689655,-0.692887931034477,"BEL","GDP per capita, PPP (constant 2011 international $)",43582.1284,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.589000225,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",7.9,"Population ages 15-64 (% of total population)",64.1558335,"Population ages 65 and above (% of total population)",18.78874374,10.682402446223,"Belgium","Hospital beds (per 1,000 people)",6.3,NA,NA,NA,"BEL",1.3679,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",10379067,30528,340,0.22,1.23,4.68,29100,98,462.6,23.28,0.4,76.32,3,10.38,10.27,0.01,0.24,0.749,0.000706325530030782,0.00456052552700546,-7.25543433604552,1.3488688337786e-06,-13.5162442176539
"23","Belize","BZ","","","2020-04-11",-76,-50,-64,-81,-68,NA,-67.8,2020-04-11,"",2020-03-30,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Belize","Yes",2020-03-24,2020-03-24,18,2,NA,-1,68,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BLZ","GDP per capita, PPP (constant 2011 international $)",7673.653587,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.413000107,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",19.4,"Population ages 15-64 (% of total population)",64.98377585,"Population ages 65 and above (% of total population)",4.736458777,8.94554812866213,"Belize","Hospital beds (per 1,000 people)",0.9,NA,NA,NA,"BLZ",-0.823954,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",287730,22966,12.5,1.68,0,25.69,4900,94.1,115.7,2.85,1.71,95.44,2,28.84,5.72,0.142,0.152,0.612,6.95096097035415e-06,6.25586487331874e-05,-11.8766306388302,NA,NA
"24","Benin","BJ","","","2020-04-11",-23,-12,-13,-25,-4,11,-15.4,2020-04-11,"",NA,"None","","No",2020-03-17,2020-03-17,64,1,0,0,NA,12,12,NA,NA,NA,NA,NA,38.9672131147541,37.8125,40.2413793103448,2.42887931034483,25.2459016393443,13.21875,38.5172413793103,25.2984913793103,"BEN","GDP per capita, PPP (constant 2011 international $)",2151.54317,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.232000113,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",54.1,"Population ages 15-64 (% of total population)",54.29871231,"Population ages 65 and above (% of total population)",3.253605297,7.67394061714823,"Benin","Hospital beds (per 1,000 people)",NA,2017,24.73,14,"BEN",-0.6751704,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",7862944,112620,69.8,0.11,0,85,1100,40.9,9.7,18.08,2.4,79.52,2,38.85,12.22,0.316,0.138,0.546,1.27178827675741e-07,8.13944497124741e-06,-15.8776716489847,0,NA
"25","Bolivia","BO","","","2020-04-11",-84,-67,-77,-83,-71,36,-76.4,2020-04-11,"",2020-03-12,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Bolivia","Yes",2020-03-12,2020-03-12,1053,55,0,17,50,17,17,NA,NA,NA,NA,NA,33.4918032786885,32.46875,34.6206896551724,2.15193965517241,67.8360655737705,74.84375,60.1034482758621,-14.7403017241379,"BOL","GDP per capita, PPP (constant 2011 international $)",6986.046487,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.497999907,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",22.4,"Population ages 15-64 (% of total population)",61.73450486,"Population ages 65 and above (% of total population)",7.191947392,8.85167007965326,"Bolivia","Hospital beds (per 1,000 people)",1.1,2017,61.36,23,"BOL",-1.14962,"BOL",0.071331106,0.10303829,0.10791961,-0.0037352182,-0.0051868833,-0.16032963,"LATIN AMER. & CARIB    ",8989046,1098580,8.2,0,-1.32,53.11,2400,87.2,71.9,2.67,0.19,97.14,1.5,23.3,7.53,0.128,0.352,0.52,6.11855807612955e-06,0.000117142575530262,-12.0041840976756,0,NA
"26","Botswana","BW","","","2020-04-11",-73,-63,-32,-81,-52,35,-60.2,2020-04-11,"",2020-04-02,"Full","https://www.voanews.com/science-health/coronavirus-outbreak/botswana-declares-emergency-first-confirmed-covid-cases","Yes",2020-04-01,2020-04-01,23,1,NA,-4,71,-3,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BWA","GDP per capita, PPP (constant 2011 international $)",16518.23341,"Unemployment, total (% of total labor force) (modeled ILO estimate)",18.19300079,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",46,"Population ages 15-64 (% of total population)",61.66317964,"Population ages 65 and above (% of total population)",4.223874346,9.71222010491618,"Botswana","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"BWA",0.4664786,"BWA",0.23399034,0.69737917,-0.2586675,-0.17272221,-0.14206204,-0.33846158,"SUB-SAHARAN AFRICA                 ",1639833,600370,2.7,0,0,54.58,9000,79.8,80.5,0.65,0.01,99.34,1,23.08,29.5,0.024,0.469,0.507,6.09818194901554e-07,1.40258184827357e-05,-14.3101049653471,NA,NA
"27","Brazil","BR","","","2020-04-11",-59,-5,-59,-52,-36,16,-42.2,2020-04-11,"",NA,"None","https://www.aljazeera.com/ajimpact/brazil-bolsonaro-denounces-mayors-virus-lockdowns-200325223340032.html","No",2020-02-26,2020-02-26,71886,5017,4,0,NA,32,32,8.047552448,5.552650177,2.819252078,7.827637444,6,29.5081967213115,29.125,29.9310344827586,0.806034482758619,87.3114754098361,87.625,86.9655172413793,-0.659482758620683,"BRA","GDP per capita, PPP (constant 2011 international $)",14282.71701,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.08300018,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",13.9,"Population ages 15-64 (% of total population)",69.74309026,"Population ages 65 and above (% of total population)",8.922837832,9.56680548460186,"Brazil","Hospital beds (per 1,000 people)",2.3,NA,NA,NA,"BRA",-0.2776436,"BRA",-0.26004019,-0.25059679,0.35123819,-0.20162958,0.46435976,-0.0026891388,"LATIN AMER. & CARIB    ",188078227,8511965,22.1,0.09,-0.03,29.61,7600,86.4,225.3,6.96,0.9,92.15,2,16.56,6.17,0.084,0.4,0.516,2.66750706874752e-05,0.000382213301064349,-10.5317811108278,2.12677462128564e-08,-17.6660741741921
"28","Bulgaria","BG","","","2020-04-11",-55,-19,-38,-46,-28,9,-37.2,2020-04-11,"",2020-03-13,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Bulgaria","Yes",2020-03-08,2020-03-08,1399,58,2,16,51,21,21,8.008394544,4.326018809,2.977395048,7.748267898,5,9.98360655737705,7.96875,12.2068965517241,4.23814655172414,74.2295081967213,74.25,74.2068965517241,-0.0431034482758577,"BGR","GDP per capita, PPP (constant 2011 international $)",19320.75123,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.340000153,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.2,"Population ages 15-64 (% of total population)",64.38262025,"Population ages 65 and above (% of total population)",21.02191443,9.86893499055094,"Bulgaria","Hospital beds (per 1,000 people)",6.8,2017,25.44,17,"BGR",-0.029567,NA,NA,NA,NA,NA,NA,NA,"EASTERN EUROPE                     ",7385367,110910,66.6,0.32,-4.58,20.55,7600,98.6,336.3,40.02,1.92,58.06,3,9.65,14.27,0.093,0.304,0.603,7.85336734112198e-06,0.00018942863638327,-11.7545681574948,2.70805770383516e-07,-15.1218639874813
"29","Burkina Faso","BF","","","2020-04-11",-32,-22,-15,-45,-9,17,-24.6,2020-04-11,"",2020-03-21,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Burkina_Faso","Yes",2020-03-11,2020-03-11,638,42,1,8,59,18,18,7.999270605,5.678004535,2.374439462,8.123839009,5,37.8360655737705,35.71875,40.1724137931034,4.45366379310344,11.0655737704918,9.96875,12.2758620689655,2.30711206896552,"BFA","GDP per capita, PPP (constant 2011 international $)",1761.234757,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.263999939,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",56.3,"Population ages 15-64 (% of total population)",52.64493785,"Population ages 65 and above (% of total population)",2.406980829,7.47377040852675,"Burkina Faso","Hospital beds (per 1,000 people)",NA,2017,53.5,15,"BFA",-0.4455683,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",13902972,274200,50.7,0,0,97.57,1100,26.6,7,14.43,0.19,85.38,2,45.62,15.6,0.322,0.196,0.482,3.02093681840113e-06,4.58894688128553e-05,-12.7099435699125,7.19270671047888e-08,-16.4476131881958
"31","Cambodia","KH","","","2020-04-11",-44,-26,-33,-63,-31,15,-39.4,2020-04-11,"",2020-03-28,"Partial","https://www.bangkokpost.com/world/1888300/cambodia-steps-up-travel-curbs-on-foreigners","Yes",2020-01-28,2020-01-28,122,0,0,1,66,61,61,NA,NA,NA,NA,NA,35.4754098360656,34.21875,36.8620689655172,2.64331896551724,55.4918032786885,56.6875,54.1724137931034,-2.51508620689656,"KHM","GDP per capita, PPP (constant 2011 international $)",3869.489181,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.676999986,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",25.6,"Population ages 15-64 (% of total population)",64.22990522,"Population ages 65 and above (% of total population)",4.568680018,8.26087778273813,"Cambodia","Hospital beds (per 1,000 people)",0.8,NA,NA,NA,"KHM",-1.114671,"KHM",-0.11989903,-0.40463993,0.17168301,-0.062051568,-0.21615699,-0.079135038,"ASIA (EX. NEAR EAST)         ",13881427,181040,76.7,0.24,0,71.48,1900,69.4,2.6,20.96,0.61,78.43,2,26.9,9.06,0.35,0.3,0.35,0,8.7887217935159e-06,NA,0,NA
"32","Cameroon","CM","","","2020-04-11",-31,-22,-23,-27,-11,14,-22.8,2020-04-11,"",NA,"None","","No",2020-03-07,2020-03-07,1806,59,0,0,NA,22,22,NA,NA,NA,NA,NA,35.0819672131148,35.71875,34.3793103448276,-1.33943965517241,65.4918032786885,58.65625,73.0344827586207,14.3782327586207,"CMR","GDP per capita, PPP (constant 2011 international $)",3358.590924,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.380000114,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",53.9,"Population ages 15-64 (% of total population)",54.6395428,"Population ages 65 and above (% of total population)",2.728877355,8.11927679714081,"Cameroon","Hospital beds (per 1,000 people)",NA,2017,77.99,35,"CMR",-1.079662,"CMR",-0.42749417,-0.53505927,0.15297563,-0.3245351,0.14826119,-0.53091615,"SUB-SAHARAN AFRICA                 ",17340702,475440,36.5,0.08,0,68.26,1800,79,5.7,12.81,2.58,84.61,1.5,33.89,13.47,0.448,0.17,0.382,3.40239974137149e-06,0.000104148032761303,-12.5910295690205,0,NA
"33","Canada","CA","","","2020-04-11",-54,-15,-22,-63,-47,17,-40.2,2020-04-11,"British Columbia",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Canada","Yes",2020-01-26,2020-01-26,50015,2859,9,11,56,63,63,8.967559944,7.079227053,1.902758298,8.014227642,5,-4.37431693989071,-5.80208333333333,-2.79885057471264,3.00323275862069,85.7691256830601,86.7369791666667,84.7011494252874,-2.03582974137932,"CAN","GDP per capita, PPP (constant 2011 international $)",44078.0656,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.56400013,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",5.6,"Population ages 15-64 (% of total population)",66.89774245,"Population ages 65 and above (% of total population)",17.23200668,10.6937175590163,"Canada","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"CAN",1.770795,"CAN",0.71847945,0.18354815,0.1967963,0.022899142,0.22933844,0.24527504,"NORTHERN AMERICA                   ",33098932,9984670,3.3,2.02,5.96,4.75,29800,97,552.2,4.96,0.02,95.02,NA,10.78,7.8,0.022,0.294,0.684,8.6377409397983e-05,0.00151107594649882,-9.3567843816434,2.71912096740765e-07,-15.1177869966295
"35","Chile","CL","","","2020-04-11",-75,-51,-74,-67,-56,26,-64.6,2020-04-11,"",2020-03-26,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Chile","Yes",2020-03-04,2020-03-04,14365,207,0,3,64,25,25,8.530010173,6.211440245,2.472764645,6.97021764,6,33.7377049180328,34.6875,32.6896551724138,-1.99784482758621,45.2622950819672,42.9375,47.8275862068966,4.89008620689656,"CHL","GDP per capita, PPP (constant 2011 international $)",22873.80701,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.090000153,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8.1,"Population ages 15-64 (% of total population)",68.71629587,"Population ages 65 and above (% of total population)",11.52980166,10.0377477362154,"Chile","Hospital beds (per 1,000 people)",2.2,2017,46.7,32,"CHL",1.115472,"CHL",-0.15540831,0.1253722,0.024950547,-0.12846585,-0.10583536,-0.083214097,"LATIN AMER. & CARIB    ",16134219,756950,21.3,0.85,0,8.8,9900,96.2,213,2.65,0.42,96.93,3,15.23,5.81,0.06,0.493,0.447,1.28298741947162e-05,0.000890343685058446,-11.2637341849408,0,NA
"36","Colombia","CO","","","2020-04-11",-84,-65,-77,-81,-69,32,-75.2,2020-04-11,"",2020-03-25,"Full","https://www.theguardian.com/world/2020/mar/23/colombian-groups-exploiting-coronavirus-lockdown-to-kill-activists","Yes",2020-03-07,2020-03-07,5949,269,0,4,63,22,22,8.1291834,6.28736413,2.832780358,6.369692533,6,18.8524590163934,19.28125,18.3793103448276,-0.901939655172413,81.3114754098361,78.59375,84.3103448275862,5.71659482758621,"COL","GDP per capita, PPP (constant 2011 international $)",13321.32785,"Unemployment, total (% of total labor force) (modeled ILO estimate)",9.706999779,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",10.1,"Population ages 15-64 (% of total population)",68.444057,"Population ages 65 and above (% of total population)",8.47804702,9.49712162756426,"Colombia","Hospital beds (per 1,000 people)",1.5,2017,25.69,37,"COL",-0.4078089,"COL",-0.34593233,-0.045174524,0.19964258,-0.30920869,0.095873602,0.0055465335,"LATIN AMER. & CARIB    ",43593035,1138910,38.3,0.28,-0.31,20.97,6300,92.5,176.2,2.42,1.67,95.91,2,20.48,5.58,0.125,0.342,0.533,6.17071052749596e-06,0.000136466754379455,-11.99569656825,0,NA
"37","Costa Rica","CR","","","2020-04-11",-84,-62,-82,-85,-67,31,-76,2020-04-11,"",2020-03-15,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Costa_Rica","Yes",2020-03-07,2020-03-07,705,6,1,14,53,22,22,NA,NA,NA,NA,NA,23.9672131147541,23.25,24.7586206896552,1.50862068965517,79.344262295082,83.8125,74.4137931034483,-9.39870689655173,"CRI","GDP per capita, PPP (constant 2011 international $)",15679.98056,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.85400009,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",6.4,"Population ages 15-64 (% of total population)",69.12540822,"Population ages 65 and above (% of total population)",9.549847673,9.66014005410771,"Costa Rica","Hospital beds (per 1,000 people)",1.1,2017,30.64,40,"CRI",0.4787028,"CRI",-0.16306733,0.0016722156,0.14475521,-0.43378291,0.41820866,-0.14910293,"LATIN AMER. & CARIB    ",4075261,51100,79.8,2.52,0.51,9.95,9100,96,340.7,4.41,5.88,89.71,2,18.32,4.36,0.088,0.299,0.614,1.47229833868309e-06,0.000172995054795263,-13.4286858824577,2.45383056447182e-07,-15.2204453516858
"38","Croatia","HR","","","2020-04-11",-70,-30,-21,-65,-52,16,-47.6,2020-04-11,"",2020-03-22,"Partial","https://www.wfmz.com/news/croatia-quake-injures-amid-partial-coronavirus-lockdown/image_45bd4c4f-1ed0-5361-b5ca-d9d228fc5e5f.html","Yes",2020-02-26,2020-02-26,2047,63,0,7,60,32,32,NA,NA,NA,NA,3,10.5245901639344,9.65625,11.4827586206897,1.82650862068965,74.0819672131148,76.1875,71.7586206896552,-4.42887931034483,"HRV","GDP per capita, PPP (constant 2011 international $)",23664.14523,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.934999943,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",2.3,"Population ages 15-64 (% of total population)",65.04262698,"Population ages 65 and above (% of total population)",20.44543301,10.0717163221021,"Croatia","Hospital beds (per 1,000 people)",5.6,2017,37.82,73,"HRV",0.324786,"HRV",-0.093713462,0.068436384,0.18859911,0.73890787,-0.070946634,0.10511626,"EASTERN EUROPE                     ",4494749,56542,79.5,10.32,1.58,6.84,10600,98.5,420.4,26.09,2.27,71.65,NA,9.61,11.48,0.07,0.308,0.622,1.40163555295301e-05,0.000455420313792828,-11.1752856581152,0,NA
"39","Denmark","DK","","","2020-04-11",-31,4,50,-52,-23,8,-10.4,2020-04-11,"",2020-03-11,"Full","https://www.businessinsider.com/countries-on-lockdown-coronavirus-italy-2020-3?r=US&IR=T#many-countries-have-also-closed-borders-to-prevent-international-travelers-from-spreading-the-virus-29","Yes",2020-02-27,2020-02-27,8851,434,4,18,49,31,31,NA,NA,NA,NA,NA,-7.68306010928962,-6.98958333333333,-8.44827586206897,-1.45869252873563,84.8142076502732,85.3020833333333,84.2758620689655,-1.02622126436781,"DNK","GDP per capita, PPP (constant 2011 international $)",48419.43788,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.913000107,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",6.5,"Population ages 15-64 (% of total population)",63.7287848,"Population ages 65 and above (% of total population)",19.81295264,10.7876566211723,"Denmark","Hospital beds (per 1,000 people)",2.5,NA,NA,NA,"DNK",1.833378,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",5450661,43094,126.5,16.97,2.48,4.56,31100,100,614.6,54.02,0.19,45.79,3,11.13,10.36,0.018,0.246,0.735,7.96233704499326e-05,0.00162383975081187,-9.43820290958833,7.33855948847305e-07,-14.1249530825688
"41","Dominican Republic","DO","","","2020-04-11",-78,-58,-69,-85,-67,28,-71.4,2020-04-11,"",2020-03-17,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Dominican_Republic","Yes",2020-03-02,2020-03-02,6416,286,0,12,55,27,27,NA,NA,NA,NA,NA,26.7049180327869,27.125,26.2413793103448,-0.883620689655171,87.2786885245902,86.4375,88.2068965517241,1.76939655172414,"DOM","GDP per capita, PPP (constant 2011 international $)",15748.38431,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.84499979,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",15.8,"Population ages 15-64 (% of total population)",64.94005302,"Population ages 65 and above (% of total population)",7.082817476,9.66449305549967,"Dominican Republic","Hospital beds (per 1,000 people)",1.6,NA,NA,NA,"DOM",-0.3962312,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",9183984,48730,188.5,2.64,-3.22,32.38,6000,84.7,97.4,22.65,10.33,67.02,2,23.22,5.73,0.112,0.306,0.582,3.11411692354865e-05,0.000698607488863221,-10.3769798445598,0,NA
"42","Ecuador","EC","","","2020-04-11",-91,-83,-86,-87,-76,37,-84.6,2020-04-11,"",2020-03-24,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Ecuador","Yes",2020-03-01,2020-03-01,24258,871,3,5,62,28,28,8.50877193,7.056999162,2.261666667,6.416107383,6,22.3934426229508,22.6875,22.0689655172414,-0.618534482758619,85.4590163934426,83.25,87.8965517241379,4.64655172413794,"ECU","GDP per capita, PPP (constant 2011 international $)",10412.19927,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.967999935,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",15.1,"Population ages 15-64 (% of total population)",64.81411827,"Population ages 65 and above (% of total population)",7.157289727,9.25073340442536,"Ecuador","Hospital beds (per 1,000 people)",1.5,2017,57.17,51,"ECU",-0.6301615,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",13547510,283560,47.8,0.79,-8.58,23.66,3300,92.5,125.6,5.85,4.93,89.22,2,22.29,4.23,0.07,0.312,0.618,6.42922573963776e-05,0.00179058734778568,-9.6520713477132,2.21442907220589e-07,-15.3231010358976
"43","Egypt","EG","","","2020-04-11",-67,-18,-42,-62,-45,16,-46.8,2020-04-11,"",2020-03-24,"Full","https://www.thenational.ae/world/mena/curfew-crash-kills-18-as-egypt-enters-lockdown-1.997575","Yes",2020-02-15,2020-02-15,5042,359,6,5,62,43,43,8.762311228,4.65528562,3.090610637,8.04990151,6,23.7540983606557,21.375,26.3793103448276,5.00431034482759,36.1475409836066,40.21875,31.6551724137931,-8.5635775862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,96.91,52,NA,NA,"EGY",-0.38319451,-0.28089619,0.5699845,0.034835815,0.63414615,0.60902089,"NORTHERN AFRICA                    ",78887007,1001450,78.8,0.24,-0.22,32.59,4000,57.7,131.8,2.87,0.48,96.65,1,22.94,5.23,0.149,0.357,0.493,4.55081278467061e-06,6.39142007250953e-05,-12.300204706961,7.60581523900381e-08,-16.3917676262212
