Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Norway,60.472,8.4689,88,93,28,3,86,89,80,41,66,56,87,45,46,67,56,41,100,74,41,93,32,34,69,19,91,96,98,97,94,48,82,50,9,63,52,48,48,36,60,87,82,55,41,48,61,81,75,44,16,7,93,46,75,10,40,100,96,99,42,98,100,96,100,96,17,71,67,96,55,91,67,41,47,60,87,75,24,19,20,0,11,57,100,86,92,83,55,37,15,68,76,71,33,5,41,92,68,60,68,8,42,82,49
,Oman,21.0,57.0,31,1,0,0,3,13,1,11,22,22,78,48,4,12,6,2,5,21,1,0,0,12,18,13,24,30,0,0,0,6,0,5,22,16,40,23,66,38,33,41,32,35,59,38,0,0,7,3,35,14,41,71,32,59,76,22,0,0,20,6,0,0,0,0,0,0,0,0,16,0,0,0,41,88,79,32,0,1,19,57,67,63,15,13,46,0,0,0,0,34,1,14,0,3,6,36,0,0,0,0,28,27,3
,Pakistan,30.3753,69.3451,70,28,22,30,93,98,28,1,0,48,99,99,55,22,31,5,14,0,46,81,61,13,24,26,22,12,88,13,0,0,7,0,0,3,41,0,0,0,0,75,79,79,66,35,0,7,13,5,68,27,0,43,6,8,47,3,30,30,20,2,0,2,6,49,68,67,0,12,0,32,98,94,14,1,73,38,14,35,36,78,18,81,94,3,35,95,78,21,13,91,49,18,42,15,26,4,21,5,17,51,43,70,71
,Panama,8.538,-80.7821,78,57,63,67,49,77,63,38,43,43,50,40,54,52,59,50,49,66,53,52,81,91,69,85,64,53,51,40,54,57,39,33,25,69,68,50,68,56,30,44,54,61,56,60,72,75,75,69,57,48,50,62,82,80,64,40,60,46,43,49,65,41,46,59,52,51,38,54,45,62,40,32,45,37,43,71,46,40,46,43,43,48,49,62,47,56,63,48,59,56,63,54,72,61,27,42,46,59,65,67,81,54,70
,Papua New Guinea,-6.315,143.9555,57,100,98,96,89,99,98,97,89,99,98,93,98,98,86,85,59,71,50,72,70,94,86,98,96,80,64,88,94,100,80,99,91,85,98,99,96,88,97,99,86,65,93,99,100,90,43,75,82,96,90,96,96,94,100,80,95,95,98,75,95,100,92,98,100,98,96,100,100,99,100,94,98,100,99,94,100,94,96,99,93,92,97,95,97,97,100,99,97,97,97,97,89,90,68,64,88,88,94,90,100,98,77
,Paraguay,-23.4425,-58.4438,86,45,2,28,1,0,53,84,82,67,73,92,68,98,75,39,69,81,51,57,61,95,84,79,21,2,45,52,45,62,94,36,39,23,50,4,4,12,47,30,64,53,43,37,28,67,85,69,56,41,84,97,95,37,4,37,37,53,0,16,6,1,3,1,0,2,0,7,59,62,3,1,35,54,55,72,64,56,77,91,30,0,0,0,0,0,76,69,35,22,28,63,31,86,57,12,53,82,40,14,0,19,0
,Peru,-9.19,-75.0152,80,90,84,72,91,89,76,93,83,50,50,20,52,61,77,92,67,65,90,74,77,91,93,100,85,98,97,70,86,100,79,62,99,89,93,81,97,98,85,76,80,74,91,60,71,48,71,45,60,56,41,68,84,100,73,56,63,83,97,66,88,98,48,32,81,75,78,41,49,57,56,84,37,20,92,91,94,100,92,90,88,100,92,84,70,40,56,92,99,100,86,90,99,50,65,79,83,47,95,100,81,40,69
,Philippines,13.0,122.0,48,56,83,26,60,70,74,92,75,30,35,74,93,60,34,65,19,56,88,66,35,23,26,78,71,43,45,37,72,65,25,80,60,61,50,44,88,70,36,37,56,31,12,32,28,6,0,27,31,53,78,32,10,10,51,56,35,92,68,55,26,25,63,20,81,84,85,99,47,13,3,65,22,38,18,26,50,28,30,46,5,22,15,6,5,25,21,3,42,55,6,28,23,16,21,14,20,15,9,39,10,43,37
,Poland,51.9194,19.1451,76,61,16,88,20,90,60,80,100,98,90,95,90,76,88,48,26,98,88,56,45,81,44,13,78,96,83,88,76,97,100,100,85,97,99,50,88,42,0,32,95,89,99,66,97,55,83,100,73,74,72,84,76,100,99,94,78,78,88,96,84,84,93,91,20,92,85,75,35,60,51,82,43,37,14,89,42,70,55,96,79,59,0,0,0,70,64,5,70,59,56,1,59,61,42,0,0,0,0,7,46,27,35
,Portugal,39.3999,-8.2245,36,59,65,0,0,5,34,13,56,5,0,15,82,92,87,81,61,82,14,18,18,82,88,89,62,9,74,84,97,91,100,91,70,2,0,33,41,69,90,92,21,88,100,49,19,24,32,94,5,5,5,0,16,3,1,88,28,13,57,85,99,73,76,92,61,19,2,33,20,19,54,92,80,13,25,14,32,0,11,91,40,24,3,15,23,11,28,72,98,97,87,78,31,6,89,95,86,68,94,97,70,69,40
,Qatar,25.3548,51.1839,52,81,14,1,73,30,16,24,73,86,2,1,3,3,19,8,1,18,34,16,1,34,87,25,0,1,0,0,38,6,0,35,24,5,0,6,17,26,2,44,81,26,0,0,0,0,24,86,99,30,84,19,8,8,85,82,59,0,0,5,1,4,0,0,0,0,0,0,0,0,5,35,93,97,34,1,2,9,6,35,68,15,0,28,35,42,53,71,23,0,0,0,9,35,30,19,47,17,3,4,74,100,93
,Romania,45.9432,24.9668,93,75,24,54,99,69,0,4,56,60,33,46,41,49,34,32,28,28,56,89,91,60,79,14,66,51,72,93,80,84,93,90,50,96,85,100,76,91,33,7,59,53,48,40,88,91,0,25,81,84,95,86,74,88,63,19,61,96,71,75,74,74,84,91,100,56,35,98,99,100,97,48,25,76,74,6,26,22,38,31,91,97,96,91,52,71,9,25,56,41,100,35,43,8,41,15,0,0,0,0,12,71,44
,Russia,60.0,90.0,99,100,100,76,100,99,97,94,95,92,99,100,97,96,98,94,99,88,100,95,84,71,88,100,99,100,100,99,100,100,100,59,34,100,99,98,100,100,73,100,98,100,95,100,96,98,89,85,100,100,99,98,91,93,15,1,87,60,72,100,84,96,99,99,85,88,98,100,100,59,96,100,100,98,99,100,50,100,88,100,100,100,100,81,100,99,100,100,94,98,100,100,99,79,16,2,56,82,98,97,74,68,0
,Rwanda,-1.9403,29.8739,77,77,94,89,56,94,82,79,79,72,43,68,85,52,46,52,100,92,99,90,85,94,96,92,98,89,98,96,98,94,94,100,84,61,84,98,69,49,52,80,43,30,53,90,96,63,54,22,34,53,42,54,83,92,100,94,76,83,99,65,36,98,71,96,67,55,74,93,98,87,96,84,100,97,66,78,93,99,100,78,61,72,33,47,85,97,90,99,95,62,57,71,80,93,71,60,79,72,90,74,84,74,99
,Saint Lucia,13.9094,-60.9789,15,20,45,17,28,28,28,13,32,40,18,31,38,43,34,35,23,16,26,20,25,32,61,30,14,43,22,16,5,14,8,10,28,32,30,28,25,24,22,30,39,18,23,30,17,71,79,50,26,27,31,22,8,3,32,19,6,12,16,20,44,27,8,20,25,12,22,8,21,39,43,38,19,46,17,22,16,21,9,8,13,24,14,25,31,27,18,8,6,21,35,40,47,47,30,37,56,45,47,50,52,31,43
,Saint Vincent and the Grenadines,12.9843,-61.2872,25,24,50,28,27,37,42,15,34,47,27,32,37,32,31,22,28,20,16,18,33,53,56,39,24,65,51,42,10,6,19,31,43,55,54,28,23,30,42,14,30,35,15,22,31,85,82,37,25,27,22,6,8,2,30,40,20,10,13,40,42,28,12,26,25,8,27,27,21,31,40,17,11,31,11,25,42,33,17,10,11,17,14,26,22,25,17,3,3,20,44,41,57,46,47,47,63,37,65,53,56,49,63
,San Marino,43.9424,12.4578,7,11,46,66,1,23,41,21,6,4,9,31,46,47,54,79,63,98,95,92,67,61,3,27,99,98,57,81,61,46,81,81,83,96,46,21,4,0,11,56,77,66,36,49,35,0,27,81,69,71,5,19,39,82,18,59,45,61,18,75,96,71,56,77,56,38,68,6,90,63,28,30,73,92,31,0,14,23,0,20,23,86,38,72,98,99,100,52,0,64,73,0,0,0,0,1,0,0,0,0,0,0,4
,Saudi Arabia,24.0,45.0,16,64,0,1,62,1,28,32,53,30,6,4,0,0,2,2,10,11,32,8,28,19,35,6,0,0,0,2,20,42,27,44,12,43,28,35,45,12,18,15,12,6,0,1,0,0,21,52,74,32,61,14,5,66,93,56,8,3,0,0,6,13,0,0,0,0,0,0,0,0,8,45,92,82,0,0,18,28,10,43,10,0,1,18,43,38,42,70,0,0,16,12,23,46,25,59,30,45,15,42,50,89,91
,Senegal,14.4974,-14.4524,66,66,85,47,14,37,73,56,68,47,69,44,2,50,72,60,59,26,41,43,97,96,99,80,76,93,69,57,47,14,0,0,31,50,44,48,1,4,41,37,1,0,0,3,28,86,83,62,17,22,52,82,76,88,91,45,1,0,4,18,6,1,0,0,0,0,2,54,85,24,0,0,1,40,30,19,8,0,17,7,27,3,65,86,26,65,23,82,60,43,38,16,3,75,13,0,0,0,0,0,0,7,44
,Serbia,44.0165,21.0059,66,57,0,65,76,69,3,0,5,18,70,45,27,25,6,22,17,30,96,89,69,9,32,3,49,53,99,71,87,40,62,38,56,100,93,100,65,90,40,0,65,93,95,11,95,49,2,40,64,78,84,41,62,87,89,55,73,78,88,39,70,74,100,100,43,88,64,100,99,100,90,15,22,99,78,1,18,8,30,38,39,91,98,100,100,99,86,24,56,20,75,99,16,22,85,69,0,0,0,0,3,43,28
,Seychelles,-4.6796,55.492,24,39,33,70,66,81,76,79,62,60,82,49,71,77,80,80,82,92,87,82,66,46,54,64,63,65,39,64,88,89,89,89,82,92,78,74,51,85,79,61,62,35,9,23,36,39,26,48,26,28,39,44,71,36,77,88,75,87,70,90,83,80,82,82,92,80,62,15,64,71,66,32,49,51,44,31,40,36,35,63,42,73,86,86,57,38,78,49,12,31,62,71,75,74,74,62,51,74,40,30,49,53,27
,Singapore,1.2833,103.8333,63,95,92,81,54,72,97,97,94,95,97,96,76,70,82,89,61,83,63,81,89,51,39,34,36,49,82,59,97,82,52,66,79,77,73,76,90,70,94,93,79,74,98,79,39,31,65,66,20,31,56,38,30,12,35,70,61,71,64,30,71,61,78,74,97,86,69,84,56,79,28,49,24,61,70,47,22,51,92,93,51,67,94,56,17,73,82,82,45,44,60,81,65,61,50,71,81,87,59,74,64,91,89
,Slovakia,48.669,19.699,4,33,20,84,22,44,6,17,98,95,52,21,94,90,27,42,66,85,75,31,23,53,26,10,43,43,40,91,65,80,98,92,74,98,99,70,59,70,34,19,83,70,60,44,84,49,92,97,63,65,49,72,42,98,44,92,98,72,84,87,100,79,97,93,11,95,80,41,40,34,93,76,75,22,5,56,37,35,12,28,89,40,55,6,39,73,32,28,28,63,34,7,0,17,25,0,0,0,0,0,32,40,14
,Slovenia,46.1512,14.9955,8,0,34,73,19,0,14,22,53,56,47,23,85,24,13,75,81,100,76,82,23,17,9,13,96,79,47,98,65,28,79,15,59,73,87,25,5,16,0,42,84,73,46,77,61,65,64,76,98,93,19,5,37,79,85,53,99,71,26,68,98,88,94,89,54,100,85,10,79,56,55,57,90,96,26,3,28,37,0,11,51,73,31,70,99,100,93,22,38,100,49,12,0,27,44,0,12,0,0,0,19,31,34
,Somalia,5.1521,46.1996,40,28,69,20,34,28,78,56,25,28,37,77,47,36,42,5,12,24,33,32,44,63,34,86,84,52,38,62,44,85,90,78,68,49,12,68,79,72,71,92,30,64,4,15,63,48,33,33,19,20,64,44,39,48,67,72,91,57,87,7,54,20,51,63,53,78,28,17,59,32,7,67,90,80,60,69,56,51,53,71,65,54,69,83,76,82,82,87,38,69,47,66,57,65,54,36,12,40,35,37,56,62,13
,South Africa,-30.5595,22.9375,0,0,3,0,12,41,86,76,6,0,0,3,24,22,9,9,34,57,33,9,0,8,5,30,2,0,9,46,41,0,15,68,70,28,84,62,73,39,28,21,0,0,42,7,0,59,75,96,22,18,30,50,18,0,0,0,50,61,0,20,38,36,25,0,0,0,6,49,68,91,79,81,6,0,23,0,32,14,13,0,8,15,13,46,32,15,9,0,0,13,41,7,4,23,38,48,35,18,16,46,72,34,48
,Spain,40.0,-4.0,24,21,80,0,0,0,6,21,19,28,0,15,90,13,92,68,87,97,81,90,90,83,60,94,96,45,75,100,93,96,92,80,67,48,10,0,30,59,62,78,18,72,100,75,18,33,4,71,59,9,0,0,0,17,0,54,37,23,51,76,89,82,83,90,71,55,68,38,55,60,38,97,63,23,46,79,52,39,44,63,77,52,84,84,40,3,52,16,28,100,100,50,10,32,30,88,96,54,39,99,97,82,62
,Sri Lanka,7.0,81.0,91,49,78,24,34,54,82,84,80,93,77,87,60,68,80,37,60,66,75,85,78,95,94,84,81,93,94,64,56,5,6,37,48,80,78,97,96,83,44,50,39,88,95,89,80,46,31,62,32,37,37,80,91,93,98,72,56,74,88,96,50,88,41,61,89,84,77,31,34,31,13,62,30,22,32,77,92,89,72,56,81,39,8,0,49,100,66,23,43,54,35,36,0,18,61,66,31,61,53,16,23,35,18
,Sudan,12.8628,30.2176,48,30,4,44,45,21,59,35,1,0,0,0,1,0,0,0,17,26,7,41,19,1,5,5,9,0,0,30,4,7,67,11,47,17,43,45,15,8,11,32,30,21,45,28,0,0,1,24,5,36,39,78,2,3,39,43,1,10,0,5,10,9,27,21,15,6,9,26,31,7,55,56,81,76,30,44,61,75,39,31,33,23,45,28,23,36,55,68,12,11,67,21,11,15,12,43,28,11,11,31,51,37,80
,Suriname,3.9193,-56.0278,92,82,80,38,69,56,72,66,68,70,66,60,61,79,82,72,85,89,67,74,77,73,54,51,48,83,56,94,78,56,74,69,69,45,77,64,54,70,56,51,79,37,69,93,77,74,69,42,50,81,56,79,89,81,83,91,98,65,60,19,63,53,48,30,59,81,52,56,80,74,68,60,46,93,83,91,53,79,72,69,87,64,68,37,66,41,92,83,96,97,98,97,77,99,90,87,87,97,82,85,98,91,83
,Sweden,63.0,16.0,100,98,71,30,68,87,82,57,45,31,83,71,74,73,64,14,83,99,79,98,54,42,94,64,91,100,100,100,100,99,99,99,52,4,83,85,64,88,22,95,98,88,62,46,60,69,88,46,56,45,69,78,81,72,9,2,0,46,86,38,98,100,100,100,98,32,37,97,25,38,100,87,24,8,82,24,65,55,41,44,19,45,76,96,99,85,32,21,71,7,90,72,77,65,30,55,89,56,94,26,54,61,84
,Switzerland,46.8182,8.2275,12,7,88,94,18,8,40,71,82,51,50,44,36,56,28,16,41,76,89,31,34,32,14,31,67,68,89,99,98,90,82,53,99,99,98,69,49,3,54,64,96,99,91,97,80,56,89,90,81,95,66,86,38,91,39,63,95,95,64,98,82,75,84,83,98,87,89,75,94,90,81,53,99,93,26,26,37,26,10,33,48,80,16,1,24,28,60,73,94,99,12,1,27,73,8,0,0,4,3,16,5,14,56
,Taiwan*,23.7,121.0,38,0,1,72,87,87,42,14,18,55,16,14,19,6,5,10,6,22,22,11,10,76,54,35,67,70,39,96,39,28,0,1,4,23,65,42,19,28,1,9,65,72,36,38,40,31,35,77,32,1,6,9,19,36,19,28,33,39,86,89,25,27,44,54,99,93,36,14,71,74,64,66,42,98,72,14,73,61,73,67,81,36,4,26,41,18,8,35,18,67,42,46,71,50,84,77,100,76,38,53,46,46,91
,Tanzania,-6.369,34.8888,75,91,96,77,80,66,56,48,85,89,99,100,92,85,96,98,100,99,97,82,84,96,99,98,100,97,94,100,97,88,97,99,94,94,87,73,98,52,28,38,79,22,84,94,91,86,61,35,8,19,34,68,85,80,95,99,88,87,100,97,84,100,88,100,93,79,98,83,96,84,98,94,98,90,66,82,85,97,99,71,36,75,92,87,73,80,93,98,96,65,46,82,87,86,61,27,52,73,76,52,61,59,100
,Thailand,15.0,101.0,71,40,8,23,7,1,18,28,14,9,78,72,39,33,3,9,8,17,8,6,13,43,50,38,70,100,89,45,57,34,51,15,0,20,26,9,40,65,9,45,51,79,45,78,32,3,20,0,59,26,14,6,0,0,21,46,30,88,90,94,36,61,69,37,41,44,53,22,0,1,33,0,1,38,84,85,80,38,61,70,31,20,16,1,46,36,54,32,22,51,14,30,30,14,46,37,62,85,52,38,55,48,50
,Togo,8.6195,0.8248,10,10,0,6,24,36,10,22,21,65,50,63,56,8,1,1,1,3,15,16,43,45,44,28,11,27,20,48,38,26,48,25,33,3,16,43,16,4,30,56,36,76,44,15,28,7,44,30,17,11,6,24,2,12,42,9,28,42,22,27,14,40,75,90,30,36,40,56,59,84,98,62,43,79,77,61,91,76,84,70,95,96,89,99,94,71,68,30,60,96,87,77,98,53,86,69,49,77,74,78,87,79,54
,Trinidad and Tobago,10.6918,-61.2225,55,75,50,31,31,17,42,42,38,51,37,28,6,47,48,64,72,44,46,68,67,66,66,37,63,84,67,93,16,7,16,14,22,35,78,51,45,21,40,5,3,2,9,13,35,85,78,64,50,44,35,57,88,62,59,63,66,52,53,72,82,75,34,24,36,22,28,38,46,63,30,20,8,32,56,91,66,56,53,22,24,39,51,41,38,42,68,25,44,53,89,89,82,81,56,75,64,70,74,89,86,94,82
,Tunisia,34.0,9.0,7,3,0,0,22,16,2,41,37,35,82,85,54,15,0,12,44,38,81,35,27,12,21,27,85,60,0,0,42,28,65,6,0,6,0,0,1,0,65,30,0,0,62,87,35,0,0,0,0,15,9,59,22,0,4,24,26,3,0,17,61,65,37,16,2,66,33,26,55,60,54,5,72,1,42,9,91,40,35,27,10,27,38,43,84,15,1,44,64,4,13,48,69,82,34,51,19,55,12,24,62,70,32
,Turkey,38.9637,35.2433,95,90,35,99,71,95,95,79,62,21,2,95,60,4,52,39,83,56,80,75,71,42,56,51,0,9,65,100,84,94,86,85,49,31,100,66,71,93,93,80,46,67,90,87,37,94,74,10,0,1,48,78,95,77,22,38,2,66,69,72,78,8,2,30,80,85,14,27,71,9,37,97,98,82,76,97,100,100,96,93,21,10,56,77,51,12,95,74,98,75,47,93,51,73,42,94,44,79,79,69,35,0,0
,Uganda,1.0,32.0,87,59,78,77,89,82,72,66,68,16,52,87,63,32,47,45,88,86,65,28,67,91,70,53,79,100,98,100,98,86,92,87,64,70,68,89,57,13,57,35,66,21,45,70,74,71,62,57,57,67,42,56,77,86,94,97,50,66,96,79,49,83,89,85,75,35,73,91,94,85,75,79,95,68,67,87,78,95,94,85,54,97,79,40,70,94,91,88,98,48,75,41,32,88,57,73,51,28,27,75,82,76,95
,Ukraine,48.3794,31.1656,89,77,53,42,98,77,13,7,81,96,99,38,69,76,85,59,56,53,26,97,74,92,80,51,56,56,26,72,87,76,72,83,78,88,56,100,92,66,42,7,40,80,95,72,57,70,41,54,84,37,70,30,10,88,97,65,70,62,73,64,61,90,83,56,74,74,69,81,96,99,87,17,84,27,23,2,88,4,19,39,80,97,36,17,16,12,59,44,82,79,54,21,11,1,13,1,0,3,0,0,30,12,37
,United Arab Emirates,24.0,54.0,20,62,0,0,28,56,20,5,47,81,38,0,36,7,16,11,0,0,3,7,12,8,28,78,19,4,67,31,3,16,0,10,48,12,1,7,15,0,2,13,40,94,41,51,0,0,14,71,80,22,60,56,33,12,72,13,23,2,1,0,0,0,2,0,0,0,0,0,0,0,0,20,81,97,47,28,0,0,48,14,68,27,1,1,31,23,4,31,66,37,0,0,0,4,19,37,14,0,0,5,49,95,74
Bermuda,United Kingdom,32.3078,-64.7505,87,41,64,19,27,52,47,53,46,52,65,48,40,45,40,71,54,73,57,74,94,81,96,93,74,65,62,75,60,54,89,36,69,94,18,21,47,38,77,89,52,19,35,73,50,57,93,70,72,28,65,86,87,84,60,40,26,36,48,91,59,59,55,41,54,63,94,82,48,59,48,63,26,18,28,38,89,31,18,21,25,27,32,94,50,69,64,21,41,72,56,60,69,60,68,73,38,51,34,16,68,75,56
Cayman Islands,United Kingdom,19.3133,-81.2546,52,38,60,37,36,39,57,41,46,47,17,9,10,20,23,17,39,43,27,26,23,41,60,31,30,19,15,11,4,10,18,18,11,28,22,40,12,7,20,9,4,21,14,12,8,3,9,5,5,14,7,15,13,42,39,24,2,10,11,45,53,32,20,8,16,3,16,21,61,32,17,23,17,11,19,15,15,13,19,18,6,17,8,21,25,16,10,1,13,14,17,14,16,9,21,30,19,24,11,10,12,54,39
Channel Islands,United Kingdom,49.3723,-2.3644,86,85,69,65,79,47,94,99,75,66,99,56,80,97,66,88,71,61,31,32,47,42,33,57,53,69,80,85,76,94,89,96,99,98,28,16,0,62,67,97,70,78,78,61,88,96,91,48,82,94,79,72,80,100,100,85,78,78,97,92,73,67,70,99,99,52,86,67,74,98,89,48,62,73,97,11,32,23,26,93,99,80,14,0,0,60,3,53,83,79,41,0,49,24,26,47,53,34,48,0,2,0,33
Gibraltar,United Kingdom,36.1408,-5.3536,57,62,64,49,78,62,49,41,47,31,31,18,66,81,44,33,56,75,36,75,72,82,88,85,82,18,14,36,75,40,64,36,19,31,18,77,84,79,65,33,34,28,51,63,27,42,44,3,83,69,72,56,48,41,32,25,18,0,44,47,76,78,71,18,36,11,26,19,12,8,56,78,80,66,86,56,74,90,90,91,62,57,66,84,71,19,22,48,65,71,62,51,53,4,78,85,84,56,78,79,24,59,80
Isle of Man,United Kingdom,54.2361,-4.5481,86,96,57,83,97,72,89,90,89,82,99,69,66,87,50,94,74,44,44,55,86,71,62,93,93,85,53,65,82,94,94,82,87,68,63,66,61,59,59,82,86,87,64,76,95,93,76,72,78,74,79,96,94,85,96,73,46,56,96,90,68,21,48,83,40,59,94,73,79,85,71,56,50,97,60,53,89,97,55,8,89,35,91,88,36,19,33,46,30,25,53,92,88,78,87,68,46,56,48,96,95,77,96
Montserrat,United Kingdom,16.7425,-62.1874,22,14,9,13,27,23,22,31,36,32,22,33,35,42,45,40,23,25,43,51,31,49,43,21,16,25,19,18,17,11,15,5,13,14,20,11,34,34,40,22,34,14,33,17,11,35,40,23,21,17,30,26,17,10,2,9,8,34,8,11,23,8,7,16,14,20,5,20,5,34,42,40,25,9,5,16,4,2,11,13,38,35,52,44,53,15,9,7,13,19,24,24,16,13,19,20,40,15,18,19,12,20,16
,United Kingdom,55.3781,-3.4360000000000004,85,100,69,98,100,87,92,82,94,61,99,50,83,88,71,91,88,50,47,83,98,88,87,98,98,86,57,77,91,98,100,85,95,89,52,75,50,40,74,91,96,97,56,93,99,78,83,92,86,70,95,100,96,85,99,94,42,34,93,91,95,47,53,86,26,64,90,70,75,82,74,90,66,100,89,87,74,85,33,19,59,42,96,86,69,73,92,63,33,50,76,89,71,92,98,65,69,71,56,99,100,89,100
,Uruguay,-32.5228,-55.7658,76,87,45,28,9,19,67,2,0,19,53,49,0,7,44,93,51,4,52,63,75,77,50,16,15,46,38,11,1,70,85,14,0,1,0,15,19,35,25,45,49,4,0,12,27,62,31,13,89,55,9,14,7,18,3,4,53,6,7,1,16,9,1,0,0,0,41,27,14,9,51,71,77,60,60,98,26,28,82,9,0,0,3,0,0,55,75,62,67,56,28,79,55,59,32,15,48,30,4,2,36,31,11
,US,37.0902,-95.7129,0,1,51,44,9,0,14,0,17,84,93,87,56,49,88,84,77,100,25,9,0,46,99,96,77,34,14,9,97,92,68,34,5,18,55,97,93,32,26,12,85,75,82,98,25,17,48,69,73,32,41,59,0,54,95,98,74,46,34,7,15,63,56,23,76,15,0,18,31,87,54,33,70,77,96,99,100,98,84,72,43,31,94,97,69,32,56,89,38,4,67,43,52,61,95,89,76,89,60,8,25,2,45
,Uzbekistan,41.3775,64.5853,43,14,73,78,54,89,46,34,84,57,96,98,88,67,87,91,2,37,94,99,82,45,12,72,93,38,65,0,1,46,77,70,99,100,37,82,39,31,7,64,69,71,88,28,84,99,55,73,50,4,31,99,66,92,75,52,99,77,0,35,48,34,90,38,49,80,5,1,0,0,0,0,69,17,76,87,20,26,1,72,38,56,97,89,94,13,1,0,2,65,99,78,44,55,73,72,49,89,99,9,55,77,100
,Venezuela,6.4238,-66.5897,47,65,63,48,18,27,11,13,12,14,48,19,9,18,38,42,55,45,28,36,55,60,40,49,41,37,33,56,40,49,59,39,28,74,71,42,31,25,48,20,23,27,31,26,15,68,28,15,46,45,40,51,71,63,83,74,49,60,63,57,53,53,28,9,7,17,54,69,50,34,45,56,42,81,79,62,48,41,32,43,37,25,26,38,62,35,30,20,30,38,72,41,36,81,87,96,71,84,66,82,75,78,56
,Vietnam,16.0,108.0,89,87,96,98,67,53,64,91,74,68,81,74,62,56,37,39,64,67,69,68,64,66,61,85,89,100,98,97,98,76,80,96,13,27,33,36,28,11,56,55,95,81,52,60,52,0,28,96,92,72,36,40,57,28,19,37,20,74,34,17,32,63,64,85,95,70,32,22,9,37,63,16,19,56,64,74,83,70,86,82,48,10,14,27,47,45,73,48,61,55,43,43,59,88,76,56,80,85,86,84,80,89,91
,Zambia,-15.4167,28.2833,90,98,92,93,99,96,97,96,93,99,99,94,98,93,94,94,99,99,83,83,96,89,55,56,28,4,4,31,89,75,95,62,45,56,57,84,98,99,100,100,83,93,99,94,88,99,98,82,56,21,38,49,50,94,100,81,69,68,67,72,81,70,59,97,79,21,31,23,27,63,76,93,95,70,82,93,98,91,80,79,77,89,61,44,27,73,92,42,35,56,55,2,31,51,33,24,42,56,28,48,56,91,63
,Zimbabwe,-20.0,30.0,62,90,67,17,63,21,60,80,83,87,96,80,41,63,96,91,82,96,100,100,86,39,31,46,38,12,21,61,32,55,94,73,28,12,20,52,88,96,99,92,90,100,100,90,74,35,66,28,9,26,12,56,69,73,100,98,56,66,51,87,94,91,98,52,73,40,55,63,17,27,35,82,38,71,49,47,87,73,19,7,0,10,91,93,43,51,88,76,22,33,3,1,80,84,56,78,34,17,62,99,74,52,41
Diamond Princess,Canada,0.0,0.0,51,39,84,88,71,48,91,89,79,48,13,27,47,31,48,41,69,49,60,54,78,63,70,51,39,75,63,42,51,19,28,85,11,38,72,93,89,84,71,77,74,55,38,13,6,65,59,94,40,61,38,80,77,79,62,65,35,87,79,64,95,82,48,61,81,73,88,75,82,79,71,41,11,51,92,63,94,100,89,78,72,19,60,99,100,93,98,44,73,87,63,89,92,90,70,68,48,53,31,40,18,60,80
,Dominica,15.415,-61.371,12,14,32,22,30,35,27,26,34,34,36,46,32,48,42,46,27,25,41,28,21,31,57,31,19,16,18,13,12,10,16,15,10,36,38,19,22,31,37,55,33,15,32,26,37,49,85,36,30,31,31,22,9,10,9,26,12,21,11,24,30,27,21,30,33,17,27,48,25,53,59,47,24,21,20,28,18,17,12,19,43,28,45,38,50,21,13,8,16,25,23,31,50,21,27,42,50,34,46,30,34,33,37
,Grenada,12.1165,-61.678999999999995,23,39,39,34,26,31,39,30,28,38,30,21,34,32,42,33,16,23,20,31,31,33,31,28,24,61,50,48,15,23,15,20,39,40,56,30,22,44,28,19,32,20,10,25,46,87,73,42,17,36,34,27,9,18,33,38,23,14,22,39,56,55,19,28,32,6,17,14,25,32,24,13,12,19,19,46,49,42,28,2,7,11,11,31,35,25,23,7,13,26,55,59,65,46,46,44,57,35,55,72,52,53,56
