Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Madagascar,-18.7669,46.8691,19,18,18,18,16,16,17,18,17,16,14,15,16,16,16,17,19,19,19,19,18,17,17,18,17,17,18,18,18,19,16,13,14,13,16,14,12,15,14,14,14,13,12,15,17,18,18,18,18,19,18,18,18,19,19,18,18,16,18,16,16,17,17,17,16,15,17,18,16,16,16,16,14,14,16,15,17,17,17,17,18,17,14,14,15,17,17,17,17,13,14,14,14,15,13,14,14,15,15,14,14,13,14
,Malaysia,2.5,112.5,22,22,22,22,22,22,21,22,23,22,22,22,22,22,23,23,22,22,23,22,23,23,22,22,22,23,23,22,23,22,20,20,21,22,22,22,21,20,21,22,21,21,22,22,22,23,22,21,21,22,22,23,22,22,22,23,22,22,22,23,23,23,23,22,22,21,21,22,23,23,23,23,24,23,22,22,22,22,22,22,21,23,22,22,21,23,22,22,23,22,22,21,22,22,23,22,22,22,21,22,23,22,22
,Maldives,3.2028,73.2207,23,23,24,23,23,23,23,23,23,22,22,23,22,21,22,21,22,23,24,23,24,24,25,25,23,23,22,21,22,22,22,22,22,22,22,22,23,23,22,23,23,23,23,24,23,23,24,24,23,22,23,24,24,24,24,23,23,23,23,22,23,23,23,22,22,22,22,21,22,23,22,22,23,23,23,23,24,24,23,23,23,23,23,22,21,22,23,22,22,22,22,24,23,22,22,23,22,22,22,23,23,22,22
,Malta,35.9375,14.3754,5,6,6,9,8,0,3,7,6,5,7,9,9,10,9,9,8,8,7,9,10,9,9,10,12,12,10,11,11,10,12,12,12,13,12,3,3,2,5,7,10,10,11,11,11,8,8,8,9,10,9,6,9,7,11,11,11,8,10,11,12,12,10,9,8,12,9,8,8,9,8,10,12,12,12,10,10,7,9,9,10,12,11,11,12,7,8,8,9,9,10,12,11,11,10,9,10,10,8,10,11,10,10
,Mauritania,21.0079,10.9408,-5,-4,-1,-1,-2,-5,-5,-5,-7,-5,0,-1,-1,-3,-1,1,2,-1,-4,-4,-8,-12,-12,-19,-23,-20,-19,-18,-15,-15,-12,-11,-12,-13,-8,-5,-4,-12,-14,-14,-14,-16,-15,-18,-19,-16,-10,-7,-5,-6,-11,-13,-12,-8,-7,-7,-13,-16,-20,-20,-14,-18,-23,-24,-13,-17,-21,-24,-9,-10,-14,-4,-7,-13,-18,-22,-21,-20,-17,-14,-10,0,-15,-9,-8,-21,-19,-14,-10,-5,-9,-16,-18,-24,-23,-12,-11,-8,-8,-11,-10,-9,-8
,Mauritius,-20.2,57.5,24,23,23,23,23,23,23,24,21,20,21,21,23,23,23,23,23,23,23,23,24,24,24,25,24,22,20,19,19,20,22,22,22,23,22,22,22,21,21,20,22,24,23,23,23,23,21,21,22,21,20,20,19,22,21,23,23,23,24,24,23,24,24,24,25,25,24,23,23,23,24,25,24,23,22,21,21,22,20,19,18,22,24,23,23,22,22,23,24,24,24,24,22,22,22,21,20,21,21,22,21,21,21
,Mexico,23.6345,-102.5528,4,8,4,-1,-5,-6,-8,-3,0,2,0,-9,-4,0,3,3,6,9,8,9,8,6,5,1,0,8,7,2,0,-2,-1,0,-3,4,8,5,1,-10,-7,-7,-2,6,4,-1,-9,1,4,3,2,2,1,0,7,4,4,-1,-4,-5,-2,-6,0,-1,-3,0,0,-4,6,4,8,8,9,8,5,2,0,7,8,5,2,0,2,9,4,2,-4,-2,-4,0,-7,6,5,2,7,-2,-6,-6,-6,-7,-7,-7,-5,-4,0
,Moldova,47.4116,28.3699,0,-4,-5,-4,-1,-2,-8,-9,-8,-4,0,-1,-4,-3,-4,-1,-4,-5,-6,-7,-4,-4,-2,-6,-8,-5,-3,-1,0,-2,-1,4,4,3,2,2,-6,-5,-9,-9,-4,1,-2,-3,-4,0,-2,-1,1,0,0,0,0,0,1,-2,0,2,-2,0,0,3,4,5,5,5,4,6,7,5,3,4,6,1,-7,-11,-6,-1,0,4,5,1,-4,-10,-10,-5,-4,-2,-1,0,-7,-13,-12,-6,-3,-8,-11,-12,-9,-4,-1,-7,-6
,Monaco,43.7333,7.4167,2,4,5,3,3,4,5,1,1,1,4,0,4,4,6,6,6,5,0,-3,-3,1,5,4,6,7,6,4,1,3,7,8,6,8,0,-5,-1,-3,3,3,5,1,0,2,3,5,6,9,7,5,3,5,5,6,7,6,-4,-3,0,4,8,7,4,1,4,6,2,0,4,1,8,9,10,10,7,4,5,4,6,8,7,7,4,-1,-4,-5,3,6,8,9,8,0,1,3,2,5,4,4,4,2,3,3,4
,Mongolia,46.8625,103.8467,-19,-17,-18,-15,-14,-17,-19,-19,-21,-20,-18,-21,-21,-22,-20,-18,-18,-21,-19,-17,-17,-18,-19,-19,-18,-18,-17,-17,-16,-17,-24,-25,-23,-20,-20,-19,-16,-17,-14,-14,-15,-14,-15,-21,-22,-24,-21,-17,-16,-14,-14,-19,-17,-12,-10,-12,-9,-15,-11,-11,-13,-17,-21,-17,-12,-13,-11,-15,-17,-13,-11,-17,-14,-11,-12,-9,-12,-16,-10,-9,-10,-16,-12,-12,-19,-24,-19,-23,-25,-11,-16,-19,-19,-21,-18,-11,-12,-8,-10,-14,-15,-17,-17
,Montenegro,42.5,19.3,-4,-7,-7,-5,-4,-9,-10,-9,-5,-4,-1,0,1,2,0,-3,-1,0,2,-3,-4,-5,-5,-3,5,6,5,5,6,0,0,3,5,6,6,-1,-9,-4,-2,-1,2,7,6,1,4,1,0,0,1,3,0,-2,-3,-2,2,4,7,2,1,-2,1,8,8,5,2,4,6,3,3,1,3,6,7,6,2,2,3,2,1,2,2,2,-3,-2,0,3,5,5,4,3,2,0,0,2,3,2,0,-2,-1,0,2,4,4
,Morocco,31.7917,-7.0926,-3,-1,0,0,0,0,-6,-6,-2,-2,1,-4,-6,-5,-9,-11,-11,-14,-2,4,0,2,1,0,3,3,0,-6,-5,-4,-3,-5,-11,-10,-10,-9,-6,1,2,-2,-5,-9,-3,-1,-5,-6,-6,-6,-2,5,2,-4,-9,-14,-13,-9,-9,-7,-7,0,4,6,3,-4,1,6,-4,-12,-10,-11,-12,-6,0,7,8,9,4,4,7,9,8,5,5,8,8,7,9,9,8,6,6,7,5,-3,-1,8,11,8,8,8,9,11,11
,Namibia,-22.9576,18.4904,13,15,12,13,11,13,16,8,1,1,13,15,12,9,10,7,9,8,0,-6,-6,-4,1,2,0,-7,-8,-10,-13,4,4,2,0,2,7,11,13,11,-1,0,2,11,12,13,11,13,14,15,18,17,17,17,17,18,16,16,16,17,17,16,17,16,13,12,11,6,7,4,4,5,3,3,3,0,4,12,13,14,13,12,12,11,11,12,9,3,4,10,14,15,16,10,14,12,10,12,9,-2,5,11,13,11,7
,Nepal,28.1667,84.25,-1,4,7,7,5,3,7,8,8,5,6,7,7,4,3,7,10,7,4,2,3,3,4,6,5,7,8,6,5,5,5,6,6,4,5,4,4,2,3,1,1,4,7,9,9,8,10,10,9,9,9,8,7,7,6,10,10,8,7,7,7,9,9,10,7,8,10,6,6,8,8,3,5,10,9,5,5,9,10,10,9,11,10,8,11,9,9,8,4,2,4,8,6,2,1,3,2,3,6,4,0,3,1
Aruba,Netherlands,12.5186,-70.0358,23,22,22,22,22,22,22,23,23,22,22,22,22,22,21,22,23,22,22,22,23,23,23,22,22,22,23,23,22,22,22,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,22,22,22,21,22,23,23,22,22,21,22,21,21,22,22,22,22,22,21,21,22,22,22,22,22,22,21,21,22,22,21,22,22,22,22,22,22,22,22,22,21,22,22,23,24,24,24,24,24,24,24,24
Curacao,Netherlands,12.1696,-68.99,22,22,22,22,22,22,22,23,22,22,22,22,22,22,21,22,23,23,22,22,23,22,22,22,22,22,23,23,22,22,22,23,23,23,22,22,21,22,22,21,22,22,22,22,22,22,22,22,22,23,23,22,22,21,21,22,23,22,22,22,21,21,21,21,22,22,21,21,22,21,22,21,21,22,22,22,22,21,21,22,22,21,22,22,22,22,22,21,22,22,22,21,22,22,23,24,24,24,24,24,24,24,24
Sint Maarten,Netherlands,18.0425,-63.0548,22,22,22,21,21,20,20,21,22,22,21,21,21,20,21,21,21,20,20,21,21,21,21,22,22,21,21,21,21,21,21,21,21,20,21,21,21,21,21,20,21,21,21,21,20,21,21,21,21,21,20,20,20,20,20,20,21,21,20,21,21,21,20,20,21,20,20,21,19,19,20,20,21,21,20,19,20,21,21,20,20,20,21,20,20,19,20,21,21,21,20,19,19,20,20,19,20,22,23,22,22,22,22
,Netherlands,52.1326,5.2913,-2,0,5,4,4,1,4,8,9,5,1,3,4,6,6,4,5,2,1,0,0,2,2,-1,-2,1,5,3,2,5,7,7,5,6,2,0,2,0,3,5,4,1,0,3,3,6,8,4,3,2,5,3,4,5,4,3,2,1,1,5,2,3,1,2,3,3,2,5,4,7,8,3,3,3,5,4,2,3,5,2,-1,-4,-7,-7,-8,-5,0,1,-3,0,-2,-1,2,3,0,1,4,5,7,5,2,0,3
,New Zealand,-40.9006,174.886,12,14,13,9,11,9,7,7,10,11,11,14,13,8,8,9,10,11,14,14,13,13,15,15,14,15,16,16,16,15,14,14,15,16,17,12,11,11,12,8,11,12,12,13,13,13,15,16,16,16,14,15,15,10,9,11,13,14,14,14,11,14,16,13,7,9,10,12,14,14,10,8,10,11,11,13,7,7,12,12,12,14,13,6,10,12,11,10,11,12,12,12,10,10,10,9,9,12,12,8,8,10,12
,Nicaragua,12.8654,-85.2072,20,20,20,20,20,20,21,20,20,21,21,21,21,21,21,21,21,21,21,21,20,19,18,18,19,18,17,18,19,20,19,18,19,19,20,20,20,18,18,19,19,21,20,19,20,19,19,20,20,21,21,19,20,19,19,17,19,18,20,19,20,19,20,18,18,17,20,19,20,21,21,20,19,17,19,20,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,20,18,18,18,18,18,19,20,20,20,19,19
,Niger,17.6078,8.0817,-7,-12,-7,-6,-8,-6,-5,-1,4,3,2,2,0,-3,-1,-5,-3,0,-2,-3,-4,-6,-7,-9,-12,-13,-15,-12,-12,-14,-12,-11,-12,-14,-10,-10,-9,-8,-12,-9,-9,-13,-10,-12,-14,-13,-12,-6,-5,-6,-5,-3,-7,-5,-8,-8,-8,-8,-8,-12,-11,-8,-10,-14,-17,-13,-14,-19,-21,-17,-17,-14,-6,-7,-5,-5,-13,-15,-15,-12,-9,0,-3,-4,-3,-11,-15,-14,-9,-3,-3,-8,-12,-15,-19,-21,-19,-17,-10,-9,-10,-10,-9
,Nigeria,9.082,8.6753,-2,-3,-1,1,2,5,6,4,1,2,5,4,1,1,-3,-7,-5,0,3,2,1,-5,-9,-17,-17,-13,-8,-9,-12,-15,-14,-10,-10,-6,-6,-6,-5,-4,-4,0,0,-8,-6,-3,-3,-6,-7,-6,5,-1,-2,-1,-2,-7,-10,-4,-4,-1,0,-2,7,16,11,1,-5,-8,0,2,-5,6,17,0,-10,-10,-10,-3,-6,0,4,8,18,18,19,20,20,19,19,16,15,18,20,21,21,21,21,22,21,21,20,21,19,12,8
,North Macedonia,41.6086,21.7453,-5,-5,-9,-9,-2,-6,-8,-12,-10,-7,-2,1,0,-1,-3,-4,-4,-4,-3,-5,-9,-9,-7,-8,-3,0,3,1,3,-1,-3,0,2,2,4,0,-4,-4,-2,-4,-1,2,0,-1,2,2,0,-1,0,2,2,-2,-1,-3,0,1,1,0,0,-4,-3,3,4,7,1,0,7,5,3,3,1,4,5,4,4,2,-2,-1,-3,-1,2,3,-1,-1,1,2,3,5,4,2,0,0,0,0,3,5,1,-3,-3,-1,0,2,4
,Norway,60.472,8.4689,-4,-2,-5,-11,-5,0,-3,-2,-7,-14,-4,-5,-7,-4,-4,-4,0,-3,-7,0,-3,-8,-1,-5,-4,-3,-1,-8,-5,-11,-7,-2,-9,-14,-12,-6,-1,-6,-6,-2,-4,-7,-7,-10,-11,-4,-2,-2,-3,-8,-5,-4,-2,-7,-9,-10,-12,-12,-11,-9,-6,-5,-4,-5,-9,-12,-10,0,-3,-4,-3,-6,-10,-14,-2,-5,-3,-4,-5,-10,-12,-11,-9,-7,1,0,-2,-9,-11,-8,-5,-2,-5,-9,-8,-2,-1,-1,-1,-6,-6,-3,-1
,Oman,21.0,57.0,3,5,10,13,14,14,5,7,13,14,16,2,4,4,2,5,4,5,10,10,7,11,13,13,14,7,4,5,1,2,-5,5,10,6,-1,1,9,11,8,11,11,12,8,2,4,2,1,7,10,8,9,14,15,13,12,12,12,7,1,5,6,12,10,-1,1,8,9,9,8,2,6,8,4,1,9,13,12,12,14,16,16,18,13,1,-1,-2,8,14,14,18,5,-5,5,14,11,7,1,-10,-10,3,10,11,13
,Pakistan,30.3753,69.3451,-5,-3,-2,-3,1,4,1,-9,-12,-6,-3,1,0,-3,-3,-7,-11,-10,-9,-2,1,0,-6,0,2,0,1,-3,-7,-5,-6,-11,-5,0,-7,-3,-12,-15,-11,-4,0,0,0,-4,-19,-18,-22,-21,-17,-11,-6,1,3,2,1,-4,-5,2,6,2,4,2,5,6,5,5,2,-3,2,3,5,4,3,1,2,3,4,3,3,5,6,6,11,8,7,9,8,2,2,9,9,7,-4,-1,4,0,4,-2,0,4,2,6,5
,Panama,8.538,-80.7821,19,18,18,18,18,18,18,18,19,19,18,19,19,19,19,19,19,20,20,20,19,18,18,19,19,18,18,17,19,19,18,17,18,19,18,19,19,17,18,18,18,18,19,19,19,19,19,19,19,19,20,19,19,18,17,16,16,18,18,18,18,17,17,18,18,18,19,18,17,18,17,17,17,17,17,18,17,17,18,18,17,17,18,18,18,18,17,17,18,18,19,19,18,18,17,19,18,19,20,20,20,19,19
,Papua New Guinea,-6.315,143.9555,15,15,16,16,15,15,15,15,15,15,15,15,14,14,14,14,12,13,13,14,14,15,15,16,16,15,15,15,16,15,13,15,15,14,15,15,14,15,15,14,14,14,15,15,15,13,13,14,13,13,14,15,16,16,16,16,16,16,16,15,16,16,15,16,15,15,16,16,15,16,15,15,14,14,15,15,15,15,16,15,15,16,16,16,16,15,16,15,16,16,15,15,15,15,14,15,15,15,15,15,15,15,16
,Paraguay,-23.4425,-58.4438,21,20,17,18,15,15,17,21,22,22,21,22,23,23,22,21,22,23,22,22,21,22,23,21,19,16,15,16,17,21,22,20,20,22,22,21,22,22,23,22,22,22,18,20,22,22,22,21,21,20,22,22,14,8,9,14,20,17,9,11,12,13,14,15,12,11,10,10,14,15,13,12,12,17,17,15,19,21,21,22,15,11,11,14,12,15,17,18,21,21,22,20,19,20,8,7,15,22,14,6,7,8,9
,Peru,-9.19,-75.0152,22,22,21,21,22,22,21,22,21,20,20,20,20,20,19,21,20,21,21,21,21,21,22,22,21,21,21,21,23,22,21,22,21,21,23,22,22,23,22,20,22,22,22,21,20,22,22,22,20,21,22,20,22,22,20,20,22,22,22,22,22,22,20,21,22,21,21,20,22,21,21,21,20,21,21,22,22,21,20,20,21,21,21,21,21,20,20,22,22,22,21,20,21,19,20,22,21,21,22,22,21,21,22
,Philippines,13.0,122.0,23,23,22,22,22,22,23,23,22,22,21,21,22,22,22,23,23,23,22,21,20,20,20,23,23,23,23,22,22,21,21,20,20,18,19,21,23,24,23,22,20,20,20,22,22,22,22,22,21,21,20,21,21,22,22,21,22,22,22,21,21,21,22,22,22,23,23,23,24,23,23,22,22,22,22,22,22,22,22,23,23,23,22,22,21,21,22,23,23,22,22,23,23,23,22,22,22,22,23,23,23,22,23
,Poland,51.9194,19.1451,-1,-6,-4,1,-2,-2,-3,0,3,4,2,-1,1,-1,-2,0,-1,0,0,-2,-3,0,-1,-4,-3,-3,-1,0,0,1,4,7,4,3,3,-2,0,-5,-8,-3,2,1,0,0,1,0,0,2,2,1,1,1,0,3,1,5,2,0,0,0,2,3,3,1,0,1,3,1,0,2,4,5,0,-4,-9,-5,2,4,5,4,-2,-7,-9,-9,-8,-4,-1,-2,0,-5,-4,-5,-2,-1,0,-3,-4,-1,2,1,0,-3,-1
,Portugal,39.3999,-8.2245,3,3,5,4,2,1,1,0,6,1,0,0,1,6,10,9,7,11,3,-5,0,5,7,7,7,5,9,11,10,10,13,12,11,10,8,6,6,8,10,8,9,8,8,9,8,7,8,9,3,2,4,4,2,3,4,7,5,5,3,9,11,8,9,11,9,5,4,5,6,7,9,11,9,8,6,2,3,8,7,9,7,6,7,7,7,7,4,4,5,7,5,5,6,6,7,12,12,13,12,12,12,9,11
,Qatar,25.3548,51.1839,11,11,11,4,13,9,10,8,11,15,7,4,1,2,6,8,8,9,5,10,7,8,10,6,3,4,6,7,5,2,4,4,7,6,7,7,4,0,7,11,8,5,2,5,7,6,8,9,6,5,8,10,9,14,12,12,9,6,9,8,6,10,7,6,7,5,2,4,8,9,6,2,4,5,3,10,14,14,15,9,15,14,4,4,4,10,11,10,12,6,3,2,3,11,7,3,0,-1,-1,3,1,-2,14
,Romania,45.9432,24.9668,-4,-5,-9,-8,-3,-7,-11,-11,-11,-5,-5,-4,-5,-6,-7,-8,-6,-9,-8,-7,-7,-7,-4,-8,-7,-1,-1,0,-1,-2,-1,3,3,3,2,0,-8,-3,-12,-9,-4,0,-2,-3,-4,0,-3,-3,0,1,0,-1,-2,-2,0,-3,0,1,-2,-1,-3,0,2,4,1,0,1,4,4,4,3,4,4,0,-5,-15,-11,-4,-2,0,2,2,-3,-10,-12,-5,-4,-3,-2,1,-2,-9,-6,-4,-2,-5,-12,-13,-9,-5,-3,-2,-3
,Russia,60.0,90.0,-18,-8,-5,-12,-7,-8,-10,-10,-16,-19,-21,-19,-17,-14,-10,-9,-10,-13,-17,-22,-22,-30,-20,-6,-4,-9,-11,-6,-9,-24,-27,-34,-32,-25,-21,-16,-7,-6,-10,-7,-19,-19,-15,-16,-14,-11,-14,-13,-8,-9,-5,-4,-5,-7,-15,-16,-15,-15,-10,-8,-12,-11,-8,-8,-7,-14,-23,-11,-3,-7,-9,-2,-1,-4,0,0,-12,-6,-7,-3,0,0,-13,-17,-6,-4,-4,-3,-4,0,0,0,-1,0,-3,-3,-3,0,1,-3,-4,-1,-1
,Rwanda,-1.9403,29.8739,14,13,13,14,14,14,15,15,15,15,14,15,15,15,14,14,16,16,16,15,15,15,16,17,15,14,15,16,16,15,16,16,16,16,17,16,16,14,14,12,9,10,13,14,13,14,13,14,15,15,15,14,15,14,15,17,16,15,16,16,16,17,16,16,16,16,15,16,17,17,17,17,17,16,15,17,17,17,16,15,16,14,15,15,15,14,16,16,15,15,16,16,15,16,16,15,15,15,16,16,17,17,16
,Saint Lucia,13.9094,-60.9789,21,21,21,21,21,21,21,20,21,21,20,21,21,20,21,21,21,21,21,20,20,20,21,21,21,21,20,20,20,21,21,21,21,21,20,20,20,21,20,21,21,20,21,21,20,20,20,20,21,21,21,19,19,19,21,22,21,21,20,20,20,19,19,20,20,19,20,19,19,19,20,20,20,21,21,20,19,20,20,20,20,21,21,20,20,20,20,20,20,21,20,19,19,20,21,22,22,22,22,21,22,22,21
,Saint Vincent and the Grenadines,12.9843,-61.2872,22,21,21,21,21,21,22,21,21,22,21,21,21,21,21,22,22,21,22,21,22,21,22,22,22,22,21,21,22,22,22,22,22,22,21,20,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,20,20,20,22,22,22,21,21,21,20,20,20,21,21,20,20,21,20,21,21,20,21,21,22,21,21,21,21,21,21,21,22,21,21,21,20,21,21,21,20,20,20,21,23,23,23,23,22,22,22,22,22
,San Marino,43.9424,12.4578,-1,0,0,3,0,0,0,0,-2,2,2,2,1,0,2,2,2,4,2,1,1,1,1,2,4,4,4,4,3,3,6,8,7,8,2,-6,-8,-9,0,1,6,5,1,1,4,1,1,4,6,5,0,0,2,3,6,6,3,0,-2,-3,6,6,4,3,1,4,4,1,1,2,2,7,8,6,0,1,4,3,5,6,7,4,-6,-4,0,2,4,4,4,4,0,-4,-2,0,1,3,3,1,-1,-4,0,1,3
,Saudi Arabia,24.0,45.0,6,5,5,9,4,0,4,7,-4,-5,-2,-3,-8,-7,-11,-8,-2,-6,3,0,2,-2,-4,-5,-4,-6,-7,-14,-9,-4,-5,0,-8,-13,-3,1,0,0,6,-4,-2,-3,-9,-15,-15,-20,-18,-17,-19,-12,0,-2,0,7,4,0,-6,-3,-5,-2,-9,-7,-14,-16,-11,-6,-13,-6,-3,-8,-12,-12,-16,0,1,1,4,-2,-13,-7,-17,-13,-15,-18,-13,-13,-13,-4,0,2,0,-2,-10,-11,4,10,4,0,-2,0,0,-10,-8
,Senegal,14.4974,-14.4524,-17,-19,-18,-19,-17,-16,-16,-16,-18,-18,-15,-18,-18,-12,-19,-23,-21,-17,-14,-12,-9,-9,-5,3,-6,-10,-12,-15,-17,-14,-15,-16,0,-3,-18,-23,-21,-20,-20,-16,-15,-16,-6,-7,-13,-11,-13,-13,-16,-14,-13,-11,-8,1,-5,-14,-13,-14,-19,-23,-25,-23,-21,-22,-22,-19,-18,-12,-17,-15,-15,-16,-15,-13,-5,-9,-11,-4,-2,-4,-4,-5,-1,1,-8,-9,4,3,0,0,-1,0,0,0,-1,0,-4,-7,-3,-9,-6,2,7
,Serbia,44.0165,21.0059,-2,-3,-7,-5,-1,-5,-7,-8,-7,-5,-2,-2,-3,-2,-2,-2,-3,-5,-3,-3,-5,-7,-4,-8,-2,0,2,1,2,-1,-2,3,4,4,4,0,-6,-1,-4,-4,0,3,0,-1,2,2,0,-1,2,0,1,-1,-1,-2,0,0,2,0,0,-2,-1,3,4,5,0,0,4,2,1,3,3,5,5,0,0,-5,-3,-1,-3,-1,0,-1,-9,-3,-2,0,1,0,2,1,-7,-2,-1,0,1,0,-7,-11,-7,-5,-1,2,0
,Seychelles,-4.6796,55.492,23,23,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,24,23,23,24,24,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,22,21,22,23,23,23,23,24,23,24,24,24,23,23,22,24,23,23,24,23,23,23,24,23,23,22,22,21,22,22,22,21,22,22,22,21,22,22,22,23,23,23,24,23,23,22,22,23,23,23,23,23,24,23,23,23,23,23,22,22
,Singapore,1.2833,103.8333,23,24,24,23,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,24,24,23,22,22,23,24,24,24,23,23,23,23,22,22,22,22,22,21,23,23,24,24,24,24,23,23,23,23,23,23,23,23,23,24,23,23,23,23,22,23,23,23,24,24,24,24,24,24,24,24,24,23,24,24,24,23,23,23,23,24,24,24,24,24,24,24,24,23,23,23,24,24,24,24,24,24,23,24,24,23,23,24
,Slovakia,48.669,19.699,-5,-14,-11,-3,-7,-11,-10,-7,-4,-4,-1,-3,-3,-4,-5,-3,-2,-5,-5,-5,-7,-8,-6,-8,-8,-7,-2,-3,-4,-3,0,2,1,2,0,-6,-7,-3,-7,-6,-1,-2,-4,-4,-1,-1,-1,0,0,-2,-3,-3,-3,1,-2,0,0,-4,-4,-4,0,0,2,0,-3,-1,-1,-2,-2,-1,3,4,0,-5,-12,-7,-3,0,2,3,0,-11,-10,-12,-11,-6,-2,0,0,-7,-13,-10,-9,-4,-3,-5,-4,-8,-8,-7,-1,-4,-1
,Slovenia,46.1512,14.9955,-4,-5,-5,-3,-4,-7,-8,-6,-6,-1,-1,-2,-3,-1,0,-1,-2,-1,-1,-2,-4,-6,-5,-5,0,2,1,4,1,0,2,4,4,5,2,-5,-9,-7,-3,-1,5,4,1,0,2,0,0,3,5,2,-2,-5,-3,1,3,4,3,-1,-4,-3,5,5,6,1,0,2,2,-1,0,1,3,4,5,3,-3,-5,0,4,3,4,5,-3,-12,-6,-3,0,2,2,4,1,-7,-7,-7,-3,0,0,0,-4,-5,-3,1,4,1
,Somalia,5.1521,46.1996,18,18,16,15,18,19,19,16,14,17,18,20,18,17,11,5,8,14,14,14,16,17,18,19,19,18,17,16,14,12,12,13,15,13,13,13,11,11,11,12,15,16,15,14,16,17,17,14,16,17,17,16,16,14,15,18,14,14,10,10,12,12,14,12,12,16,16,16,18,15,13,15,16,17,19,19,17,17,20,20,19,18,20,20,20,22,20,19,19,21,20,19,18,14,16,17,16,16,17,17,19,19,18
,South Africa,-30.5595,22.9375,0,-4,0,-3,-8,-2,11,15,6,5,3,4,8,7,1,0,4,10,8,1,-5,1,2,2,2,1,-6,-12,-15,-2,-5,6,8,5,7,8,12,13,13,13,5,3,6,4,-8,1,14,14,15,15,16,13,1,4,0,5,11,15,10,10,13,12,9,7,7,6,3,4,9,13,13,12,10,2,1,8,12,12,5,-9,-1,5,8,-4,-7,2,-5,-7,-7,4,14,9,8,11,10,3,-3,-2,-6,-5,12,10,5
,Spain,40.0,-4.0,0,0,0,0,-2,-2,-3,-3,1,-1,-2,-4,-3,-2,1,2,4,5,-1,-7,0,3,2,4,5,4,3,8,7,6,8,10,8,6,5,0,3,4,4,4,6,7,7,6,5,4,5,7,4,1,0,-3,-4,-2,-1,2,1,1,0,5,7,4,5,8,6,0,0,1,1,2,6,6,8,7,7,4,5,5,5,6,5,4,7,6,4,-1,1,0,0,1,5,6,3,1,2,6,10,11,9,9,11,9,5
,Sri Lanka,7.0,81.0,19,20,20,19,17,18,18,19,16,14,17,18,17,15,14,16,18,19,19,20,19,20,20,19,18,17,15,13,14,12,12,14,16,18,18,19,18,17,15,14,15,18,20,20,20,19,18,18,13,14,18,20,20,19,19,19,18,16,17,17,18,18,15,13,15,19,19,18,17,17,15,16,15,15,17,19,20,20,19,16,15,14,15,14,16,15,15,16,18,19,16,14,10,15,19,19,19,17,16,17,17,18,19
,Sudan,12.8628,30.2176,-2,-5,-9,-8,-7,-12,-10,-13,-10,-10,-11,-14,-6,-10,-4,-7,-4,-4,-3,-11,-13,-10,-14,-13,-12,-8,-6,-11,-10,-11,-5,-8,-10,-10,-14,-15,-14,-12,-9,-11,-12,-11,-12,-13,-10,-8,0,-3,-5,-4,-4,-11,-12,-13,-9,-8,-13,-10,-9,-15,-15,-15,-16,-19,-16,-9,-12,-13,-16,-17,-11,3,2,-4,-7,-13,-12,-11,-13,-20,-22,-15,-17,-17,-13,-12,-11,-9,-9,-13,-14,-11,-9,-9,-18,-21,-14,-8,-6,-2,-3,-11,-13
,Suriname,3.9193,-56.0278,20,19,18,19,19,19,20,19,21,20,20,19,20,21,22,22,22,22,21,20,21,21,18,17,17,20,22,22,21,21,21,23,19,17,19,20,20,18,17,17,18,18,22,20,20,19,18,21,20,20,19,19,19,20,23,22,21,18,17,17,19,18,19,18,20,21,17,18,18,17,17,18,18,19,18,20,19,21,20,19,20,19,19,20,21,19,20,21,21,22,23,22,21,22,22,23,21,23,23,23,22,23,22
