Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
Curacao,Netherlands,12.1696,-68.99,29,29,29,29,29,27,27,28,28,29,28,29,28,28,28,28,29,28,28,29,29,29,28,28,28,28,28,29,29,29,28,29,29,29,29,28,28,29,29,29,28,28,28,28,28,28,29,28,28,28,28,28,29,28,28,29,29,29,29,29,28,29,28,29,29,29,29,28,29,28,28,28,29,29,28,28,27,28,28,29,28,28,28,29,29,29,29,29,29,29,29,28,29,29,29,29,29,30,29,29,29,29,29
Sint Maarten,Netherlands,18.0425,-63.0548,27,28,27,27,27,27,27,27,27,27,27,27,27,26,26,26,27,27,26,26,26,26,26,26,27,26,26,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,26,26,26,27,26,26,26,26,26,26,26,26,27,26,27,26,26,27,26,27,26,27,27,27,26,27,27,26,27,27,26,27,26,26,26,27,26,27,26,26,26,26,26,26,27,27,27,27,26,27,27,27,27,28,28,28,28,28,28,28,28
,Netherlands,52.1326,5.2913,3,4,9,7,8,6,8,11,12,8,8,10,8,10,11,10,10,8,9,7,6,6,7,5,4,8,9,5,6,10,11,11,11,10,7,8,9,9,11,11,8,6,7,7,9,12,15,9,9,7,10,10,12,12,9,8,6,3,7,10,9,7,8,10,7,7,10,9,9,11,13,10,8,11,11,13,13,14,10,10,10,10,10,12,13,12,15,11,6,9,9,9,11,10,15,20,22,19,24,20,19,22,23
,New Zealand,-40.9006,174.886,17,17,19,17,16,17,17,17,17,18,17,18,17,18,18,19,19,20,21,21,19,17,18,19,19,20,19,20,19,20,19,19,19,20,22,18,19,19,18,17,18,18,19,18,21,20,21,19,19,19,20,21,19,18,19,21,20,19,20,19,21,20,20,19,18,19,18,20,18,19,16,18,18,18,18,19,14,15,17,19,17,18,17,15,17,17,16,13,15,18,17,16,17,17,17,17,17,17,17,15,17,16,18
,Nicaragua,12.8654,-85.2072,30,28,29,29,30,31,27,29,29,28,29,28,28,29,27,27,27,27,28,29,29,30,28,28,29,28,29,29,30,30,30,30,31,31,30,30,30,31,31,29,29,29,30,30,30,30,30,28,30,30,31,31,29,31,31,31,31,33,32,31,27,30,29,32,32,32,32,31,30,29,29,29,31,32,31,31,31,31,31,30,30,31,30,30,31,31,30,31,32,32,31,32,33,33,33,34,34,34,35,35,34,35,35
,Niger,17.6078,8.0817,22,21,22,23,24,25,26,28,29,29,30,29,29,28,28,26,26,26,26,27,29,30,29,29,29,28,29,31,30,31,31,30,30,30,29,27,28,29,29,30,30,28,28,29,29,31,31,30,29,29,29,30,30,31,28,28,28,30,31,33,33,33,33,33,34,33,34,35,35,34,35,31,29,30,31,33,35,36,36,37,38,37,38,38,34,33,33,36,36,36,38,38,39,40,40,40,41,40,39,37,37,37,38
,Nigeria,9.082,8.6753,34,32,32,32,33,33,35,36,36,36,35,35,37,37,36,35,35,34,34,35,36,35,35,34,33,35,35,36,35,36,36,35,35,35,34,34,35,36,37,36,35,35,34,35,36,37,36,36,35,36,37,37,38,38,38,36,36,37,36,38,36,35,37,38,38,38,37,38,38,38,36,37,36,37,38,37,38,38,38,38,37,36,36,32,32,33,37,38,38,37,37,35,33,35,35,35,35,35,35,33,33,35,35
,North Macedonia,41.6086,21.7453,6,5,6,8,6,4,4,4,5,7,10,4,8,6,6,7,6,6,6,4,3,8,7,6,10,10,10,13,9,11,12,16,17,17,19,5,2,6,6,7,9,14,12,13,11,12,13,13,18,15,8,12,10,15,16,18,20,12,13,12,17,22,20,13,12,15,13,10,11,11,15,22,24,19,9,12,17,17,18,22,23,16,2,2,7,6,7,10,17,18,14,2,9,10,8,10,16,18,20,21,24,23,22
,Norway,60.472,8.4689,1,3,0,-3,3,4,1,2,-3,-7,5,0,0,1,1,3,5,0,-3,6,2,-2,3,0,2,2,2,-4,0,-4,0,3,-2,-7,-4,3,5,3,2,2,0,0,0,-3,-2,0,3,4,2,0,3,4,1,0,0,-3,-5,-4,0,-3,-1,3,1,0,1,1,0,3,4,1,3,1,-3,0,5,2,4,2,5,2,1,0,4,5,6,6,4,0,0,2,4,5,1,0,1,5,7,6,6,3,5,3,5
,Oman,21.0,57.0,28,28,29,28,27,27,28,27,27,28,27,22,23,23,22,24,25,27,26,27,28,28,27,27,29,26,23,24,25,26,27,27,27,29,26,28,28,29,29,29,29,29,28,26,27,28,29,31,30,31,32,31,31,32,33,34,33,32,31,31,31,31,33,30,29,30,30,31,31,30,30,30,31,31,30,31,32,32,34,35,35,35,28,28,29,31,32,33,33,34,34,34,35,36,37,38,39,39,39,40,38,37,35
,Pakistan,30.3753,69.3451,12,12,13,14,7,7,11,11,12,12,12,8,7,8,8,10,11,10,11,11,12,12,15,15,16,16,12,12,11,12,12,14,14,14,13,12,16,16,17,16,17,18,18,17,21,23,23,21,24,18,18,19,20,21,22,24,25,25,22,20,20,22,20,17,11,13,15,18,19,17,8,8,14,18,19,22,22,23,23,23,21,21,18,20,20,17,17,21,22,19,19,19,22,25,24,25,24,24,26,28,28,28,30
,Panama,8.538,-80.7821,22,22,25,24,24,23,22,23,24,24,23,24,23,23,23,22,23,24,24,23,24,23,23,22,22,22,23,24,23,23,25,23,25,22,23,23,23,24,25,23,22,24,22,22,23,23,22,22,21,23,22,22,22,22,23,25,26,27,24,24,24,23,23,24,26,24,24,22,23,24,24,24,23,24,24,24,24,24,23,24,24,23,24,24,24,24,26,26,24,24,24,25,26,26,27,26,28,26,26,26,24,26,26
,Papua New Guinea,-6.315,143.9555,20,19,19,18,21,18,20,20,20,20,20,22,20,20,24,21,22,23,23,21,22,19,22,21,19,21,21,22,23,21,23,19,22,24,22,21,21,22,21,22,23,23,24,22,23,23,25,23,23,24,23,23,22,22,21,21,24,22,23,23,19,20,21,23,21,19,21,20,19,21,22,20,21,21,20,21,18,20,22,20,21,22,22,21,21,22,21,18,20,21,20,21,21,21,22,21,21,20,21,19,20,22,21
,Paraguay,-23.4425,-58.4438,36,35,34,32,35,37,36,31,33,34,36,37,36,33,35,38,36,32,35,36,38,37,30,27,33,35,36,36,37,34,25,33,33,33,36,36,36,37,34,36,36,35,34,36,37,38,37,38,39,40,36,33,29,28,32,36,35,32,32,35,35,36,36,35,36,37,36,38,38,38,39,38,39,38,39,38,37,36,37,31,30,33,36,37,34,35,34,34,32,35,35,36,37,35,26,31,35,30,28,27,28,29,30
,Peru,-9.19,-75.0152,32,29,28,30,31,30,32,29,32,34,34,33,31,32,31,27,33,32,27,32,33,34,29,27,29,33,35,37,33,25,33,32,31,34,29,31,32,31,27,33,28,27,29,32,33,29,30,30,35,32,32,34,30,24,31,33,33,29,28,31,32,26,36,35,30,33,30,35,30,30,33,33,35,36,35,34,32,25,26,32,28,25,26,28,30,35,36,31,31,28,27,31,26,35,33,30,32,33,32,25,32,31,26
,Philippines,13.0,122.0,29,28,29,28,27,28,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,28,26,27,27,27,26,28,28,28,28,27,27,28,27,28,28,28,28,29,28,27,27,28,28,29,28,28,27,28,28,28,28,28,28,28,30,29,28,29,28,29,28,29,29,28,29,28,28,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,30,29,30,30,29
,Poland,51.9194,19.1451,2,3,4,4,2,2,1,4,6,8,6,5,6,4,9,8,6,5,4,3,5,4,3,2,2,2,5,4,4,4,9,11,7,5,5,3,3,2,6,8,9,5,5,7,5,6,13,13,9,9,6,6,10,6,6,11,6,5,6,7,12,6,11,8,9,6,6,8,11,12,11,14,10,5,8,13,16,17,16,10,5,3,4,6,8,11,16,17,9,4,4,8,9,10,11,14,21,22,21,21,14,15,21
,Portugal,39.3999,-8.2245,15,14,16,16,15,15,15,16,17,15,15,14,13,13,16,17,16,16,14,11,15,12,11,13,13,14,13,17,16,15,16,17,21,22,21,19,18,17,14,16,18,18,16,17,18,19,18,16,17,19,19,21,23,25,24,18,16,19,21,17,16,14,18,18,16,16,20,17,20,25,27,23,20,23,18,15,17,22,22,13,15,17,18,20,21,18,17,18,19,13,9,12,17,21,18,17,18,21,19,15,20,21,21
,Qatar,25.3548,51.1839,24,25,29,31,22,21,22,23,22,21,18,18,20,20,22,21,24,25,26,24,24,25,17,19,23,16,18,21,21,23,23,26,22,21,21,25,27,29,31,27,21,18,15,19,23,26,26,28,31,31,31,25,28,30,32,34,25,24,25,27,30,26,24,24,26,28,29,29,25,29,29,29,30,31,32,31,30,32,31,33,28,29,24,25,28,29,31,33,33,28,30,34,35,33,35,34,34,37,40,41,42,40,35
,Romania,45.9432,24.9668,0,2,1,1,-1,-2,-2,-1,-1,3,2,3,2,0,0,2,3,4,-1,-1,0,0,0,1,6,8,7,6,3,2,7,10,9,7,7,2,0,0,-1,3,7,5,4,4,8,4,8,11,11,7,4,5,4,9,7,15,16,3,7,5,13,12,18,17,4,11,15,7,7,8,9,18,19,11,8,11,13,13,15,19,18,4,2,1,6,11,15,15,16,13,1,7,10,14,15,13,14,17,19,21,19,18,19
,Russia,60.0,90.0,-13,-5,-1,-8,-3,-5,-5,-8,-12,-13,-15,-14,-11,-9,-7,-7,-7,-5,-12,-18,-16,-22,-13,-3,-1,-5,-7,0,-4,-18,-21,-24,-23,-17,-14,-9,-3,-1,-4,-1,-14,-12,-9,-9,-6,-5,-7,-7,-3,-5,0,0,0,-3,-5,-6,-8,-7,-5,-4,-5,-4,-2,-2,-1,-10,-15,-3,0,-3,-4,1,2,3,3,2,-5,0,-2,0,1,2,-10,-8,-1,0,0,0,1,4,4,5,7,6,5,8,8,8,11,5,4,6,9
,Rwanda,-1.9403,29.8739,27,27,28,26,26,25,26,23,24,25,25,24,25,26,27,27,25,26,24,27,28,28,25,23,25,27,26,19,22,24,25,20,22,24,23,23,22,26,28,29,30,29,30,27,28,25,26,27,26,26,26,28,27,27,26,26,26,28,23,25,28,23,27,25,26,25,27,26,24,25,25,25,23,25,27,27,25,22,24,25,22,24,26,25,22,26,25,22,24,26,26,25,27,26,25,27,26,27,24,27,22,23,24
,Saint Lucia,13.9094,-60.9789,27,27,27,26,27,27,27,27,27,27,26,26,26,26,26,26,26,27,26,27,27,26,25,27,27,27,27,27,27,27,27,27,27,26,26,26,26,27,27,26,26,26,26,26,26,26,26,26,26,25,25,25,26,26,26,26,27,26,26,26,26,26,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,27,28,29,29,29,29,28,28,28,28
,Saint Vincent and the Grenadines,12.9843,-61.2872,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,27,26,27,28,28,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,27,27,27,27,28,27,27,27,27,27,28,28,28,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,28,28,27,28,28,28,28,28,28,28,28,28,28,28
,San Marino,43.9424,12.4578,9,9,9,10,9,7,6,8,10,11,8,8,8,8,9,9,9,6,6,4,7,9,8,8,7,7,10,13,12,13,12,13,13,13,15,10,9,11,10,11,16,16,14,13,13,14,13,15,10,11,11,12,14,14,15,15,13,10,11,13,12,12,10,5,11,12,7,9,10,12,16,15,15,10,10,12,13,14,16,16,14,8,4,5,3,4,5,10,13,10,5,6,9,10,12,13,15,15,16,18,20,20,20
,Saudi Arabia,24.0,45.0,25,28,29,27,18,18,20,22,21,18,14,14,19,17,17,20,22,26,24,21,23,22,15,19,17,14,17,20,23,20,24,22,20,20,23,23,26,29,29,26,20,16,16,20,24,25,27,29,31,32,23,23,28,30,31,32,23,25,29,30,30,25,24,27,28,29,31,26,24,27,28,28,30,28,26,27,30,29,30,29,28,23,25,27,29,31,32,34,30,27,29,32,32,34,32,31,34,35,37,38,36,32,32
,Senegal,14.4974,-14.4524,33,33,32,32,32,31,30,31,32,33,34,35,33,33,33,35,34,35,36,36,36,36,36,38,38,37,39,39,38,39,39,40,39,38,38,38,38,37,36,36,37,38,39,39,39,39,40,39,40,40,39,40,40,38,40,40,40,40,39,39,40,40,40,41,41,41,41,41,41,40,40,40,40,39,39,38,39,39,39,39,40,40,36,34,37,38,37,38,39,42,42,43,43,42,41,41,43,43,42,42,42,42,41
,Serbia,44.0165,21.0059,2,3,4,4,1,0,1,1,2,7,6,4,6,8,8,7,5,4,2,2,2,5,4,6,10,11,5,10,9,7,13,17,15,14,15,1,3,3,7,11,12,10,9,12,7,10,13,16,13,11,6,10,8,14,12,18,19,5,4,10,15,20,19,7,10,13,13,5,7,5,15,22,21,12,8,12,17,16,18,21,21,9,3,0,3,7,13,17,17,12,4,2,10,15,15,16,15,16,19,22,22,20,21
,Seychelles,-4.6796,55.492,27,28,27,26,27,27,27,27,27,27,25,27,27,27,26,27,27,25,27,27,28,28,28,28,27,28,28,27,27,25,26,26,26,27,27,27,27,27,27,27,27,27,28,27,27,27,28,28,28,27,28,28,28,28,28,27,28,28,28,26,28,28,28,27,27,28,27,28,27,28,28,28,28,28,28,29,28,28,28,28,28,28,27,27,28,28,28,28,28,29,28,29,28,28,28,27,28,28,28,28,28,28,28
,Singapore,1.2833,103.8333,31,30,30,30,31,31,29,31,31,31,30,31,31,32,31,31,32,31,31,31,29,31,31,32,32,31,31,31,29,31,31,31,30,31,31,31,32,31,31,29,30,30,31,32,32,31,31,32,30,31,31,31,30,31,30,31,32,32,32,33,32,32,32,31,30,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,31,29,31,32,32,31,32,33,32,32,32,32,31,32,32,32,31,32,32,32,32,32
,Slovakia,48.669,19.699,1,3,1,0,-2,-1,-1,0,0,1,2,1,0,0,1,2,2,0,0,1,1,1,0,0,0,0,2,-2,-1,0,5,7,3,3,2,0,0,2,0,1,2,1,0,0,2,2,3,5,4,2,1,1,2,4,2,6,3,2,0,1,3,4,3,0,2,0,2,3,5,6,7,11,5,4,6,6,12,12,14,13,4,-1,-1,0,1,9,12,10,10,0,2,3,6,9,10,12,12,15,17,18,15,14,15
,Slovenia,46.1512,14.9955,4,5,6,7,6,2,3,4,7,8,8,6,6,8,9,9,4,4,7,5,5,8,5,8,8,8,8,10,9,8,12,14,12,14,10,8,8,8,9,10,11,10,10,11,14,12,12,12,9,10,10,13,12,13,10,12,8,8,9,10,9,11,11,9,11,6,11,11,11,12,18,17,12,10,9,14,18,18,19,19,15,6,5,4,2,3,12,16,16,5,7,9,13,16,15,17,18,18,19,23,22,22,23
,Somalia,5.1521,46.1996,33,34,33,34,34,34,32,33,33,34,35,33,32,32,32,31,31,33,32,33,33,33,35,35,35,34,34,33,33,33,33,33,33,34,34,34,34,35,34,34,35,35,36,35,33,34,36,36,34,35,36,36,35,35,36,35,35,35,36,36,36,36,36,36,36,37,36,37,35,36,36,36,36,36,37,35,37,37,36,36,36,37,35,35,35,29,33,36,37,35,35,35,36,36,36,36,37,37,37,37,37,37,37
,South Africa,-30.5595,22.9375,37,37,37,38,35,35,28,28,30,32,35,36,36,36,37,39,39,34,32,33,34,33,33,33,33,27,28,33,36,37,38,36,35,37,35,35,31,31,32,29,31,32,33,34,35,31,29,28,28,29,31,33,34,29,31,34,32,26,27,29,30,28,31,32,33,35,35,33,31,20,28,28,31,30,32,30,30,29,33,31,31,31,32,32,32,25,26,32,31,32,24,25,26,25,27,30,23,19,24,30,27,28,23
,Spain,40.0,-4.0,12,12,9,13,12,13,12,13,13,14,12,12,10,10,13,18,14,11,12,9,10,12,12,12,10,12,13,15,15,14,16,17,16,17,19,16,14,14,13,15,17,17,15,16,15,17,18,15,15,17,17,20,21,22,22,19,17,19,20,14,15,14,14,17,16,14,17,18,19,23,26,26,23,22,21,9,17,18,18,17,11,15,15,15,17,18,11,16,19,11,11,13,17,19,21,21,19,20,22,17,16,20,20
,Sri Lanka,7.0,81.0,27,27,27,27,28,27,27,25,26,27,26,24,24,25,25,27,26,26,28,26,24,22,24,25,25,26,26,27,28,27,27,26,27,25,26,25,26,26,28,27,25,26,23,23,25,28,27,27,27,27,26,24,25,23,26,27,28,28,28,27,28,29,30,30,30,26,27,28,29,29,30,30,30,30,29,28,26,28,29,30,31,31,31,30,30,29,30,31,30,27,28,30,31,31,28,30,30,31,31,32,31,30,29
,Sudan,12.8628,30.2176,33,35,30,28,26,28,31,29,27,26,26,27,30,33,35,36,33,30,28,28,27,27,26,26,27,29,30,31,30,31,30,30,31,32,31,31,34,36,34,30,28,26,29,31,34,35,35,33,32,32,30,31,33,33,29,28,31,34,36,35,34,35,36,37,37,38,38,39,39,40,41,39,31,31,34,35,36,35,35,35,36,37,38,38,40,40,42,41,38,38,39,41,41,40,39,40,40,42,42,41,39,38,35
,Suriname,3.9193,-56.0278,29,29,30,30,31,32,31,32,31,31,29,30,28,29,28,30,29,30,30,30,31,30,32,33,33,32,30,29,29,33,32,27,32,32,31,29,28,30,31,33,31,34,28,30,30,30,32,30,31,31,31,30,31,32,29,29,31,33,33,33,34,34,32,33,30,30,33,32,33,33,33,34,35,34,36,32,34,32,34,33,30,34,31,34,31,34,32,30,31,28,29,27,30,27,30,30,32,31,32,31,30,26,30
,Sweden,63.0,16.0,5,9,3,1,0,2,1,3,0,-1,3,1,0,2,2,1,3,1,3,9,3,2,4,2,0,5,2,1,0,1,1,3,3,-1,-3,4,-3,4,3,2,4,1,-1,0,-2,3,5,5,4,0,0,3,4,3,1,-1,-2,-2,-1,0,-4,-5,-3,-1,-3,3,2,3,5,3,2,3,-1,0,5,2,6,6,4,1,2,4,6,8,10,6,7,1,0,0,5,4,3,1,0,4,9,7,9,5,4,4,7
,Switzerland,46.8182,8.2275,5,4,5,2,2,4,2,6,8,3,3,5,4,5,7,6,4,-2,-3,0,4,6,5,6,4,4,5,3,0,5,6,5,5,6,-1,-2,2,4,4,4,5,0,1,2,3,7,8,7,1,0,6,3,9,8,11,6,-4,1,0,3,4,3,0,1,2,0,0,5,0,2,7,7,0,1,7,8,9,10,10,9,7,3,3,2,-1,3,6,6,3,-1,2,5,5,5,8,12,13,13,14,14,15,15,13
,Taiwan*,23.7,121.0,19,19,20,20,21,22,20,22,20,20,20,19,17,18,19,19,18,18,18,19,20,22,22,23,20,18,17,11,14,13,14,15,15,17,14,18,19,19,19,18,18,17,21,23,23,24,19,15,15,16,18,19,20,21,22,22,22,22,21,21,22,21,21,19,15,18,22,23,23,19,18,20,22,14,15,18,20,20,20,21,23,24,23,21,23,22,22,19,24,22,24,24,20,21,20,20,16,17,19,20,20,20,16
,Tanzania,-6.369,34.8888,27,29,29,28,29,29,27,27,27,23,25,21,26,27,26,25,26,25,25,28,28,25,24,25,22,25,26,22,24,25,26,23,24,24,27,25,24,29,30,30,30,29,27,26,23,25,27,29,29,29,29,28,29,30,29,25,26,27,24,27,28,24,25,21,25,27,27,27,25,28,27,26,25,27,29,27,25,24,23,27,28,27,26,26,26,27,26,25,26,27,27,26,25,24,26,27,27,25,26,26,27,27,26
,Thailand,15.0,101.0,33,34,35,35,35,35,36,36,36,37,37,36,36,36,36,37,36,36,37,35,36,37,37,37,35,35,35,35,35,33,33,34,36,37,35,36,36,37,37,35,34,37,37,37,37,36,38,35,33,34,36,35,35,36,36,37,38,37,37,34,36,35,36,37,33,34,36,38,39,40,40,40,40,41,33,35,38,37,37,36,33,37,37,39,38,38,39,39,40,40,40,39,38,39,38,38,38,38,36,36,33,37,37
,Togo,8.6195,0.8248,33,31,31,32,34,34,33,34,35,36,33,33,35,34,36,36,34,34,33,34,35,35,34,33,34,34,34,34,36,36,35,35,34,35,35,34,34,35,36,36,36,35,34,34,35,36,36,37,37,36,37,36,38,38,37,36,37,37,37,39,38,35,34,35,36,35,36,35,33,35,33,37,35,32,36,36,37,36,35,34,33,34,32,28,31,33,34,34,34,35,35,35,35,35,33,35,35,35,33,35,32,33,34
,Trinidad and Tobago,10.6918,-61.2225,29,28,28,28,28,28,27,28,28,26,26,28,27,26,26,25,28,27,27,26,27,28,28,29,27,28,28,29,29,28,28,28,28,28,28,27,28,28,27,27,28,28,27,28,28,26,28,28,26,27,28,27,27,28,29,26,28,28,28,28,28,28,27,27,28,26,27,28,28,27,27,28,28,29,29,26,27,28,28,28,28,27,29,27,29,28,28,29,27,28,28,27,28,29,30,30,29,28,28,30,30,30,30
,Tunisia,34.0,9.0,16,17,17,17,17,19,17,17,18,17,15,16,17,18,18,19,18,19,18,19,20,20,21,22,22,23,21,21,22,22,23,23,23,25,26,19,19,18,19,22,24,24,23,22,24,23,22,21,22,23,21,21,22,21,24,25,26,23,26,26,28,28,22,25,26,26,20,20,22,20,21,25,27,28,26,23,19,21,21,22,23,24,23,20,14,17,23,24,17,20,24,29,25,21,23,24,25,22,23,24,24,23,26
,Turkey,38.9637,35.2433,4,4,6,1,2,5,7,7,2,2,4,6,5,7,7,8,4,3,1,0,0,0,3,-1,4,8,9,7,8,7,0,0,3,5,4,9,10,4,-4,-5,-6,-1,2,1,1,3,2,0,2,3,4,6,4,6,9,6,11,14,12,10,6,12,15,18,17,13,16,19,21,18,18,19,14,15,17,3,0,0,2,3,8,12,15,13,13,16,15,13,8,9,14,11,14,7,15,18,16,14,13,13,12,14,13
,Uganda,1.0,32.0,31,31,32,31,30,29,29,29,30,31,31,29,30,32,33,33,31,31,31,32,32,31,31,32,30,30,28,22,22,28,26,26,31,26,28,26,26,32,32,33,33,34,33,33,32,31,31,32,33,31,31,31,31,32,33,32,32,33,28,30,31,31,30,31,32,33,32,33,26,30,30,28,32,32,29,31,30,27,27,29,29,29,30,30,27,28,24,26,27,31,31,31,31,32,29,30,30,32,31,31,30,29,29
,Ukraine,48.3794,31.1656,2,1,2,4,3,1,0,0,0,1,6,4,5,5,5,4,4,3,2,0,4,5,2,4,6,5,5,6,6,4,5,7,10,5,5,3,1,-2,-2,0,4,8,4,4,7,7,7,8,10,9,9,6,6,9,6,8,13,10,7,8,9,8,15,19,17,17,14,12,18,15,13,16,14,10,3,8,9,12,17,14,9,6,3,3,9,13,15,18,20,16,5,9,13,15,15,13,15,18,21,20,17,15,13
,United Arab Emirates,24.0,54.0,28,26,30,31,30,23,24,25,28,25,20,17,21,21,21,22,23,27,27,26,24,28,28,20,23,18,21,22,23,24,23,25,25,22,22,24,26,27,30,31,25,21,19,20,22,24,26,30,31,31,32,24,27,31,32,36,28,23,24,25,29,30,24,24,24,27,29,31,26,27,28,28,31,31,32,31,32,34,33,32,32,32,24,24,27,28,33,35,35,27,28,31,34,39,38,34,33,35,38,41,41,39,38
Bermuda,United Kingdom,32.3078,-64.7505,22,22,18,20,21,22,18,19,21,18,19,20,21,21,21,21,21,16,15,19,20,17,18,19,20,21,20,19,18,17,16,16,19,20,21,20,20,20,22,20,19,20,22,21,21,21,19,19,19,20,21,21,22,16,16,17,18,21,22,19,19,15,16,18,21,22,21,17,15,18,19,20,21,21,21,21,18,19,20,21,21,21,22,20,22,22,21,19,20,21,23,21,22,19,18,19,20,19,19,21,21,21,17
Cayman Islands,United Kingdom,19.3133,-81.2546,28,29,29,29,29,28,26,27,27,28,28,28,28,28,28,28,28,27,28,28,28,26,22,24,26,26,26,27,27,28,28,28,28,27,26,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,28,28,28,26,27,27,28,28,28,26,25,25,27,28,29,28,28,27,25,26,27,27,27,27,28,28,28,28,28,27,28,27,27,28,28,28,28,28,28,28,28,28,28,29,28,29,29,29,29,29,29,28,29
Channel Islands,United Kingdom,49.3723,-2.3644,10,11,11,10,10,12,13,12,12,10,11,11,11,13,10,12,9,9,8,9,8,8,8,7,10,11,10,9,10,12,12,11,12,11,10,9,9,11,10,13,11,8,9,11,11,12,13,10,10,11,10,10,11,12,11,9,8,10,12,8,9,8,9,11,10,9,11,10,10,12,12,9,10,10,11,10,10,11,11,10,9,9,11,11,10,10,10,10,7,8,9,9,10,11,13,15,11,12,14,15,16,15,15
Gibraltar,United Kingdom,36.1408,-5.3536,16,15,16,15,15,15,15,15,15,15,16,15,15,16,16,16,18,17,16,11,14,12,14,14,14,16,16,17,19,19,19,20,17,18,18,16,15,15,17,18,17,21,18,18,17,17,16,20,16,16,16,16,16,17,17,19,17,19,17,18,18,19,17,21,17,17,18,18,23,18,21,23,20,17,16,15,15,16,16,15,16,15,14,15,15,19,18,16,16,19,17,17,15,17,16,17,17,18,17,17,18,17,16
Isle of Man,United Kingdom,54.2361,-4.5481,7,9,5,7,10,8,11,5,4,7,11,5,6,5,6,8,3,4,6,7,8,9,7,7,6,6,5,4,6,9,10,7,7,5,7,7,7,6,7,9,3,3,3,5,8,9,5,5,4,7,5,7,5,5,8,3,3,3,8,3,4,3,5,3,3,4,8,6,8,7,6,5,5,7,6,6,9,4,5,6,6,6,7,9,9,10,9,6,3,7,6,5,6,6,7,12,8,9,11,10,12,12,9
Montserrat,United Kingdom,16.7425,-62.1874,25,25,25,25,25,24,24,25,25,25,25,24,25,24,24,24,24,24,24,24,24,24,24,25,24,25,24,25,25,25,25,25,25,25,25,24,24,25,25,25,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,23,24,25,25,24,24,24,23,24,23,24,24,24,25,24,24,24,24,24,25,25,26,26,26,25,26,27,26
,United Kingdom,55.3781,-3.4360000000000004,6,8,4,6,7,8,11,4,2,3,9,4,5,4,5,7,4,4,4,5,6,9,7,7,6,5,4,2,6,9,9,6,6,3,8,6,6,7,6,8,2,1,2,3,5,8,3,5,3,5,4,7,3,3,2,2,2,2,5,2,3,2,5,5,6,4,6,5,5,6,5,3,4,5,5,6,7,4,6,6,7,8,8,9,11,11,9,5,4,9,8,7,5,5,6,14,9,10,13,11,16,14,8
,Uruguay,-32.5228,-55.7658,29,28,27,27,28,31,28,28,32,32,33,32,34,33,34,28,24,26,30,33,31,29,30,30,29,33,33,29,30,31,25,28,31,33,32,35,35,36,36,28,27,28,28,30,33,27,32,33,29,27,29,24,22,25,27,30,28,28,30,30,32,33,31,31,31,30,31,31,34,35,28,35,34,37,33,21,27,30,25,24,25,27,29,28,31,30,30,29,29,27,29,27,29,21,23,25,27,25,19,21,19,22,22
,US,37.0902,-95.7129,10,15,13,11,9,15,12,14,15,16,17,-2,6,11,14,12,2,5,6,3,2,6,1,7,4,8,13,12,4,3,6,9,14,22,22,2,0,3,8,10,13,8,8,3,-3,4,12,13,15,8,10,2,7,13,9,8,7,3,10,16,20,19,12,18,16,18,15,19,19,18,15,21,22,12,7,8,10,13,23,24,9,11,12,16,16,25,28,27,20,21,20,19,22,23,3,8,15,22,29,30,18,16,22
