Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million),Days since the total confirmed cases of COVID-19 per million people reached 1
Ecuador,ECU,"Jan 8, 2020",0,
Ecuador,ECU,"Jan 9, 2020",0,
Ecuador,ECU,"Jan 10, 2020",0,
Ecuador,ECU,"Jan 11, 2020",0,
Ecuador,ECU,"Jan 12, 2020",0,
Ecuador,ECU,"Jan 13, 2020",0,
Ecuador,ECU,"Jan 14, 2020",0,
Ecuador,ECU,"Jan 15, 2020",0,
Ecuador,ECU,"Jan 16, 2020",0,
Ecuador,ECU,"Jan 17, 2020",0,
Ecuador,ECU,"Jan 18, 2020",0,
Ecuador,ECU,"Jan 19, 2020",0,
Ecuador,ECU,"Jan 20, 2020",0,
Ecuador,ECU,"Jan 21, 2020",0,
Ecuador,ECU,"Jan 22, 2020",0,
Ecuador,ECU,"Jan 23, 2020",0,
Ecuador,ECU,"Jan 24, 2020",0,
Ecuador,ECU,"Jan 25, 2020",0,
Ecuador,ECU,"Jan 26, 2020",0,
Ecuador,ECU,"Jan 27, 2020",0,
Ecuador,ECU,"Jan 28, 2020",0,
Ecuador,ECU,"Jan 29, 2020",0,
Ecuador,ECU,"Jan 30, 2020",0,
Ecuador,ECU,"Jan 31, 2020",0,
Ecuador,ECU,"Feb 1, 2020",0,
Ecuador,ECU,"Feb 2, 2020",0,
Ecuador,ECU,"Feb 3, 2020",0,
Ecuador,ECU,"Feb 4, 2020",0,
Ecuador,ECU,"Feb 5, 2020",0,
Ecuador,ECU,"Feb 6, 2020",0,
Ecuador,ECU,"Feb 7, 2020",0,
Ecuador,ECU,"Feb 8, 2020",0,
Ecuador,ECU,"Feb 9, 2020",0,
Ecuador,ECU,"Feb 10, 2020",0,
Ecuador,ECU,"Feb 11, 2020",0,
Ecuador,ECU,"Feb 12, 2020",0,
Ecuador,ECU,"Feb 13, 2020",0,
Ecuador,ECU,"Feb 14, 2020",0,
Ecuador,ECU,"Feb 15, 2020",0,
Ecuador,ECU,"Feb 16, 2020",0,
Ecuador,ECU,"Feb 17, 2020",0,
Ecuador,ECU,"Feb 18, 2020",0,
Ecuador,ECU,"Feb 19, 2020",0,
Ecuador,ECU,"Feb 20, 2020",0,
Ecuador,ECU,"Feb 21, 2020",0,
Ecuador,ECU,"Feb 22, 2020",0,
Ecuador,ECU,"Feb 23, 2020",0,
Ecuador,ECU,"Feb 24, 2020",0,
Ecuador,ECU,"Feb 25, 2020",0,
Ecuador,ECU,"Feb 26, 2020",0,
Ecuador,ECU,"Feb 27, 2020",0,
Ecuador,ECU,"Feb 28, 2020",0,
Ecuador,ECU,"Feb 29, 2020",0,
Ecuador,ECU,"Mar 1, 2020",0.05667951024368789,
Ecuador,ECU,"Mar 2, 2020",0.34007706146212735,
Ecuador,ECU,"Mar 3, 2020",0.39675657170581524,
Ecuador,ECU,"Mar 5, 2020",0.5667951024368789,
Ecuador,ECU,"Mar 6, 2020",0.7368336331679426,
Ecuador,ECU,"Mar 9, 2020",0.7935131434116305,
Ecuador,ECU,"Mar 10, 2020",0.8501926536553184,
Ecuador,ECU,"Mar 11, 2020",0.9635516741426942,
Ecuador,ECU,"Mar 14, 2020",1.3036287356048215,0
Ecuador,ECU,"Mar 15, 2020",1.587026286823261,1
Ecuador,ECU,"Mar 16, 2020",2.0971418790164518,2
Ecuador,ECU,"Mar 17, 2020",3.2874115941338977,3
Ecuador,ECU,"Mar 18, 2020",6.291425637049356,4
Ecuador,ECU,"Mar 19, 2020",9.522157720939566,5
Ecuador,ECU,"Mar 20, 2020",11.27922253849389,6
Ecuador,ECU,"Mar 21, 2020",24.14547136381104,7
Ecuador,ECU,"Mar 22, 2020",30.15349944964196,8
Ecuador,ECU,"Mar 23, 2020",44.720133582269746,9
Ecuador,ECU,"Mar 24, 2020",55.60259954905782,10
Ecuador,ECU,"Mar 25, 2020",61.3272300836703,11
Ecuador,ECU,"Mar 26, 2020",68.63888690510603,12
Ecuador,ECU,"Mar 27, 2020",79.52135287189411,13
Egypt,EGY,"Dec 31, 2019",0,
Egypt,EGY,"Jan 1, 2020",0,
Egypt,EGY,"Jan 2, 2020",0,
Egypt,EGY,"Jan 3, 2020",0,
Egypt,EGY,"Jan 4, 2020",0,
Egypt,EGY,"Jan 5, 2020",0,
Egypt,EGY,"Jan 6, 2020",0,
Egypt,EGY,"Jan 7, 2020",0,
Egypt,EGY,"Jan 8, 2020",0,
Egypt,EGY,"Jan 9, 2020",0,
Egypt,EGY,"Jan 10, 2020",0,
Egypt,EGY,"Jan 11, 2020",0,
Egypt,EGY,"Jan 12, 2020",0,
Egypt,EGY,"Jan 13, 2020",0,
Egypt,EGY,"Jan 14, 2020",0,
Egypt,EGY,"Jan 15, 2020",0,
Egypt,EGY,"Jan 16, 2020",0,
Egypt,EGY,"Jan 17, 2020",0,
Egypt,EGY,"Jan 18, 2020",0,
Egypt,EGY,"Jan 19, 2020",0,
Egypt,EGY,"Jan 20, 2020",0,
Egypt,EGY,"Jan 21, 2020",0,
Egypt,EGY,"Jan 22, 2020",0,
Egypt,EGY,"Jan 23, 2020",0,
Egypt,EGY,"Jan 24, 2020",0,
Egypt,EGY,"Jan 25, 2020",0,
Egypt,EGY,"Jan 26, 2020",0,
Egypt,EGY,"Jan 27, 2020",0,
Egypt,EGY,"Jan 28, 2020",0,
Egypt,EGY,"Jan 29, 2020",0,
Egypt,EGY,"Jan 30, 2020",0,
Egypt,EGY,"Jan 31, 2020",0,
Egypt,EGY,"Feb 1, 2020",0,
Egypt,EGY,"Feb 2, 2020",0,
Egypt,EGY,"Feb 3, 2020",0,
Egypt,EGY,"Feb 4, 2020",0,
Egypt,EGY,"Feb 5, 2020",0,
Egypt,EGY,"Feb 6, 2020",0,
Egypt,EGY,"Feb 7, 2020",0,
Egypt,EGY,"Feb 8, 2020",0,
Egypt,EGY,"Feb 9, 2020",0,
Egypt,EGY,"Feb 10, 2020",0,
Egypt,EGY,"Feb 11, 2020",0,
Egypt,EGY,"Feb 12, 2020",0,
Egypt,EGY,"Feb 13, 2020",0,
Egypt,EGY,"Feb 14, 2020",0,
Egypt,EGY,"Feb 15, 2020",0.009771884827431885,
Egypt,EGY,"Feb 16, 2020",0.009771884827431885,
Egypt,EGY,"Feb 17, 2020",0.009771884827431885,
Egypt,EGY,"Feb 18, 2020",0.009771884827431885,
Egypt,EGY,"Feb 19, 2020",0.009771884827431885,
Egypt,EGY,"Feb 20, 2020",0.009771884827431885,
Egypt,EGY,"Feb 21, 2020",0.009771884827431885,
Egypt,EGY,"Feb 22, 2020",0.009771884827431885,
Egypt,EGY,"Feb 23, 2020",0.009771884827431885,
Egypt,EGY,"Feb 24, 2020",0.009771884827431885,
Egypt,EGY,"Feb 25, 2020",0.009771884827431885,
Egypt,EGY,"Feb 26, 2020",0.009771884827431885,
Egypt,EGY,"Feb 27, 2020",0.009771884827431885,
Egypt,EGY,"Feb 28, 2020",0.009771884827431885,
Egypt,EGY,"Feb 29, 2020",0.009771884827431885,
Egypt,EGY,"Mar 1, 2020",0.009771884827431885,
Egypt,EGY,"Mar 2, 2020",0.01954376965486377,
Egypt,EGY,"Mar 6, 2020",0.02931565448229566,
Egypt,EGY,"Mar 7, 2020",0.14657827241147828,
Egypt,EGY,"Mar 9, 2020",0.4788223565441624,
Egypt,EGY,"Mar 10, 2020",0.5374536655087537,
Egypt,EGY,"Mar 11, 2020",0.5765412048184813,
Egypt,EGY,"Mar 12, 2020",0.5863130896459131,
Egypt,EGY,"Mar 13, 2020",0.7817507861945509,
Egypt,EGY,"Mar 14, 2020",0.9087852889511654,
Egypt,EGY,"Mar 15, 2020",0.9087852889511654,
Egypt,EGY,"Mar 16, 2020",1.0749073310175075,0
Egypt,EGY,"Mar 17, 2020",1.2312574882564176,1
Egypt,EGY,"Mar 18, 2020",1.622132881353693,2
Egypt,EGY,"Mar 19, 2020",1.9152894261766495,3
Egypt,EGY,"Mar 20, 2020",2.052095813760696,4
Egypt,EGY,"Mar 21, 2020",2.5016025158225625,5
Egypt,EGY,"Mar 22, 2020",2.7849871758180873,6
Egypt,EGY,"Mar 23, 2020",2.8729341392649745,7
Egypt,EGY,"Mar 24, 2020",3.1954063385702267,8
Egypt,EGY,"Mar 25, 2020",3.5765098468400702,9
Egypt,EGY,"Mar 26, 2020",4.319173093724894,10
Egypt,EGY,"Mar 27, 2020",4.4559794813089395,11
El Salvador,SLV,"Mar 19, 2020",0.15417345222573275,
El Salvador,SLV,"Mar 20, 2020",0.15417345222573275,
El Salvador,SLV,"Mar 21, 2020",0.4625203566771982,
El Salvador,SLV,"Mar 22, 2020",0.4625203566771982,
El Salvador,SLV,"Mar 23, 2020",0.4625203566771982,
El Salvador,SLV,"Mar 24, 2020",0.7708672611286638,
El Salvador,SLV,"Mar 25, 2020",1.3875610700315948,0
El Salvador,SLV,"Mar 26, 2020",2.0042548789345256,1
El Salvador,SLV,"Mar 27, 2020",2.0042548789345256,2
Equatorial Guinea,GNQ,"Mar 15, 2020",0.7127659953598934,
Equatorial Guinea,GNQ,"Mar 16, 2020",0.7127659953598934,
Equatorial Guinea,GNQ,"Mar 17, 2020",0.7127659953598934,
Equatorial Guinea,GNQ,"Mar 18, 2020",0.7127659953598934,
Equatorial Guinea,GNQ,"Mar 19, 2020",2.1382979860796802,0
Equatorial Guinea,GNQ,"Mar 20, 2020",2.8510639814395735,1
Equatorial Guinea,GNQ,"Mar 21, 2020",2.8510639814395735,2
Equatorial Guinea,GNQ,"Mar 22, 2020",4.2765959721593605,3
Equatorial Guinea,GNQ,"Mar 23, 2020",4.2765959721593605,4
Equatorial Guinea,GNQ,"Mar 24, 2020",6.41489395823904,5
Equatorial Guinea,GNQ,"Mar 25, 2020",6.41489395823904,6
Equatorial Guinea,GNQ,"Mar 26, 2020",7.840425948958828,7
Equatorial Guinea,GNQ,"Mar 27, 2020",8.553191944318721,8
Eritrea,ERI,"Mar 22, 2020",0.28197394166015544,
Eritrea,ERI,"Mar 23, 2020",0.28197394166015544,
Eritrea,ERI,"Mar 24, 2020",0.28197394166015544,
Eritrea,ERI,"Mar 25, 2020",0.28197394166015544,
Eritrea,ERI,"Mar 26, 2020",1.1278957666406217,0
Eritrea,ERI,"Mar 27, 2020",1.6918436499609326,1
Estonia,EST,"Dec 31, 2019",0,
Estonia,EST,"Jan 1, 2020",0,
Estonia,EST,"Jan 2, 2020",0,
Estonia,EST,"Jan 3, 2020",0,
Estonia,EST,"Jan 4, 2020",0,
Estonia,EST,"Jan 5, 2020",0,
Estonia,EST,"Jan 6, 2020",0,
Estonia,EST,"Jan 7, 2020",0,
Estonia,EST,"Jan 8, 2020",0,
Estonia,EST,"Jan 9, 2020",0,
Estonia,EST,"Jan 10, 2020",0,
Estonia,EST,"Jan 11, 2020",0,
Estonia,EST,"Jan 12, 2020",0,
Estonia,EST,"Jan 13, 2020",0,
Estonia,EST,"Jan 14, 2020",0,
Estonia,EST,"Jan 15, 2020",0,
Estonia,EST,"Jan 16, 2020",0,
Estonia,EST,"Jan 17, 2020",0,
Estonia,EST,"Jan 18, 2020",0,
Estonia,EST,"Jan 19, 2020",0,
Estonia,EST,"Jan 20, 2020",0,
Estonia,EST,"Jan 21, 2020",0,
Estonia,EST,"Jan 22, 2020",0,
Estonia,EST,"Jan 23, 2020",0,
Estonia,EST,"Jan 24, 2020",0,
Estonia,EST,"Jan 25, 2020",0,
Estonia,EST,"Jan 26, 2020",0,
Estonia,EST,"Jan 27, 2020",0,
Estonia,EST,"Jan 28, 2020",0,
Estonia,EST,"Jan 29, 2020",0,
Estonia,EST,"Jan 30, 2020",0,
Estonia,EST,"Jan 31, 2020",0,
Estonia,EST,"Feb 1, 2020",0,
Estonia,EST,"Feb 2, 2020",0,
Estonia,EST,"Feb 3, 2020",0,
Estonia,EST,"Feb 4, 2020",0,
Estonia,EST,"Feb 5, 2020",0,
Estonia,EST,"Feb 6, 2020",0,
Estonia,EST,"Feb 7, 2020",0,
Estonia,EST,"Feb 8, 2020",0,
Estonia,EST,"Feb 9, 2020",0,
Estonia,EST,"Feb 10, 2020",0,
Estonia,EST,"Feb 11, 2020",0,
Estonia,EST,"Feb 12, 2020",0,
Estonia,EST,"Feb 13, 2020",0,
Estonia,EST,"Feb 14, 2020",0,
Estonia,EST,"Feb 15, 2020",0,
Estonia,EST,"Feb 16, 2020",0,
Estonia,EST,"Feb 17, 2020",0,
Estonia,EST,"Feb 18, 2020",0,
Estonia,EST,"Feb 19, 2020",0,
Estonia,EST,"Feb 20, 2020",0,
Estonia,EST,"Feb 21, 2020",0,
Estonia,EST,"Feb 22, 2020",0,
Estonia,EST,"Feb 23, 2020",0,
Estonia,EST,"Feb 24, 2020",0,
Estonia,EST,"Feb 25, 2020",0,
Estonia,EST,"Feb 26, 2020",0,
Estonia,EST,"Feb 27, 2020",0,
Estonia,EST,"Feb 28, 2020",0.7538413872490746,
Estonia,EST,"Feb 29, 2020",0.7538413872490746,
Estonia,EST,"Mar 1, 2020",0.7538413872490746,
Estonia,EST,"Mar 2, 2020",0.7538413872490746,
Estonia,EST,"Mar 4, 2020",1.5076827744981491,0
Estonia,EST,"Mar 5, 2020",,1
Estonia,EST,"Mar 6, 2020",3.7692069362453724,2
Estonia,EST,"Mar 7, 2020",7.538413872490745,3
Estonia,EST,"Mar 8, 2020",,4
Estonia,EST,"Mar 9, 2020",,5
Estonia,EST,"Mar 10, 2020",,6
Estonia,EST,"Mar 11, 2020",9.799938034237968,7
Estonia,EST,"Mar 12, 2020",12.061462195985193,8
Estonia,EST,"Mar 13, 2020",20.35371745572501,9
Estonia,EST,"Mar 14, 2020",59.55346959267689,10
Estonia,EST,"Mar 15, 2020",86.69175953364358,11
Estonia,EST,"Mar 16, 2020",128.90687721959173,12
Estonia,EST,"Mar 17, 2020",154.53748438606027,13
Estonia,EST,"Mar 18, 2020",169.61431213104177,14
Estonia,EST,"Mar 19, 2020",194.49107791026123,15
Estonia,EST,"Mar 20, 2020",201.2756503955029,16
Estonia,EST,"Mar 21, 2020",213.33711259148808,17
Estonia,EST,"Mar 22, 2020",230.6754644982168,18
Estonia,EST,"Mar 23, 2020",245.7522922431983,19
Estonia,EST,"Mar 24, 2020",265.35216831167423,20
Estonia,EST,"Mar 25, 2020",278.1674718949085,21
Estonia,EST,"Mar 26, 2020",304.5519204486261,22
Estonia,EST,"Mar 27, 2020",405.5666663400021,23
Ethiopia,ETH,"Mar 14, 2020",0.0086984066945791,
Ethiopia,ETH,"Mar 15, 2020",0.0086984066945791,
Ethiopia,ETH,"Mar 16, 2020",0.0347936267783164,
Ethiopia,ETH,"Mar 17, 2020",0.0434920334728955,
Ethiopia,ETH,"Mar 18, 2020",0.0434920334728955,
Ethiopia,ETH,"Mar 19, 2020",0.0521904401674746,
Ethiopia,ETH,"Mar 20, 2020",0.0608888468620537,
Ethiopia,ETH,"Mar 21, 2020",0.0782856602512119,
Ethiopia,ETH,"Mar 22, 2020",0.0782856602512119,
Ethiopia,ETH,"Mar 23, 2020",0.0956824736403701,
Ethiopia,ETH,"Mar 24, 2020",0.0956824736403701,
Ethiopia,ETH,"Mar 25, 2020",0.0956824736403701,
Ethiopia,ETH,"Mar 26, 2020",0.1043808803349492,
Ethiopia,ETH,"Mar 27, 2020",0.1043808803349492,
Faeroe Islands,FRO,"Mar 20, 2020",1473.4472526348102,0
Faeroe Islands,FRO,"Mar 21, 2020",1637.1636140386781,1
Faeroe Islands,FRO,"Mar 22, 2020",1882.7381561444797,2
Faeroe Islands,FRO,"Mar 23, 2020",2353.4226951805995,3
Faeroe Islands,FRO,"Mar 24, 2020",2414.81633070705,4
Faeroe Islands,FRO,"Mar 25, 2020",2496.674511408984,5
Faeroe Islands,FRO,"Mar 26, 2020",2701.3199631638186,6
Faeroe Islands,FRO,"Mar 27, 2020",2865.0363245676867,7
Fiji,FJI,"Mar 20, 2020",1.115518649240778,0
Fiji,FJI,"Mar 21, 2020",1.115518649240778,1
Fiji,FJI,"Mar 22, 2020",2.231037298481556,2
Fiji,FJI,"Mar 23, 2020",3.346555947722334,3
Fiji,FJI,"Mar 24, 2020",4.462074596963112,4
Fiji,FJI,"Mar 25, 2020",5.5775932462038895,5
Fiji,FJI,"Mar 26, 2020",5.5775932462038895,6
Fiji,FJI,"Mar 27, 2020",5.5775932462038895,7
Finland,FIN,"Dec 31, 2019",0,
Finland,FIN,"Jan 1, 2020",0,
Finland,FIN,"Jan 2, 2020",0,
Finland,FIN,"Jan 3, 2020",0,
Finland,FIN,"Jan 4, 2020",0,
Finland,FIN,"Jan 5, 2020",0,
Finland,FIN,"Jan 6, 2020",0,
Finland,FIN,"Jan 7, 2020",0,
Finland,FIN,"Jan 8, 2020",0,
Finland,FIN,"Jan 9, 2020",0,
Finland,FIN,"Jan 10, 2020",0,
Finland,FIN,"Jan 11, 2020",0,
Finland,FIN,"Jan 12, 2020",0,
Finland,FIN,"Jan 13, 2020",0,
Finland,FIN,"Jan 14, 2020",0,
Finland,FIN,"Jan 15, 2020",0,
Finland,FIN,"Jan 16, 2020",0,
Finland,FIN,"Jan 17, 2020",0,
Finland,FIN,"Jan 18, 2020",0,
Finland,FIN,"Jan 19, 2020",0,
Finland,FIN,"Jan 20, 2020",0,
Finland,FIN,"Jan 21, 2020",0,
Finland,FIN,"Jan 22, 2020",0,
Finland,FIN,"Jan 23, 2020",0,
Finland,FIN,"Jan 24, 2020",0,
Finland,FIN,"Jan 25, 2020",0,
Finland,FIN,"Jan 26, 2020",0,
Finland,FIN,"Jan 27, 2020",0,
Finland,FIN,"Jan 28, 2020",0,
Finland,FIN,"Jan 29, 2020",0,
Finland,FIN,"Jan 30, 2020",0.1804820241708746,
Finland,FIN,"Jan 31, 2020",0.1804820241708746,
Finland,FIN,"Feb 1, 2020",0.1804820241708746,
Finland,FIN,"Feb 2, 2020",0.1804820241708746,
Finland,FIN,"Feb 3, 2020",0.1804820241708746,
Finland,FIN,"Feb 4, 2020",0.1804820241708746,
Finland,FIN,"Feb 5, 2020",0.1804820241708746,
Finland,FIN,"Feb 6, 2020",0.1804820241708746,
Finland,FIN,"Feb 7, 2020",0.1804820241708746,
Finland,FIN,"Feb 8, 2020",0.1804820241708746,
Finland,FIN,"Feb 9, 2020",0.1804820241708746,
Finland,FIN,"Feb 10, 2020",0.1804820241708746,
Finland,FIN,"Feb 11, 2020",0.1804820241708746,
Finland,FIN,"Feb 12, 2020",0.1804820241708746,
Finland,FIN,"Feb 13, 2020",0.1804820241708746,
Finland,FIN,"Feb 14, 2020",0.1804820241708746,
Finland,FIN,"Feb 15, 2020",0.1804820241708746,
Finland,FIN,"Feb 16, 2020",0.1804820241708746,
Finland,FIN,"Feb 17, 2020",0.1804820241708746,
Finland,FIN,"Feb 18, 2020",0.1804820241708746,
Finland,FIN,"Feb 19, 2020",0.1804820241708746,
Finland,FIN,"Feb 20, 2020",0.1804820241708746,
Finland,FIN,"Feb 21, 2020",0.1804820241708746,
Finland,FIN,"Feb 22, 2020",0.1804820241708746,
Finland,FIN,"Feb 23, 2020",0.1804820241708746,
Finland,FIN,"Feb 24, 2020",0.1804820241708746,
Finland,FIN,"Feb 25, 2020",0.1804820241708746,
Finland,FIN,"Feb 26, 2020",0.1804820241708746,
Finland,FIN,"Feb 27, 2020",0.3609640483417492,
Finland,FIN,"Feb 28, 2020",0.3609640483417492,
Finland,FIN,"Feb 29, 2020",0.5414460725126238,
Finland,FIN,"Mar 1, 2020",0.5414460725126238,
Finland,FIN,"Mar 2, 2020",1.0828921450252476,0
Finland,FIN,"Mar 3, 2020",,1
Finland,FIN,"Mar 4, 2020",1.2633741691961222,2
Finland,FIN,"Mar 5, 2020",,3
Finland,FIN,"Mar 6, 2020",2.165784290050495,4
Finland,FIN,"Mar 7, 2020",3.4291584592466173,5
Finland,FIN,"Mar 8, 2020",,6
Finland,FIN,"Mar 9, 2020",5.414460725126238,7
Finland,FIN,"Mar 10, 2020",7.219280966834984,8
Finland,FIN,"Mar 11, 2020",,9
Finland,FIN,"Mar 12, 2020",10.648439426081602,10
Finland,FIN,"Mar 13, 2020",27.974713746485563,11
Finland,FIN,"Mar 14, 2020",,12
Finland,FIN,"Mar 15, 2020",37.901225075883666,13
Finland,FIN,"Mar 16, 2020",48.18870045362352,14
Finland,FIN,"Mar 17, 2020",49.091110574477895,15
Finland,FIN,"Mar 18, 2020",57.573765710509,16
Finland,FIN,"Mar 19, 2020",66.59786691905273,17
Finland,FIN,"Mar 20, 2020",72.19280966834984,18
Finland,FIN,"Mar 21, 2020",81.21691087689358,19
Finland,FIN,"Mar 22, 2020",94.03113459302567,20
Finland,FIN,"Mar 23, 2020",112.9817471309675,21
Finland,FIN,"Mar 24, 2020",126.33741691961222,22
Finland,FIN,"Mar 25, 2020",142.94176314333268,23
Finland,FIN,"Mar 26, 2020",158.82418127036965,24
Finland,FIN,"Mar 27, 2020",172.90177915569788,25
France,FRA,"Dec 31, 2019",0,
France,FRA,"Jan 1, 2020",0,
France,FRA,"Jan 2, 2020",0,
France,FRA,"Jan 3, 2020",0,
France,FRA,"Jan 4, 2020",0,
France,FRA,"Jan 5, 2020",0,
France,FRA,"Jan 6, 2020",0,
France,FRA,"Jan 7, 2020",0,
France,FRA,"Jan 8, 2020",0,
France,FRA,"Jan 9, 2020",0,
France,FRA,"Jan 10, 2020",0,
France,FRA,"Jan 11, 2020",0,
France,FRA,"Jan 12, 2020",0,
France,FRA,"Jan 13, 2020",0,
France,FRA,"Jan 14, 2020",0,
France,FRA,"Jan 15, 2020",0,
France,FRA,"Jan 16, 2020",0,
France,FRA,"Jan 17, 2020",0,
France,FRA,"Jan 18, 2020",0,
France,FRA,"Jan 19, 2020",0,
France,FRA,"Jan 20, 2020",0,
France,FRA,"Jan 21, 2020",0,
France,FRA,"Jan 22, 2020",0,
France,FRA,"Jan 23, 2020",0,
France,FRA,"Jan 24, 2020",0,
France,FRA,"Jan 25, 2020",0.04596045023592418,
France,FRA,"Jan 26, 2020",0.04596045023592418,
France,FRA,"Jan 27, 2020",0.04596045023592418,
France,FRA,"Jan 28, 2020",0.04596045023592418,
France,FRA,"Jan 29, 2020",0.06128060031456558,
France,FRA,"Jan 30, 2020",0.07660075039320698,
France,FRA,"Jan 31, 2020",0.09192090047184837,
France,FRA,"Feb 1, 2020",0.09192090047184837,
France,FRA,"Feb 2, 2020",0.09192090047184837,
France,FRA,"Feb 3, 2020",0.09192090047184837,
France,FRA,"Feb 4, 2020",0.09192090047184837,
France,FRA,"Feb 5, 2020",0.09192090047184837,
France,FRA,"Feb 6, 2020",0.09192090047184837,
France,FRA,"Feb 7, 2020",0.09192090047184837,
France,FRA,"Feb 8, 2020",0.16852165086505536,
France,FRA,"Feb 9, 2020",0.16852165086505536,
France,FRA,"Feb 10, 2020",0.16852165086505536,
France,FRA,"Feb 11, 2020",0.16852165086505536,
France,FRA,"Feb 12, 2020",0.16852165086505536,
France,FRA,"Feb 13, 2020",0.16852165086505536,
France,FRA,"Feb 14, 2020",0.16852165086505536,
France,FRA,"Feb 15, 2020",0.16852165086505536,
France,FRA,"Feb 16, 2020",0.16852165086505536,
France,FRA,"Feb 17, 2020",0.18384180094369673,
France,FRA,"Feb 18, 2020",0.18384180094369673,
France,FRA,"Feb 19, 2020",0.18384180094369673,
France,FRA,"Feb 20, 2020",0.18384180094369673,
France,FRA,"Feb 21, 2020",0.18384180094369673,
France,FRA,"Feb 22, 2020",0.18384180094369673,
France,FRA,"Feb 23, 2020",0.18384180094369673,
France,FRA,"Feb 24, 2020",0.18384180094369673,
France,FRA,"Feb 25, 2020",0.18384180094369673,
France,FRA,"Feb 26, 2020",0.21448210110097954,
France,FRA,"Feb 27, 2020",0.2604425513369037,
France,FRA,"Feb 28, 2020",0.582165702988373,
France,FRA,"Feb 29, 2020",0.8732485544825596,
France,FRA,"Mar 1, 2020",1.5320150078641395,0
France,FRA,"Mar 2, 2020",1.9916195102233814,1
France,FRA,"Mar 3, 2020",2.7269867139981683,2
France,FRA,"Mar 4, 2020",3.2478718166719758,3
France,FRA,"Mar 5, 2020",4.3662427724127975,4
France,FRA,"Mar 6, 2020",6.4804234832653105,5
France,FRA,"Mar 7, 2020",9.391251998207176,6
France,FRA,"Mar 8, 2020",10.96922745630724,7
France,FRA,"Mar 9, 2020",17.25048898855021,8
France,FRA,"Mar 10, 2020",21.63205191104165,9
France,FRA,"Mar 11, 2020",27.33114774029625,10
France,FRA,"Mar 12, 2020",34.94526232938102,11
France,FRA,"Mar 13, 2020",44.06075162617265,12
France,FRA,"Mar 14, 2020",56.087069437906145,13
France,FRA,"Mar 15, 2020",68.92535520380764,14
France,FRA,"Mar 16, 2020",83.08117387647229,15
France,FRA,"Mar 17, 2020",101.61855547162837,16
France,FRA,"Mar 18, 2020",118.42476010789798,17
France,FRA,"Mar 19, 2020",139.93425081831052,18
France,FRA,"Mar 20, 2020",168.44505011466214,19
France,FRA,"Mar 21, 2020",193.21773279182528,20
France,FRA,"Mar 22, 2020",221.51404998707594,21
France,FRA,"Mar 23, 2020",245.39816395967787,22
France,FRA,"Mar 24, 2020",304.19689996150356,23
France,FRA,"Mar 25, 2020",341.6699870538604,24
France,FRA,"Mar 26, 2020",386.5733469343583,25
France,FRA,"Mar 27, 2020",446.6589755427899,26
French Polynesia,PYF,"Mar 19, 2020",10.679805200353146,0
French Polynesia,PYF,"Mar 20, 2020",10.679805200353146,1
French Polynesia,PYF,"Mar 21, 2020",53.39902600176573,2
French Polynesia,PYF,"Mar 22, 2020",60.518896135334494,3
French Polynesia,PYF,"Mar 23, 2020",64.07883120211888,4
French Polynesia,PYF,"Mar 24, 2020",81.87850653604079,5
French Polynesia,PYF,"Mar 25, 2020",88.99837666960956,6
French Polynesia,PYF,"Mar 26, 2020",88.99837666960956,7
French Polynesia,PYF,"Mar 27, 2020",106.79805200353147,8
Gabon,GAB,"Mar 13, 2020",0.4492911982057106,
Gabon,GAB,"Mar 15, 2020",0.4492911982057106,
Gabon,GAB,"Mar 16, 2020",0.4492911982057106,
Gabon,GAB,"Mar 17, 2020",0.4492911982057106,
Gabon,GAB,"Mar 18, 2020",0.4492911982057106,
Gabon,GAB,"Mar 19, 2020",1.3478735946171319,0
Gabon,GAB,"Mar 20, 2020",1.3478735946171319,1
Gabon,GAB,"Mar 21, 2020",1.3478735946171319,2
Gabon,GAB,"Mar 22, 2020",1.3478735946171319,3
Gabon,GAB,"Mar 23, 2020",2.6957471892342637,4
Gabon,GAB,"Mar 24, 2020",2.6957471892342637,5
Gabon,GAB,"Mar 25, 2020",2.6957471892342637,6
Gabon,GAB,"Mar 26, 2020",2.6957471892342637,7
Gabon,GAB,"Mar 27, 2020",3.1450383874399743,8
Gambia,GMB,"Mar 18, 2020",0.4137935600480663,
Gambia,GMB,"Mar 19, 2020",0.4137935600480663,
Gambia,GMB,"Mar 20, 2020",0.4137935600480663,
Gambia,GMB,"Mar 21, 2020",0.4137935600480663,
Gambia,GMB,"Mar 22, 2020",0.4137935600480663,
Gambia,GMB,"Mar 23, 2020",0.4137935600480663,
Gambia,GMB,"Mar 24, 2020",0.8275871200961326,
Gambia,GMB,"Mar 25, 2020",1.241380680144199,0
Gambia,GMB,"Mar 26, 2020",1.241380680144199,1
Gambia,GMB,"Mar 27, 2020",1.241380680144199,2
Georgia,GEO,"Dec 31, 2019",0,
Georgia,GEO,"Jan 1, 2020",0,
Georgia,GEO,"Jan 2, 2020",0,
Georgia,GEO,"Jan 3, 2020",0,
Georgia,GEO,"Jan 4, 2020",0,
Georgia,GEO,"Jan 5, 2020",0,
Georgia,GEO,"Jan 6, 2020",0,
Georgia,GEO,"Jan 7, 2020",0,
Georgia,GEO,"Jan 8, 2020",0,
Georgia,GEO,"Jan 9, 2020",0,
