"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"150","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-16,NA,11,0,0,0,NA,13,NA,NA,NA,NA,NA,NA,40.7540983606557,40.46875,41.0689655172414,0.600215517241381,28,21.8125,34.8275862068966,13.0150862068966,"CAF","GDP per capita, PPP (constant 2011 international $)",763.0411996,"Unemployment, total (% of total labor force) (modeled ILO estimate)",3.680000067,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",63.7,"Population ages 15-64 (% of total population)",52.87990574,"Population ages 65 and above (% of total population)",2.825773707,6.6373120266812,"Central African Republic","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"CAF",-1.687692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-20,NA,15,0,NA,0,NA,9,NA,NA,NA,NA,NA,NA,35.2622950819672,32.6875,38.1034482758621,5.41594827586207,12.5573770491803,13.15625,11.8965517241379,-1.25969827586207,"TCD","GDP per capita, PPP (constant 2011 international $)",1746.482075,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.891000032,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",63.4,"Population ages 15-64 (% of total population)",50.39318107,"Population ages 65 and above (% of total population)",2.480518944,7.46535880081031,"Chad","Hospital beds (per 1,000 people)",NA,2017,59.92,156,"TCD",-1.305276,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",9944201,1284000,7.7,0,-0.11,93.82,1200,47.5,1.3,2.86,0.02,97.12,2,45.73,16.38,0.335,0.259,0.406,0,1.50841681498594e-06,NA,NA,NA
"152","Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHI","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.486999989,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",67.51417897,"Population ages 65 and above (% of total population)",17.29746216,NA,"Channel Islands","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beijing",2020-01-23,"Full","https://en.wikipedia.org/wiki/2020_Hubei_lockdowns","Yes",NA,2020-01-11,83209,3345,3249,66,1,NA,78,8.436531008,6.444387494,1.980218636,8.414271047,6,10.3189269746647,7.42518939393939,13.5120167189133,6.08682732497388,63.8544461003477,65.6969696969697,61.8213166144201,-3.87565308254964,"CHN","GDP per capita, PPP (constant 2011 international $)",16181.77772,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.320000172,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",3.8,"Population ages 15-64 (% of total population)",71.20211371,"Population ages 65 and above (% of total population)",10.92088354,9.69164105602329,"China","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"CHN",-0.2015748,"CHN",0.39810467,-0.019810122,0.47933719,0.025847053,0.50482512,0.55280578,"ASIA (EX. NEAR EAST)         ",1313973713,9596960,136.9,0.15,-0.4,24.18,5000,90.9,266.7,15.4,1.25,83.35,1.5,13.25,6.97,0.125,0.473,0.403,2.54571302827882e-06,6.33262288101802e-05,-12.8810997789191,2.47265220594257e-06,-12.9102192158124
"154","Congo (Brazzaville)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.344262295082,33.5,33.1724137931034,-0.327586206896555,75.5081967213115,72.3125,79.0344827586207,6.72198275862068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Cote dIvoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-29,"Full","","Yes",NA,NA,NA,NA,NA,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-14,2020-03-19,669,18,1,0,NA,15,10,NA,NA,NA,NA,NA,27.344262295082,27.5625,27.1034482758621,-0.459051724137932,77.2295081967213,78.40625,75.9310344827586,-2.47521551724138,"CUB","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.638000011,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8.4,"Population ages 15-64 (% of total population)",68.60254959,"Population ages 65 and above (% of total population)",15.18621142,NA,"Cuba","Hospital beds (per 1,000 people)",5.1,NA,NA,NA,"CUB",-0.4443496,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",11382820,110860,102.7,3.37,-1.58,6.33,2900,97,74.7,33.05,7.6,59.35,2,11.89,7.22,0.055,0.261,0.684,1.58133046116867e-06,5.87727821401024e-05,-13.3572440012316,8.78516922871485e-08,-16.2476157591278
"157","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-13,2020-03-26,14,1,NA,0,NA,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CUW","GDP per capita, PPP (constant 2011 international $)",24617.08176,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",64.43115906,"Population ages 65 and above (% of total population)",16.68489481,10.1111958614377,"Curacao","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-25,"Full","https://www.reuters.com/article/us-health-coronavirus-cyprus-lockdown/cyprus-announces-lockdown-on-coronavirus-until-april-13-idUSKBN21A3C8","Yes",NA,2020-03-30,633,16,0,4,63,NA,-1,NA,NA,NA,NA,NA,15.4426229508197,13.71875,17.3448275862069,3.6260775862069,70.9672131147541,70.96875,70.9655172413793,-0.00323275862068328,"CYP","GDP per capita, PPP (constant 2011 international $)",34569.20987,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.274000168,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.1,"Population ages 15-64 (% of total population)",69.49309027,"Population ages 65 and above (% of total population)",13.71906177,10.45071867671,"Cyprus","Hospital beds (per 1,000 people)",3.4,2017,45.46,43,"CYP",0.7534632,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",784301,9250,84.8,7.01,0.43,7.18,19200,97.6,NA,7.79,4.44,87.77,3,12.56,7.68,0.037,0.198,0.765,2.04003309953704e-05,0.000807088095004341,-10.7999594319825,0,NA
"159","Diamond Princess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-19,2020-04-10,214,2,0,0,NA,10,-12,NA,NA,NA,NA,NA,27.3114754098361,26.90625,27.7586206896552,0.852370689655171,70.7868852459016,69.8125,71.8620689655172,2.04956896551724,"DJI","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.29500008,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",45.2,"Population ages 15-64 (% of total population)",65.89830466,"Population ages 65 and above (% of total population)",4.527579378,NA,"Djibouti","Hospital beds (per 1,000 people)",1.4,2017,87.07,47,"DJI",-0.9226128,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",486530,23000,21.2,1.37,0,104.13,1300,67.9,22.8,0.04,0,99.96,1,39.53,19.31,0.179,0.225,0.596,4.11074342794894e-06,0.000439849546790537,-12.4019066631008,0,NA
"161","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-23,NA,16,0,NA,0,NA,6,NA,NA,NA,NA,NA,NA,26.1803278688525,26.1875,26.1724137931034,-0.0150862068965516,75.4590163934426,76.15625,74.6896551724138,-1.46659482758621,"DMA","GDP per capita, PPP (constant 2011 international $)",9875.788887,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,9.19784147386964,"Dominica","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"DMA",0.6176011,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",68910,754,91.4,19.63,-13.87,14.15,5400,94,304.8,6.67,20,73.33,2,15.27,6.73,0.177,0.328,0.495,0,0.000232186910462923,NA,NA,NA
"162","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-15,NA,21,0,0,0,NA,14,NA,NA,NA,NA,NA,NA,29.7049180327869,29.46875,29.9655172413793,0.49676724137931,78.1803278688525,77.9375,78.448275862069,0.510775862068968,"GNQ","GDP per capita, PPP (constant 2011 international $)",20181.13296,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.433000088,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",53.4,"Population ages 15-64 (% of total population)",60.42552379,"Population ages 65 and above (% of total population)",2.457877347,9.91250343504722,"Equatorial Guinea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GNQ",-1.41511,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",540109,28051,19.3,1.06,0,85.13,2700,85.7,18.5,4.63,3.57,91.8,2,35.59,15.06,0.03,0.906,0.062,0,3.88810406788259e-05,NA,0,NA
"163","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-22,NA,34,0,NA,0,NA,7,NA,NA,NA,NA,NA,NA,22.327868852459,21.125,23.6551724137931,2.5301724137931,53.9344262295082,60,47.2413793103448,-12.7586206896552,"ERI","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.144000053,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",42.9,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Eritrea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"ERI",-1.58643,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",4786994,121320,39.5,1.84,0,74.87,700,58.6,7.9,4.95,0.03,95.02,1.5,34.33,9.6,0.102,0.254,0.643,0,7.10257836128476e-06,NA,NA,NA
"164","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,27.4590163934426,28.6875,26.1034482758621,-2.58405172413793,78.7868852459016,77.4375,80.2758620689655,2.83836206896552,"SWZ","GDP per capita, PPP (constant 2011 international $)",9439.208387,"Unemployment, total (% of total labor force) (modeled ILO estimate)",22.08300018,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",53.7,"Population ages 15-64 (% of total population)",57.87292052,"Population ages 65 and above (% of total population)",4.014587941,9.152627398314,"Eswatini","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"SWZ",-0.2485004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Ethiopia","Yes",2020-03-14,2020-04-12,71,3,0,13,54,15,-14,9.168005355,4.209431345,2.859786477,8.33908046,5,30.672131147541,28.84375,32.6896551724138,3.84590517241379,47.8360655737705,50.71875,44.6551724137931,-6.0635775862069,"ETH","GDP per capita, PPP (constant 2011 international $)",1794.290806,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.08100009,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",49,"Population ages 15-64 (% of total population)",55.7158851,"Population ages 65 and above (% of total population)",3.501132998,7.4923651287017,"Ethiopia","Hospital beds (per 1,000 people)",0.3,NA,NA,NA,"ETH",-0.4282891,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",74777981,1127127,66.3,0,0,95.32,700,42.7,8.2,10.71,0.75,88.54,2,37.98,14.86,0.475,0.099,0.426,4.01187616980458e-08,9.49477360187085e-07,-17.031421739283,0,NA
"166","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GUF",1.210384,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",199509,91000,2.2,0.42,6.27,12.07,8300,83,255.6,0.14,0.05,99.81,2,20.46,4.88,0.066,0.156,0.778,NA,NA,NA,NA,NA
"167","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-27,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_French_Polynesia","Yes",2020-03-23,NA,53,0,0,2,65,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.09599972,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",68.94759777,"Population ages 65 and above (% of total population)",8.290508105,NA,"French Polynesia","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCEANIA                            ",274578,4167,65.9,60.6,2.94,8.44,17500,98,194.5,0.82,5.46,93.72,2,16.68,4.69,0.031,0.19,0.769,0,0.000193023476025027,NA,0,NA
"168","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-24,"Full","https://www.theolivepress.es/spain-news/2020/03/22/full-lockdown-in-gibraltar-from-tuesday-morning-as-coronavirus-spikes/","Yes",2020-03-29,NA,129,4,NA,5,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GIB","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Gibraltar","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",27928,7,3989.7,171.43,0,5.13,17500,NA,877.7,0,0,100,NA,10.74,9.31,NA,NA,NA,0.000143225436837582,0.00461902033801203,-8.85109068766498,NA,NA
"169","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-26,NA,11,0,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRL","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Greenland","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GRL",1.738418,NA,NA,NA,NA,NA,NA,NA,"NORTHERN AMERICA                   ",56361,2166086,0,2.04,-8.37,15.82,20000,NA,448.9,0,0,100,1,15.93,7.84,NA,NA,NA,0,0.000195170419261546,NA,NA,NA
"170","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-23,NA,14,0,NA,0,NA,6,NA,NA,NA,NA,NA,NA,26.5737704918033,26.75,26.3793103448276,-0.370689655172413,76.9508196721311,77.375,76.4827586206897,-0.892241379310349,"GRD","GDP per capita, PPP (constant 2011 international $)",13804.57741,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",11.9,"Population ages 15-64 (% of total population)",66.81680334,"Population ages 65 and above (% of total population)",9.621906796,9.53275551252303,"Grenada","Hospital beds (per 1,000 people)",3.7,NA,NA,NA,"GRD",0.3104176,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",89703,344,260.8,35.17,-13.92,14.62,5000,98,364.5,5.88,29.41,64.71,2,22.08,6.88,0.054,0.18,0.766,0,0.000156070588497598,NA,NA,NA
"171","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",452776,1780,254.4,17.19,-0.15,8.6,8000,90,463.8,11.24,3.55,85.21,2,15.05,6.09,0.15,0.17,0.68,NA,NA,NA,NA,NA
"172","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-14,NA,250,0,0,0,NA,15,NA,NA,NA,NA,NA,NA,39.1803278688525,37.90625,40.5862068965517,2.67995689655172,17.7213114754098,14.375,21.4137931034483,7.03879310344828,"GIN","GDP per capita, PPP (constant 2011 international $)",2222.630126,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.296000004,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",55.7,"Population ages 15-64 (% of total population)",53.22380421,"Population ages 65 and above (% of total population)",2.926022448,7.70644651505544,"Guinea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GIN",-1.211506,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",9690222,245857,39.4,0.13,-3.06,90.37,2100,35.9,2.7,3.63,2.58,93.79,2,41.76,15.48,0.237,0.362,0.401,0,2.57992025363299e-05,NA,0,NA
"173","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-13,2020-03-13,45,6,1,0,NA,16,16,NA,NA,NA,NA,NA,31.6393442622951,31.3125,32,0.6875,76.3934426229508,78,74.6206896551724,-3.37931034482759,"GUY","GDP per capita, PPP (constant 2011 international $)",7667.13049,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.85200024,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",20,"Population ages 15-64 (% of total population)",65.33518355,"Population ages 65 and above (% of total population)",6.450271243,8.94469770310886,"Guyana","Hospital beds (per 1,000 people)",1.6,NA,NA,NA,"GUY",-0.320109,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",767245,214970,3.6,0.21,-2.07,33.26,4000,98.8,143.5,2.44,0.15,97.41,2,18.28,8.28,0.37,0.203,0.427,7.82018781484402e-06,5.86514086113301e-05,-11.758801986452,1.30336463580734e-06,-13.55056145568
"174","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Iceland","Yes",2020-02-29,2020-03-20,1701,8,0,13,54,29,9,NA,NA,NA,NA,NA,-6.65573770491803,-6.125,-7.24137931034483,-1.11637931034483,88,89.28125,86.5862068965517,-2.69504310344827,"ISL","GDP per capita, PPP (constant 2011 international $)",48605.57707,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.842000008,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.4,"Population ages 15-64 (% of total population)",65.37258734,"Population ages 65 and above (% of total population)",14.79509256,10.7914935578315,"Iceland","Hospital beds (per 1,000 people)",3.2,NA,NA,NA,"ISL",1.719734,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",299388,103000,2.9,4.83,2.38,3.31,30900,99.9,647.7,0.07,0,99.93,3,13.64,6.72,0.086,0.15,0.765,2.67211778695205e-05,0.00568159044450679,-10.5300541283243,0,NA
"175","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-15,"Full","https://www.dailymail.co.uk/news/article-8109981/Iran-imposes-nationwide-lockdown-24-hours-citizen-checked-coronavirus.html","Yes",NA,2020-02-23,71686,4474,1135,14,53,NA,35,7.858223062,5.196571429,2.715592833,7.703944849,5,10.6885245901639,7.71875,13.9655172413793,6.24676724137931,42.1475409836066,46.03125,37.8620689655172,-8.16918103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,50.71,79,NA,NA,"IRN",-0.38071907,0.33787999,0.55093294,0.11850627,0.59049654,0.30046999,"ASIA (EX. NEAR EAST)         ",68688433,1648000,41.7,0.15,-0.84,41.58,7000,79.4,276.4,8.72,1.39,89.89,1,17,5.55,0.116,0.424,0.46,6.51346930566898e-05,0.00104364005508759,-9.6390532312433,1.65238883816144e-05,-11.0107034433779
"176","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-23,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Isle_of_Man","Yes",2020-03-21,2020-04-03,228,2,NA,6,61,8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMN","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Isle of Man","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",75441,572,131.9,27.97,5.36,5.93,21000,NA,676,9,0,91,3,11.05,11.19,0.01,0.13,0.86,2.65107832610914e-05,0.00302222929176443,-10.5379589922269,NA,NA
"177","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Jersey","Yes",2020-04-08,2020-03-27,213,4,NA,11,56,-10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",91084,116,785.2,60.34,2.76,5.24,24800,NA,811.3,0,0,100,3,9.3,9.28,0.05,0.02,0.93,4.39155065653682e-05,0.00233850072460586,-10.0332430755287,NA,NA
"178","Korea, South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-02-23,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_South_Korea","Yes",NA,NA,NA,NA,NA,35,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
